time,gridY,gridX,ssh
UTC,count,count,m
2019-03-30T17:30:00Z,495,216,0.15796587
2019-03-30T18:30:00Z,495,216,0.23292667
2019-03-30T19:30:00Z,495,216,0.31633037
2019-03-30T20:30:00Z,495,216,0.36020488
2019-03-30T21:30:00Z,495,216,0.30686054
2019-03-30T22:30:00Z,495,216,0.126531
2019-03-30T23:30:00Z,495,216,-0.18430665
2019-03-31T00:30:00Z,495,216,-0.5541814
2019-03-31T01:30:00Z,495,216,-0.92414206
2019-03-31T02:30:00Z,495,216,-1.226296
2019-03-31T03:30:00Z,495,216,-1.3748208
2019-03-31T04:30:00Z,495,216,-1.300796
2019-03-31T05:30:00Z,495,216,-1.0089715
2019-03-31T06:30:00Z,495,216,-0.5628633
2019-03-31T07:30:00Z,495,216,-0.020895274
2019-03-31T08:30:00Z,495,216,0.5300671
2019-03-31T09:30:00Z,495,216,0.9977114
2019-03-31T10:30:00Z,495,216,1.2995813
2019-03-31T11:30:00Z,495,216,1.3862723
2019-03-31T12:30:00Z,495,216,1.2662072
2019-03-31T13:30:00Z,495,216,1.0106902
2019-03-31T14:30:00Z,495,216,0.6826231
2019-03-31T15:30:00Z,495,216,0.34353817
2019-03-31T16:30:00Z,495,216,0.08262209
2019-03-31T17:30:00Z,495,216,-0.044123508
2019-03-31T18:30:00Z,495,216,-0.01586278
2019-03-31T19:30:00Z,495,216,0.11124953
2019-03-31T20:30:00Z,495,216,0.259182
2019-03-31T21:30:00Z,495,216,0.36332706
2019-03-31T22:30:00Z,495,216,0.35814607
2019-03-31T23:30:00Z,495,216,0.1981078
2019-04-01T00:30:00Z,495,216,-0.11899755
2019-04-01T01:30:00Z,495,216,-0.5077342
2019-04-01T02:30:00Z,495,216,-0.894538
2019-04-01T03:30:00Z,495,216,-1.2102307
2019-04-01T04:30:00Z,495,216,-1.3593968
2019-04-01T05:30:00Z,495,216,-1.2553203
2019-04-01T06:30:00Z,495,216,-0.92174244
2019-04-01T07:30:00Z,495,216,-0.44742405
2019-04-01T08:30:00Z,495,216,0.122067176
2019-04-01T09:30:00Z,495,216,0.6842705
2019-04-01T10:30:00Z,495,216,1.1259607
2019-04-01T11:30:00Z,495,216,1.3665837
2019-04-01T12:30:00Z,495,216,1.3548504
2019-04-01T13:30:00Z,495,216,1.1426417
2019-04-01T14:30:00Z,495,216,0.81641614
2019-04-01T15:30:00Z,495,216,0.42113054
2019-04-01T16:30:00Z,495,216,0.056596547
2019-04-01T17:30:00Z,495,216,-0.18306658
2019-04-01T18:30:00Z,495,216,-0.24667932
2019-04-01T19:30:00Z,495,216,-0.12766904
2019-04-01T20:30:00Z,495,216,0.08389462
2019-04-01T21:30:00Z,495,216,0.31007946
2019-04-01T22:30:00Z,495,216,0.47741523
2019-04-01T23:30:00Z,495,216,0.4884801
2019-04-02T00:30:00Z,495,216,0.30624294
2019-04-02T01:30:00Z,495,216,-0.038092103
2019-04-02T02:30:00Z,495,216,-0.44597587
2019-04-02T03:30:00Z,495,216,-0.84842116
2019-04-02T04:30:00Z,495,216,-1.1535025
2019-04-02T05:30:00Z,495,216,-1.263867
2019-04-02T06:30:00Z,495,216,-1.098336
2019-04-02T07:30:00Z,495,216,-0.70655257
2019-04-02T08:30:00Z,495,216,-0.19064453
2019-04-02T09:30:00Z,495,216,0.3922734
2019-04-02T10:30:00Z,495,216,0.92622507
2019-04-02T11:30:00Z,495,216,1.2956396
2019-04-02T12:30:00Z,495,216,1.4186971
2019-04-02T13:30:00Z,495,216,1.275357
2019-04-02T14:30:00Z,495,216,0.9558339
2019-04-02T15:30:00Z,495,216,0.5467483
2019-04-02T16:30:00Z,495,216,0.106793545
2019-04-02T17:30:00Z,495,216,-0.24447897
2019-04-02T18:30:00Z,495,216,-0.40814835
2019-04-02T19:30:00Z,495,216,-0.34521312
2019-04-02T20:30:00Z,495,216,-0.1162613
2019-04-02T21:30:00Z,495,216,0.18494728
2019-04-02T22:30:00Z,495,216,0.48594654
2019-04-02T23:30:00Z,495,216,0.669911
2019-04-03T00:30:00Z,495,216,0.65375525
2019-04-03T01:30:00Z,495,216,0.419521
2019-04-03T02:30:00Z,495,216,0.03130413
2019-04-03T03:30:00Z,495,216,-0.40528154
2019-04-03T04:30:00Z,495,216,-0.81930935
2019-04-03T05:30:00Z,495,216,-1.100294
2019-04-03T06:30:00Z,495,216,-1.1345714
2019-04-03T07:30:00Z,495,216,-0.8730938
2019-04-03T08:30:00Z,495,216,-0.4185793
2019-04-03T09:30:00Z,495,216,0.13651016
2019-04-03T10:30:00Z,495,216,0.7099729
2019-04-03T11:30:00Z,495,216,1.1680803
2019-04-03T12:30:00Z,495,216,1.4039396
2019-04-03T13:30:00Z,495,216,1.3585021
2019-04-03T14:30:00Z,495,216,1.0731648
2019-04-03T15:30:00Z,495,216,0.6540133
2019-04-03T16:30:00Z,495,216,0.17256749
2019-04-03T17:30:00Z,495,216,-0.25988317
2019-04-03T18:30:00Z,495,216,-0.52494204
2019-04-03T19:30:00Z,495,216,-0.5494359
2019-04-03T20:30:00Z,495,216,-0.3331105
2019-04-03T21:30:00Z,495,216,0.014669241
2019-04-03T22:30:00Z,495,216,0.40487894
2019-04-03T23:30:00Z,495,216,0.7388094
2019-04-04T00:30:00Z,495,216,0.8952341
2019-04-04T01:30:00Z,495,216,0.8074081
2019-04-04T02:30:00Z,495,216,0.48113412
2019-04-04T03:30:00Z,495,216,0.04809732
2019-04-04T04:30:00Z,495,216,-0.41907609
2019-04-04T05:30:00Z,495,216,-0.82044476
2019-04-04T06:30:00Z,495,216,-1.0327336
2019-04-04T07:30:00Z,495,216,-0.95770985
2019-04-04T08:30:00Z,495,216,-0.60785216
2019-04-04T09:30:00Z,495,216,-0.11077495
2019-04-04T10:30:00Z,495,216,0.45114323
2019-04-04T11:30:00Z,495,216,0.97085005
2019-04-04T12:30:00Z,495,216,1.2955767
2019-04-04T13:30:00Z,495,216,1.3428677
2019-04-04T14:30:00Z,495,216,1.1062018
2019-04-04T15:30:00Z,495,216,0.683642
2019-04-04T16:30:00Z,495,216,0.175108
2019-04-04T17:30:00Z,495,216,-0.3370401
2019-04-04T18:30:00Z,495,216,-0.72950435
2019-04-04T19:30:00Z,495,216,-0.87355804
2019-04-04T20:30:00Z,495,216,-0.72381437
2019-04-04T21:30:00Z,495,216,-0.37244546
2019-04-04T22:30:00Z,495,216,0.0767313
2019-04-04T23:30:00Z,495,216,0.541596
2019-04-05T00:30:00Z,495,216,0.87622774
2019-04-05T01:30:00Z,495,216,0.9760118
2019-04-05T02:30:00Z,495,216,0.80252975
2019-04-05T03:30:00Z,495,216,0.43684304
2019-04-05T04:30:00Z,495,216,-0.00982342
2019-04-05T05:30:00Z,495,216,-0.46436122
2019-04-05T06:30:00Z,495,216,-0.79796916
2019-04-05T07:30:00Z,495,216,-0.8954414
2019-04-05T08:30:00Z,495,216,-0.6810394
2019-04-05T09:30:00Z,495,216,-0.24474464
2019-04-05T10:30:00Z,495,216,0.28807646
2019-04-05T11:30:00Z,495,216,0.8343093
2019-04-05T12:30:00Z,495,216,1.2583416
2019-04-05T13:30:00Z,495,216,1.4230778
2019-04-05T14:30:00Z,495,216,1.2739255
2019-04-05T15:30:00Z,495,216,0.87728566
2019-04-05T16:30:00Z,495,216,0.35952255
2019-04-05T17:30:00Z,495,216,-0.20937936
2019-04-05T18:30:00Z,495,216,-0.7016921
2019-04-05T19:30:00Z,495,216,-0.97661304
2019-04-05T20:30:00Z,495,216,-0.929964
2019-04-05T21:30:00Z,495,216,-0.60679954
2019-04-05T22:30:00Z,495,216,-0.12560812
2019-04-05T23:30:00Z,495,216,0.42629224
2019-04-06T00:30:00Z,495,216,0.9245852
2019-04-06T01:30:00Z,495,216,1.2223309
2019-04-06T02:30:00Z,495,216,1.2257994
2019-04-06T03:30:00Z,495,216,0.95741165
2019-04-06T04:30:00Z,495,216,0.554049
2019-04-06T05:30:00Z,495,216,0.08634046
2019-04-06T06:30:00Z,495,216,-0.34248257
2019-04-06T07:30:00Z,495,216,-0.59335095
2019-04-06T08:30:00Z,495,216,-0.56289357
2019-04-06T09:30:00Z,495,216,-0.24199666
2019-04-06T10:30:00Z,495,216,0.22380766
2019-04-06T11:30:00Z,495,216,0.73965436
2019-04-06T12:30:00Z,495,216,1.2034714
2019-04-06T13:30:00Z,495,216,1.4628419
2019-04-06T14:30:00Z,495,216,1.4200665
2019-04-06T15:30:00Z,495,216,1.0756888
2019-04-06T16:30:00Z,495,216,0.56769603
2019-04-06T17:30:00Z,495,216,-0.021419153
2019-04-06T18:30:00Z,495,216,-0.58878046
2019-04-06T19:30:00Z,495,216,-0.9802592
2019-04-06T20:30:00Z,495,216,-1.0796831
2019-04-06T21:30:00Z,495,216,-0.83880794
2019-04-06T22:30:00Z,495,216,-0.37435156
2019-04-06T23:30:00Z,495,216,0.19266002
2019-04-07T00:30:00Z,495,216,0.79246646
2019-04-07T01:30:00Z,495,216,1.2625244
2019-04-07T02:30:00Z,495,216,1.4655473
2019-04-07T03:30:00Z,495,216,1.3708652
2019-04-07T04:30:00Z,495,216,1.0560672
2019-04-07T05:30:00Z,495,216,0.6398601
2019-04-07T06:30:00Z,495,216,0.171388
2019-04-07T07:30:00Z,495,216,-0.20325384
2019-04-07T08:30:00Z,495,216,-0.35336277
2019-04-07T09:30:00Z,495,216,-0.21101078
2019-04-07T10:30:00Z,495,216,0.15995555
2019-04-07T11:30:00Z,495,216,0.632135
2019-04-07T12:30:00Z,495,216,1.1116089
2019-04-07T13:30:00Z,495,216,1.454195
2019-04-07T14:30:00Z,495,216,1.5322554
2019-04-07T15:30:00Z,495,216,1.2787441
2019-04-07T16:30:00Z,495,216,0.78868514
2019-04-07T17:30:00Z,495,216,0.19458629
2019-04-07T18:30:00Z,495,216,-0.44852516
2019-04-07T19:30:00Z,495,216,-1.0130217
2019-04-07T20:30:00Z,495,216,-1.3337392
2019-04-07T21:30:00Z,495,216,-1.3015474
2019-04-07T22:30:00Z,495,216,-0.9596463
2019-04-07T23:30:00Z,495,216,-0.43065003
2019-04-08T00:30:00Z,495,216,0.20414826
2019-04-08T01:30:00Z,495,216,0.8125385
2019-04-08T02:30:00Z,495,216,1.2470847
2019-04-08T03:30:00Z,495,216,1.4082786
2019-04-08T04:30:00Z,495,216,1.2704152
2019-04-08T05:30:00Z,495,216,0.9499509
2019-04-08T06:30:00Z,495,216,0.5414966
2019-04-08T07:30:00Z,495,216,0.120407455
2019-04-08T08:30:00Z,495,216,-0.17015256
2019-04-08T09:30:00Z,495,216,-0.21791814
2019-04-08T10:30:00Z,495,216,0.007525957
2019-04-08T11:30:00Z,495,216,0.39467448
2019-04-08T12:30:00Z,495,216,0.8303986
2019-04-08T13:30:00Z,495,216,1.2250134
2019-04-08T14:30:00Z,495,216,1.4264444
2019-04-08T15:30:00Z,495,216,1.3287997
2019-04-08T16:30:00Z,495,216,0.93768454
2019-04-08T17:30:00Z,495,216,0.37558025
2019-04-08T18:30:00Z,495,216,-0.27715266
2019-04-08T19:30:00Z,495,216,-0.92204374
2019-04-08T20:30:00Z,495,216,-1.4042305
2019-04-08T21:30:00Z,495,216,-1.5847447
2019-04-08T22:30:00Z,495,216,-1.4054923
2019-04-08T23:30:00Z,495,216,-0.9598895
2019-04-09T00:30:00Z,495,216,-0.3513758
2019-04-09T01:30:00Z,495,216,0.3246942
2019-04-09T02:30:00Z,495,216,0.931582
2019-04-09T03:30:00Z,495,216,1.3312583
2019-04-09T04:30:00Z,495,216,1.4456899
2019-04-09T05:30:00Z,495,216,1.2966329
2019-04-09T06:30:00Z,495,216,0.9962309
2019-04-09T07:30:00Z,495,216,0.62187856
2019-04-09T08:30:00Z,495,216,0.26602295
2019-04-09T09:30:00Z,495,216,0.055876765
2019-04-09T10:30:00Z,495,216,0.084464274
2019-04-09T11:30:00Z,495,216,0.34147033
2019-04-09T12:30:00Z,495,216,0.6940023
2019-04-09T13:30:00Z,495,216,1.0655736
2019-04-09T14:30:00Z,495,216,1.3405324
2019-04-09T15:30:00Z,495,216,1.3704368
2019-04-09T16:30:00Z,495,216,1.1141961
2019-04-09T17:30:00Z,495,216,0.6290659
2019-04-09T18:30:00Z,495,216,0.01444016
2019-04-09T19:30:00Z,495,216,-0.65597945
2019-04-09T20:30:00Z,495,216,-1.2551768
2019-04-09T21:30:00Z,495,216,-1.6613778
2019-04-09T22:30:00Z,495,216,-1.7468437
2019-04-09T23:30:00Z,495,216,-1.4863377
2019-04-10T00:30:00Z,495,216,-0.99951977
2019-04-10T01:30:00Z,495,216,-0.3757563
2019-04-10T02:30:00Z,495,216,0.29324645
2019-04-10T03:30:00Z,495,216,0.86823094
2019-04-10T04:30:00Z,495,216,1.2259214
2019-04-10T05:30:00Z,495,216,1.3086772
2019-04-10T06:30:00Z,495,216,1.1699584
2019-04-10T07:30:00Z,495,216,0.9069629
2019-04-10T08:30:00Z,495,216,0.5702188
2019-04-10T09:30:00Z,495,216,0.26345608
2019-04-10T10:30:00Z,495,216,0.10032142
2019-04-10T11:30:00Z,495,216,0.14006703
2019-04-10T12:30:00Z,495,216,0.35801345
2019-04-10T13:30:00Z,495,216,0.64518213
2019-04-10T14:30:00Z,495,216,0.9233947
2019-04-10T15:30:00Z,495,216,1.0836502
2019-04-10T16:30:00Z,495,216,1.0206096
2019-04-10T17:30:00Z,495,216,0.6987714
2019-04-10T18:30:00Z,495,216,0.18175212
2019-04-10T19:30:00Z,495,216,-0.42091516
2019-04-10T20:30:00Z,495,216,-1.0421191
2019-04-10T21:30:00Z,495,216,-1.5709927
2019-04-10T22:30:00Z,495,216,-1.8856709
2019-04-10T23:30:00Z,495,216,-1.8751158
2019-04-11T00:30:00Z,495,216,-1.5657986
2019-04-11T01:30:00Z,495,216,-1.0645933
2019-04-11T02:30:00Z,495,216,-0.42469794
2019-04-11T03:30:00Z,495,216,0.24987596
2019-04-11T04:30:00Z,495,216,0.81484115
2019-04-11T05:30:00Z,495,216,1.1743
2019-04-11T06:30:00Z,495,216,1.2873971
2019-04-11T07:30:00Z,495,216,1.1929998
2019-04-11T08:30:00Z,495,216,0.9661499
2019-04-11T09:30:00Z,495,216,0.67515945
2019-04-11T10:30:00Z,495,216,0.41098887
2019-04-11T11:30:00Z,495,216,0.26202115
2019-04-11T12:30:00Z,495,216,0.2767658
2019-04-11T13:30:00Z,495,216,0.4590973
2019-04-11T14:30:00Z,495,216,0.690979
2019-04-11T15:30:00Z,495,216,0.89301133
2019-04-11T16:30:00Z,495,216,0.9803315
2019-04-11T17:30:00Z,495,216,0.8631681
2019-04-11T18:30:00Z,495,216,0.5216592
2019-04-11T19:30:00Z,495,216,0.03091925
2019-04-11T20:30:00Z,495,216,-0.5305354
2019-04-11T21:30:00Z,495,216,-1.1042886
2019-04-11T22:30:00Z,495,216,-1.5828866
2019-04-11T23:30:00Z,495,216,-1.84094
2019-04-12T00:30:00Z,495,216,-1.8050734
2019-04-12T01:30:00Z,495,216,-1.5044155
2019-04-12T02:30:00Z,495,216,-1.0169781
2019-04-12T03:30:00Z,495,216,-0.39119714
2019-04-12T04:30:00Z,495,216,0.2517629
2019-04-12T05:30:00Z,495,216,0.8015066
2019-04-12T06:30:00Z,495,216,1.1751117
2019-04-12T07:30:00Z,495,216,1.3181963
2019-04-12T08:30:00Z,495,216,1.2595451
2019-04-12T09:30:00Z,495,216,1.0587541
2019-04-12T10:30:00Z,495,216,0.78194195
2019-04-12T11:30:00Z,495,216,0.51802284
2019-04-12T12:30:00Z,495,216,0.34025735
2019-04-12T13:30:00Z,495,216,0.294904
2019-04-12T14:30:00Z,495,216,0.4001893
2019-04-12T15:30:00Z,495,216,0.5584338
2019-04-12T16:30:00Z,495,216,0.69967484
2019-04-12T17:30:00Z,495,216,0.7610746
2019-04-12T18:30:00Z,495,216,0.65876144
2019-04-12T19:30:00Z,495,216,0.36432233
2019-04-12T20:30:00Z,495,216,-0.076873705
2019-04-12T21:30:00Z,495,216,-0.5903313
2019-04-12T22:30:00Z,495,216,-1.1113348
2019-04-12T23:30:00Z,495,216,-1.552183
2019-04-13T00:30:00Z,495,216,-1.8083012
2019-04-13T01:30:00Z,495,216,-1.7910008
2019-04-13T02:30:00Z,495,216,-1.514222
2019-04-13T03:30:00Z,495,216,-1.049323
2019-04-13T04:30:00Z,495,216,-0.44138327
2019-04-13T05:30:00Z,495,216,0.19958845
2019-04-13T06:30:00Z,495,216,0.76400703
2019-04-13T07:30:00Z,495,216,1.1654382
2019-04-13T08:30:00Z,495,216,1.3558882
2019-04-13T09:30:00Z,495,216,1.3218439
2019-04-13T10:30:00Z,495,216,1.1267197
2019-04-13T11:30:00Z,495,216,0.8459576
2019-04-13T12:30:00Z,495,216,0.54500127
2019-04-13T13:30:00Z,495,216,0.30300185
2019-04-13T14:30:00Z,495,216,0.18671848
2019-04-13T15:30:00Z,495,216,0.25552243
2019-04-13T16:30:00Z,495,216,0.40102065
2019-04-13T17:30:00Z,495,216,0.5594696
2019-04-13T18:30:00Z,495,216,0.6809736
2019-04-13T19:30:00Z,495,216,0.6728907
2019-04-13T20:30:00Z,495,216,0.46616638
2019-04-13T21:30:00Z,495,216,0.09587413
2019-04-13T22:30:00Z,495,216,-0.3683856
2019-04-13T23:30:00Z,495,216,-0.8702444
2019-04-14T00:30:00Z,495,216,-1.3208864
2019-04-14T01:30:00Z,495,216,-1.6112866
2019-04-14T02:30:00Z,495,216,-1.6487633
2019-04-14T03:30:00Z,495,216,-1.4167035
2019-04-14T04:30:00Z,495,216,-0.96467346
2019-04-14T05:30:00Z,495,216,-0.3615708
2019-04-14T06:30:00Z,495,216,0.28306952
2019-04-14T07:30:00Z,495,216,0.866115
2019-04-14T08:30:00Z,495,216,1.2993696
2019-04-14T09:30:00Z,495,216,1.4956838
2019-04-14T10:30:00Z,495,216,1.434427
2019-04-14T11:30:00Z,495,216,1.197323
2019-04-14T12:30:00Z,495,216,0.85550296
2019-04-14T13:30:00Z,495,216,0.47498858
2019-04-14T14:30:00Z,495,216,0.16168174
2019-04-14T15:30:00Z,495,216,-0.012042182
2019-04-14T16:30:00Z,495,216,-6.88482E-4
2019-04-14T17:30:00Z,495,216,0.1636946
2019-04-14T18:30:00Z,495,216,0.38042253
2019-04-14T19:30:00Z,495,216,0.5765247
2019-04-14T20:30:00Z,495,216,0.6678948
2019-04-14T21:30:00Z,495,216,0.569226
2019-04-14T22:30:00Z,495,216,0.25307614
2019-04-14T23:30:00Z,495,216,-0.20705251
2019-04-15T00:30:00Z,495,216,-0.7158053
2019-04-15T01:30:00Z,495,216,-1.2010864
2019-04-15T02:30:00Z,495,216,-1.5573565
2019-04-15T03:30:00Z,495,216,-1.6731464
2019-04-15T04:30:00Z,495,216,-1.4759706
2019-04-15T05:30:00Z,495,216,-1.0334026
2019-04-15T06:30:00Z,495,216,-0.44732618
2019-04-15T07:30:00Z,495,216,0.217179
2019-04-15T08:30:00Z,495,216,0.82903045
2019-04-15T09:30:00Z,495,216,1.2587885
2019-04-15T10:30:00Z,495,216,1.4352313
2019-04-15T11:30:00Z,495,216,1.3424076
2019-04-15T12:30:00Z,495,216,1.0374869
2019-04-15T13:30:00Z,495,216,0.61597335
2019-04-15T14:30:00Z,495,216,0.16497713
2019-04-15T15:30:00Z,495,216,-0.21254517
2019-04-15T16:30:00Z,495,216,-0.41139448
2019-04-15T17:30:00Z,495,216,-0.35765865
2019-04-15T18:30:00Z,495,216,-0.10826078
2019-04-15T19:30:00Z,495,216,0.21956608
2019-04-15T20:30:00Z,495,216,0.55295014
2019-04-15T21:30:00Z,495,216,0.769969
2019-04-15T22:30:00Z,495,216,0.77049845
2019-04-15T23:30:00Z,495,216,0.50840396
2019-04-16T00:30:00Z,495,216,0.053817645
2019-04-16T01:30:00Z,495,216,-0.47755638
2019-04-16T02:30:00Z,495,216,-1.0071627
2019-04-16T03:30:00Z,495,216,-1.4226439
2019-04-16T04:30:00Z,495,216,-1.5833455
2019-04-16T05:30:00Z,495,216,-1.4008588
2019-04-16T06:30:00Z,495,216,-0.94695044
2019-04-16T07:30:00Z,495,216,-0.33757925
2019-04-16T08:30:00Z,495,216,0.34655118
2019-04-16T09:30:00Z,495,216,0.9591824
2019-04-16T10:30:00Z,495,216,1.3708218
2019-04-16T11:30:00Z,495,216,1.4838943
2019-04-16T12:30:00Z,495,216,1.2724588
2019-04-16T13:30:00Z,495,216,0.86329955
2019-04-16T14:30:00Z,495,216,0.35308725
2019-04-16T15:30:00Z,495,216,-0.18625356
2019-04-16T16:30:00Z,495,216,-0.6066602
2019-04-16T17:30:00Z,495,216,-0.7847176
2019-04-16T18:30:00Z,495,216,-0.6548683
2019-04-16T19:30:00Z,495,216,-0.29047546
2019-04-16T20:30:00Z,495,216,0.15913743
2019-04-16T21:30:00Z,495,216,0.6213541
2019-04-16T22:30:00Z,495,216,0.9448242
2019-04-16T23:30:00Z,495,216,0.995785
2019-04-17T00:30:00Z,495,216,0.7314682
2019-04-17T01:30:00Z,495,216,0.2565729
2019-04-17T02:30:00Z,495,216,-0.30363247
2019-04-17T03:30:00Z,495,216,-0.8867054
2019-04-17T04:30:00Z,495,216,-1.3551772
2019-04-17T05:30:00Z,495,216,-1.5414717
2019-04-17T06:30:00Z,495,216,-1.353449
2019-04-17T07:30:00Z,495,216,-0.88017756
2019-04-17T08:30:00Z,495,216,-0.26049227
2019-04-17T09:30:00Z,495,216,0.42832118
2019-04-17T10:30:00Z,495,216,1.0215801
2019-04-17T11:30:00Z,495,216,1.3582655
2019-04-17T12:30:00Z,495,216,1.3454506
2019-04-17T13:30:00Z,495,216,1.0156835
2019-04-17T14:30:00Z,495,216,0.52341545
2019-04-17T15:30:00Z,495,216,-0.07679178
2019-04-17T16:30:00Z,495,216,-0.67478144
2019-04-17T17:30:00Z,495,216,-1.0847976
2019-04-17T18:30:00Z,495,216,-1.1819634
2019-04-17T19:30:00Z,495,216,-0.9347319
2019-04-17T20:30:00Z,495,216,-0.45842433
2019-04-17T21:30:00Z,495,216,0.11407385
2019-04-17T22:30:00Z,495,216,0.68115366
2019-04-17T23:30:00Z,495,216,1.0724695
2019-04-18T00:30:00Z,495,216,1.1528238
2019-04-18T01:30:00Z,495,216,0.87514466
2019-04-18T02:30:00Z,495,216,0.38939905
2019-04-18T03:30:00Z,495,216,-0.18394214
2019-04-18T04:30:00Z,495,216,-0.7908951
2019-04-18T05:30:00Z,495,216,-1.2561939
2019-04-18T06:30:00Z,495,216,-1.4034836
2019-04-18T07:30:00Z,495,216,-1.1682512
2019-04-18T08:30:00Z,495,216,-0.65714496
2019-04-18T09:30:00Z,495,216,-0.033977926
2019-04-18T10:30:00Z,495,216,0.6362629
2019-04-18T11:30:00Z,495,216,1.1708544
2019-04-18T12:30:00Z,495,216,1.3929673
2019-04-18T13:30:00Z,495,216,1.2287892
2019-04-18T14:30:00Z,495,216,0.7757147
2019-04-18T15:30:00Z,495,216,0.17463897
2019-04-18T16:30:00Z,495,216,-0.5053077
2019-04-18T17:30:00Z,495,216,-1.116646
2019-04-18T18:30:00Z,495,216,-1.4779547
2019-04-18T19:30:00Z,495,216,-1.4597744
2019-04-18T20:30:00Z,495,216,-1.0634367
2019-04-18T21:30:00Z,495,216,-0.46955448
2019-04-18T22:30:00Z,495,216,0.21923049
2019-04-18T23:30:00Z,495,216,0.8703992
2019-04-19T00:30:00Z,495,216,1.2889144
2019-04-19T01:30:00Z,495,216,1.3621418
2019-04-19T02:30:00Z,495,216,1.0763103
2019-04-19T03:30:00Z,495,216,0.5928267
2019-04-19T04:30:00Z,495,216,0.013645282
2019-04-19T05:30:00Z,495,216,-0.5705889
2019-04-19T06:30:00Z,495,216,-0.9714677
2019-04-19T07:30:00Z,495,216,-1.0467291
2019-04-19T08:30:00Z,495,216,-0.74557143
2019-04-19T09:30:00Z,495,216,-0.21847317
2019-04-19T10:30:00Z,495,216,0.40299752
2019-04-19T11:30:00Z,495,216,1.0114634
2019-04-19T12:30:00Z,495,216,1.4123253
2019-04-19T13:30:00Z,495,216,1.4570075
2019-04-19T14:30:00Z,495,216,1.1150602
2019-04-19T15:30:00Z,495,216,0.5444316
2019-04-19T16:30:00Z,495,216,-0.14138569
2019-04-19T17:30:00Z,495,216,-0.8627806
2019-04-19T18:30:00Z,495,216,-1.438745
2019-04-19T19:30:00Z,495,216,-1.698248
2019-04-19T20:30:00Z,495,216,-1.542099
2019-04-19T21:30:00Z,495,216,-1.0429955
2019-04-19T22:30:00Z,495,216,-0.37007535
2019-04-19T23:30:00Z,495,216,0.39129373
2019-04-20T00:30:00Z,495,216,1.0589975
2019-04-20T01:30:00Z,495,216,1.4524875
2019-04-20T02:30:00Z,495,216,1.4719607
2019-04-20T03:30:00Z,495,216,1.1637061
2019-04-20T04:30:00Z,495,216,0.68605536
2019-04-20T05:30:00Z,495,216,0.11185063
2019-04-20T06:30:00Z,495,216,-0.4324389
2019-04-20T07:30:00Z,495,216,-0.76957816
2019-04-20T08:30:00Z,495,216,-0.75749314
2019-04-20T09:30:00Z,495,216,-0.40689853
2019-04-20T10:30:00Z,495,216,0.106076024
2019-04-20T11:30:00Z,495,216,0.6743082
2019-04-20T12:30:00Z,495,216,1.173393
2019-04-20T13:30:00Z,495,216,1.4128797
2019-04-20T14:30:00Z,495,216,1.2765354
2019-04-20T15:30:00Z,495,216,0.7903167
2019-04-20T16:30:00Z,495,216,0.13912368
2019-04-20T17:30:00Z,495,216,-0.597434
2019-04-20T18:30:00Z,495,216,-1.3113719
2019-04-20T19:30:00Z,495,216,-1.8152676
2019-04-20T20:30:00Z,495,216,-1.9423481
2019-04-20T21:30:00Z,495,216,-1.6416109
2019-04-20T22:30:00Z,495,216,-1.064229
2019-04-20T23:30:00Z,495,216,-0.337493
2019-04-21T00:30:00Z,495,216,0.44836152
2019-04-21T01:30:00Z,495,216,1.0828073
2019-04-21T02:30:00Z,495,216,1.4227252
2019-04-21T03:30:00Z,495,216,1.3998339
2019-04-21T04:30:00Z,495,216,1.0893303
2019-04-21T05:30:00Z,495,216,0.632674
2019-04-21T06:30:00Z,495,216,0.10643359
2019-04-21T07:30:00Z,495,216,-0.35628822
2019-04-21T08:30:00Z,495,216,-0.5885725
2019-04-21T09:30:00Z,495,216,-0.49285668
2019-04-21T10:30:00Z,495,216,-0.12620561
2019-04-21T11:30:00Z,495,216,0.34060818
2019-04-21T12:30:00Z,495,216,0.8185287
2019-04-21T13:30:00Z,495,216,1.1625162
2019-04-21T14:30:00Z,495,216,1.2191752
2019-04-21T15:30:00Z,495,216,0.91223407
2019-04-21T16:30:00Z,495,216,0.3421085
2019-04-21T17:30:00Z,495,216,-0.3470028
2019-04-21T18:30:00Z,495,216,-1.0886178
2019-04-21T19:30:00Z,495,216,-1.7396398
2019-04-21T20:30:00Z,495,216,-2.1224873
2019-04-21T21:30:00Z,495,216,-2.113613
2019-04-21T22:30:00Z,495,216,-1.7097254
2019-04-21T23:30:00Z,495,216,-1.0838766
2019-04-22T00:30:00Z,495,216,-0.32748413
2019-04-22T01:30:00Z,495,216,0.43478715
2019-04-22T02:30:00Z,495,216,1.0209523
2019-04-22T03:30:00Z,495,216,1.2994438
2019-04-22T04:30:00Z,495,216,1.2407715
2019-04-22T05:30:00Z,495,216,0.95736337
2019-04-22T06:30:00Z,495,216,0.5489343
2019-04-22T07:30:00Z,495,216,0.08595817
2019-04-22T08:30:00Z,495,216,-0.28367367
2019-04-22T09:30:00Z,495,216,-0.4234779
2019-04-22T10:30:00Z,495,216,-0.27190694
2019-04-22T11:30:00Z,495,216,0.07114776
2019-04-22T12:30:00Z,495,216,0.4730561
2019-04-22T13:30:00Z,495,216,0.8474072
2019-04-22T14:30:00Z,495,216,1.038469
2019-04-22T15:30:00Z,495,216,0.941963
