,b1,b2,b3,b4,b5
1109,1264.0,1176.0,953.0,1360.0,903.0
1110,1263.0,1176.0,953.0,1360.0,903.0
1111,1264.0,1176.0,953.0,1360.0,903.0
1112,1263.0,1175.0,953.0,1361.0,903.0
1113,1263.0,1175.0,953.0,1362.0,903.0
1114,1263.0,1175.0,953.0,1364.0,903.0
1115,1263.0,1176.0,953.0,1360.0,903.0
1116,1263.0,1175.0,953.0,1360.0,903.0
1117,1263.0,1176.0,953.0,1362.0,903.0
1118,1263.0,1175.0,953.0,1360.0,903.0
1119,1263.0,1175.0,953.0,1360.0,903.0
1120,1265.0,1175.0,953.0,1361.0,903.0
1121,1263.0,1175.0,953.0,1362.0,903.0
1122,1264.0,1177.0,953.0,1360.0,903.0
1123,1263.0,1176.0,953.0,1361.0,903.0
1124,1263.0,1175.0,953.0,1361.0,903.0
1125,1263.0,1176.0,954.0,1361.0,903.0
1126,1264.0,1176.0,953.0,1360.0,904.0
1127,1263.0,1175.0,953.0,1361.0,903.0
1128,1263.0,1175.0,953.0,1361.0,903.0
1129,1263.0,1176.0,953.0,1361.0,903.0
1130,1263.0,1175.0,953.0,1361.0,903.0
1131,1263.0,1175.0,953.0,1361.0,903.0
1132,1263.0,1175.0,953.0,1360.0,903.0
1133,1264.0,1175.0,953.0,1360.0,903.0
1134,1263.0,1175.0,953.0,1361.0,903.0
1135,1263.0,1176.0,953.0,1362.0,903.0
1136,1263.0,1175.0,954.0,1362.0,903.0
1137,1263.0,1175.0,953.0,1362.0,903.0
1138,1263.0,1175.0,953.0,1361.0,904.0
1139,1263.0,1175.0,953.0,1360.0,904.0
1140,1263.0,1175.0,953.0,1362.0,904.0
1141,1263.0,1175.0,953.0,1360.0,903.0
1142,1264.0,1175.0,953.0,1360.0,903.0
1143,1263.0,1175.0,955.0,1360.0,903.0
1144,1263.0,1175.0,953.0,1360.0,903.0
1145,1263.0,1176.0,953.0,1361.0,903.0
1146,1263.0,1175.0,953.0,1360.0,903.0
1147,1264.0,1176.0,953.0,1360.0,903.0
1148,1264.0,1175.0,953.0,1361.0,903.0
1149,1263.0,1175.0,954.0,1361.0,903.0
1150,1263.0,1176.0,953.0,1361.0,903.0
1151,1263.0,1175.0,954.0,1361.0,903.0
1152,1263.0,1175.0,953.0,1361.0,904.0
1153,1263.0,1175.0,953.0,1360.0,903.0
1154,1263.0,1177.0,953.0,1360.0,903.0
1155,1264.0,1175.0,953.0,1360.0,903.0
1156,1263.0,1175.0,953.0,1361.0,903.0
1157,1263.0,1175.0,953.0,1360.0,903.0
1158,1263.0,1175.0,953.0,1360.0,903.0
1159,1263.0,1175.0,953.0,1361.0,903.0
1160,1263.0,1175.0,953.0,1360.0,903.0
1161,1263.0,1176.0,953.0,1360.0,903.0
1162,1263.0,1175.0,953.0,1360.0,903.0
1163,1263.0,1175.0,953.0,1361.0,903.0
1164,1264.0,1175.0,955.0,1362.0,903.0
1165,1265.0,1175.0,953.0,1360.0,903.0
1166,1264.0,1175.0,955.0,1361.0,903.0
1167,1263.0,1176.0,953.0,1360.0,903.0
1168,1263.0,1175.0,953.0,1360.0,903.0
1169,1263.0,1175.0,953.0,1360.0,903.0
1170,1264.0,1176.0,953.0,1361.0,903.0
1171,1263.0,1176.0,953.0,1361.0,904.0
1172,1263.0,1175.0,953.0,1360.0,903.0
1173,1264.0,1176.0,953.0,1362.0,903.0
1174,1263.0,1176.0,953.0,1360.0,903.0
1175,1263.0,1177.0,953.0,1360.0,903.0
1176,1263.0,1176.0,953.0,1360.0,903.0
1177,1263.0,1176.0,953.0,1361.0,903.0
1178,1264.0,1175.0,953.0,1360.0,903.0
1179,1265.0,1175.0,953.0,1361.0,903.0
1180,1263.0,1175.0,953.0,1362.0,903.0
1181,1263.0,1175.0,953.0,1360.0,904.0
1182,1263.0,1176.0,953.0,1360.0,903.0
1183,1263.0,1176.0,953.0,1360.0,903.0
1184,1263.0,1176.0,953.0,1362.0,903.0
1185,1263.0,1176.0,953.0,1360.0,903.0
1186,1263.0,1175.0,953.0,1361.0,903.0
1187,1263.0,1175.0,953.0,1360.0,904.0
1188,1263.0,1175.0,953.0,1360.0,903.0
1189,1264.0,1175.0,953.0,1361.0,903.0
1190,1264.0,1175.0,953.0,1360.0,903.0
1191,1265.0,1175.0,953.0,1360.0,903.0
1192,1263.0,1177.0,953.0,1361.0,903.0
1193,1264.0,1175.0,953.0,1360.0,903.0
1194,1264.0,1175.0,953.0,1360.0,904.0
1195,1263.0,1175.0,953.0,1361.0,903.0
1196,1263.0,1175.0,953.0,1362.0,903.0
1197,1263.0,1175.0,953.0,1360.0,903.0
1198,1263.0,1176.0,953.0,1361.0,903.0
1199,1263.0,1175.0,953.0,1361.0,903.0
1200,1263.0,1175.0,953.0,1360.0,903.0
1201,1264.0,1175.0,953.0,1360.0,904.0
1202,1264.0,1176.0,953.0,1360.0,903.0
1203,1264.0,1176.0,953.0,1361.0,903.0
1204,1263.0,1175.0,953.0,1361.0,903.0
1205,1264.0,1175.0,953.0,1361.0,903.0
1206,1264.0,1176.0,953.0,1360.0,903.0
1207,1264.0,1175.0,953.0,1360.0,903.0
1208,1263.0,1175.0,953.0,1360.0,903.0
1209,1263.0,1177.0,953.0,1361.0,903.0
1210,1263.0,1175.0,953.0,1361.0,903.0
1211,1263.0,1175.0,953.0,1362.0,903.0
1212,1264.0,1176.0,953.0,1362.0,904.0
1213,1263.0,1175.0,953.0,1360.0,903.0
1214,1263.0,1175.0,953.0,1360.0,903.0
1215,1263.0,1175.0,953.0,1360.0,903.0
1216,1264.0,1176.0,953.0,1360.0,903.0
1217,1264.0,1175.0,953.0,1360.0,903.0
1218,1263.0,1175.0,953.0,1360.0,903.0
1219,1263.0,1175.0,953.0,1360.0,903.0
1220,1263.0,1175.0,953.0,1360.0,903.0
1221,1263.0,1175.0,953.0,1360.0,903.0
1222,1263.0,1175.0,953.0,1360.0,903.0
1223,1263.0,1175.0,953.0,1362.0,903.0
1224,1263.0,1175.0,953.0,1360.0,903.0
1225,1263.0,1175.0,953.0,1360.0,903.0
1226,1265.0,1175.0,953.0,1360.0,903.0
1227,1264.0,1175.0,953.0,1360.0,903.0
1228,1264.0,1175.0,953.0,1360.0,903.0
1229,1263.0,1176.0,954.0,1360.0,903.0
1230,1263.0,1175.0,953.0,1360.0,903.0
1231,1263.0,1175.0,953.0,1362.0,903.0
1232,1263.0,1175.0,953.0,1360.0,903.0
1233,1263.0,1175.0,953.0,1360.0,903.0
1234,1263.0,1175.0,953.0,1360.0,903.0
1235,1263.0,1175.0,953.0,1360.0,903.0
1236,1263.0,1175.0,953.0,1361.0,903.0
1237,1263.0,1175.0,953.0,1360.0,903.0
1238,1263.0,1175.0,953.0,1361.0,903.0
1239,1264.0,1175.0,954.0,1360.0,903.0
1240,1263.0,1175.0,953.0,1361.0,903.0
1241,1263.0,1175.0,954.0,1361.0,903.0
1242,1263.0,1175.0,953.0,1361.0,903.0
1243,1263.0,1175.0,953.0,1360.0,903.0
1244,1264.0,1175.0,953.0,1360.0,903.0
1245,1263.0,1175.0,953.0,1360.0,903.0
1246,1263.0,1175.0,953.0,1360.0,903.0
1247,1263.0,1175.0,954.0,1361.0,903.0
1248,1264.0,1175.0,953.0,1360.0,903.0
1249,1263.0,1175.0,953.0,1360.0,903.0
1250,1263.0,1176.0,953.0,1361.0,903.0
1251,1263.0,1175.0,953.0,1360.0,903.0
1252,1263.0,1175.0,953.0,1360.0,903.0
1253,1263.0,1175.0,953.0,1360.0,903.0
1254,1264.0,1177.0,954.0,1360.0,903.0
1255,1263.0,1175.0,953.0,1362.0,903.0
1256,1265.0,1175.0,953.0,1360.0,903.0
1257,1263.0,1175.0,954.0,1360.0,903.0
1258,1263.0,1175.0,953.0,1360.0,903.0
1259,1263.0,1175.0,953.0,1361.0,903.0
1260,1263.0,1175.0,953.0,1360.0,903.0
1261,1263.0,1175.0,953.0,1361.0,903.0
1262,1263.0,1175.0,953.0,1360.0,903.0
1263,1263.0,1175.0,953.0,1361.0,903.0
1264,1265.0,1175.0,953.0,1362.0,903.0
1265,1263.0,1175.0,954.0,1361.0,903.0
1266,1263.0,1175.0,953.0,1360.0,903.0
1267,1263.0,1175.0,953.0,1362.0,903.0
1268,1263.0,1175.0,953.0,1360.0,904.0
1269,1263.0,1175.0,954.0,1360.0,903.0
1270,1263.0,1175.0,953.0,1360.0,903.0
1271,1263.0,1175.0,954.0,1360.0,903.0
1272,1263.0,1175.0,953.0,1360.0,903.0
1273,1263.0,1175.0,953.0,1360.0,903.0
1274,1264.0,1175.0,953.0,1360.0,903.0
1275,1264.0,1175.0,953.0,1360.0,903.0
1276,1263.0,1175.0,953.0,1361.0,903.0
1277,1263.0,1176.0,953.0,1360.0,903.0
1278,1263.0,1175.0,953.0,1360.0,903.0
1279,1263.0,1175.0,954.0,1361.0,903.0
1280,1263.0,1176.0,953.0,1360.0,903.0
1281,1263.0,1175.0,953.0,1362.0,903.0
1282,1263.0,1175.0,953.0,1360.0,903.0
1283,1263.0,1175.0,954.0,1361.0,903.0
1284,1263.0,1175.0,953.0,1360.0,903.0
1285,1263.0,1176.0,953.0,1360.0,903.0
1286,1263.0,1175.0,953.0,1360.0,903.0
1287,1263.0,1175.0,953.0,1361.0,903.0
1288,1263.0,1175.0,953.0,1360.0,903.0
1289,1263.0,1175.0,953.0,1360.0,903.0
1290,1264.0,1175.0,953.0,1361.0,903.0
1291,1264.0,1175.0,953.0,1360.0,903.0
1292,1263.0,1175.0,954.0,1360.0,903.0
1293,1263.0,1175.0,953.0,1361.0,903.0
1294,1263.0,1176.0,953.0,1361.0,903.0
1295,1263.0,1175.0,953.0,1361.0,903.0
1296,1264.0,1176.0,953.0,1360.0,903.0
1297,1263.0,1176.0,954.0,1361.0,903.0
1298,1263.0,1175.0,953.0,1361.0,903.0
1299,1263.0,1175.0,953.0,1360.0,903.0
1300,1263.0,1175.0,953.0,1363.0,903.0
1301,1263.0,1175.0,953.0,1360.0,903.0
1302,1263.0,1175.0,953.0,1360.0,903.0
1303,1263.0,1175.0,953.0,1361.0,903.0
1304,1263.0,1175.0,953.0,1360.0,903.0
1305,1263.0,1175.0,953.0,1360.0,903.0
1306,1263.0,1175.0,953.0,1361.0,903.0
1307,1263.0,1175.0,953.0,1360.0,903.0
1308,1263.0,1175.0,953.0,1360.0,903.0
1309,1263.0,1175.0,953.0,1360.0,903.0
1310,1264.0,1175.0,953.0,1360.0,903.0
1311,1263.0,1175.0,953.0,1360.0,903.0
1312,1263.0,1175.0,953.0,1361.0,903.0
1313,1263.0,1175.0,953.0,1360.0,903.0
1314,1263.0,1175.0,953.0,1360.0,903.0
1315,1263.0,1175.0,953.0,1360.0,903.0
1316,1263.0,1175.0,954.0,1360.0,903.0
1317,1263.0,1175.0,953.0,1360.0,903.0
1318,1263.0,1175.0,953.0,1360.0,903.0
1319,1263.0,1175.0,953.0,1360.0,903.0
1320,1263.0,1175.0,953.0,1360.0,903.0
1321,1263.0,1175.0,953.0,1360.0,903.0
1322,1264.0,1175.0,953.0,1360.0,903.0
1323,1263.0,1175.0,953.0,1360.0,903.0
1324,1263.0,1175.0,953.0,1360.0,903.0
1325,1263.0,1176.0,953.0,1360.0,903.0
1326,1263.0,1175.0,953.0,1360.0,904.0
1327,1265.0,1175.0,954.0,1360.0,903.0
1328,1263.0,1175.0,953.0,1360.0,903.0
1329,1263.0,1175.0,953.0,1360.0,903.0
1330,1263.0,1176.0,953.0,1360.0,903.0
1331,1263.0,1175.0,953.0,1360.0,903.0
1332,1263.0,1176.0,953.0,1360.0,903.0
1333,1263.0,1176.0,953.0,1360.0,903.0
1334,1263.0,1175.0,953.0,1360.0,904.0
1335,1263.0,1175.0,953.0,1361.0,903.0
1336,1263.0,1175.0,953.0,1360.0,903.0
1337,1263.0,1175.0,953.0,1360.0,903.0
1338,1263.0,1175.0,953.0,1360.0,903.0
1339,1263.0,1175.0,953.0,1361.0,903.0
1340,1263.0,1175.0,953.0,1360.0,903.0
1341,1263.0,1175.0,953.0,1360.0,903.0
1342,1263.0,1175.0,953.0,1360.0,903.0
1343,1263.0,1175.0,953.0,1360.0,903.0
1344,1263.0,1175.0,953.0,1360.0,903.0
1345,1263.0,1175.0,953.0,1360.0,903.0
1346,1263.0,1175.0,953.0,1360.0,903.0
1347,1263.0,1175.0,953.0,1360.0,903.0
1348,1263.0,1175.0,953.0,1360.0,903.0
1349,1263.0,1175.0,953.0,1361.0,903.0
1350,1263.0,1175.0,953.0,1361.0,903.0
1351,1264.0,1175.0,953.0,1360.0,903.0
1352,1263.0,1175.0,954.0,1360.0,903.0
1353,1263.0,1175.0,953.0,1361.0,903.0
1354,1263.0,1175.0,953.0,1360.0,903.0
1355,1263.0,1175.0,953.0,1360.0,903.0
1356,1263.0,1175.0,953.0,1360.0,903.0
1357,1263.0,1175.0,953.0,1361.0,903.0
1358,1263.0,1175.0,953.0,1360.0,903.0
1359,1263.0,1175.0,953.0,1360.0,903.0
1360,1263.0,1175.0,953.0,1360.0,903.0
1361,1263.0,1176.0,953.0,1360.0,903.0
1362,1263.0,1176.0,953.0,1360.0,903.0
1363,1263.0,1175.0,953.0,1360.0,903.0
1364,1263.0,1175.0,953.0,1360.0,903.0
1365,1263.0,1175.0,953.0,1360.0,903.0
1366,1263.0,1175.0,953.0,1360.0,903.0
1367,1263.0,1175.0,953.0,1361.0,903.0
1368,1263.0,1175.0,953.0,1360.0,903.0
1369,1263.0,1175.0,953.0,1360.0,903.0
1370,1263.0,1175.0,953.0,1360.0,904.0
1371,1263.0,1175.0,953.0,1360.0,903.0
1372,1263.0,1176.0,953.0,1360.0,903.0
1373,1263.0,1175.0,953.0,1360.0,903.0
1374,1263.0,1175.0,953.0,1360.0,903.0
1375,1263.0,1175.0,953.0,1360.0,903.0
1376,1263.0,1175.0,953.0,1360.0,903.0
1377,1263.0,1176.0,953.0,1360.0,903.0
1378,1263.0,1175.0,953.0,1360.0,903.0
1379,1263.0,1175.0,953.0,1360.0,903.0
1380,1263.0,1175.0,953.0,1360.0,903.0
1381,1263.0,1175.0,953.0,1360.0,903.0
1382,1263.0,1175.0,953.0,1360.0,903.0
1383,1263.0,1175.0,953.0,1360.0,903.0
1384,1263.0,1175.0,953.0,1360.0,903.0
1385,1263.0,1175.0,953.0,1360.0,903.0
1386,1263.0,1175.0,953.0,1360.0,903.0
1387,1263.0,1175.0,953.0,1360.0,903.0
1388,1263.0,1175.0,953.0,1360.0,903.0
1389,1263.0,1175.0,953.0,1360.0,903.0
1390,1263.0,1175.0,953.0,1360.0,903.0
1391,1263.0,1175.0,953.0,1360.0,903.0
1392,1263.0,1175.0,953.0,1360.0,903.0
1393,1263.0,1175.0,953.0,1360.0,903.0
1394,1263.0,1175.0,953.0,1360.0,903.0
1395,1263.0,1175.0,953.0,1360.0,903.0
1396,1263.0,1175.0,953.0,1360.0,903.0
1397,1263.0,1175.0,953.0,1360.0,903.0
1398,1263.0,1175.0,953.0,1360.0,903.0
1399,1263.0,1175.0,953.0,1361.0,903.0
1400,1263.0,1175.0,953.0,1360.0,903.0
1401,1264.0,1175.0,953.0,1360.0,903.0
1402,1263.0,1175.0,953.0,1360.0,903.0
1403,1263.0,1175.0,953.0,1360.0,903.0
1404,1263.0,1175.0,953.0,1360.0,903.0
1405,1263.0,1175.0,953.0,1360.0,903.0
1406,1263.0,1175.0,954.0,1360.0,903.0
1407,1263.0,1175.0,953.0,1360.0,903.0
1408,1263.0,1175.0,953.0,1360.0,903.0
1409,1263.0,1175.0,953.0,1360.0,903.0
1410,1263.0,1175.0,953.0,1360.0,903.0
1411,1263.0,1175.0,953.0,1360.0,903.0
1412,1263.0,1175.0,953.0,1360.0,903.0
1413,1263.0,1175.0,953.0,1361.0,903.0
1414,1263.0,1175.0,953.0,1360.0,903.0
1415,1263.0,1175.0,953.0,1360.0,903.0
1416,1263.0,1175.0,953.0,1360.0,903.0
1417,1263.0,1175.0,954.0,1360.0,903.0
1418,1263.0,1175.0,953.0,1360.0,903.0
1419,1263.0,1175.0,953.0,1360.0,903.0
1420,1263.0,1175.0,953.0,1360.0,903.0
1421,1263.0,1175.0,953.0,1360.0,903.0
1422,1264.0,1175.0,953.0,1360.0,903.0
1423,1264.0,1175.0,953.0,1360.0,903.0
1424,1264.0,1175.0,953.0,1360.0,903.0
1425,1263.0,1175.0,954.0,1360.0,903.0
1426,1263.0,1175.0,953.0,1360.0,903.0
1427,1264.0,1175.0,953.0,1360.0,903.0
1428,1263.0,1175.0,953.0,1360.0,903.0
1429,1263.0,1175.0,953.0,1360.0,903.0
1430,1263.0,1175.0,953.0,1360.0,903.0
1431,1263.0,1175.0,953.0,1360.0,903.0
1432,1263.0,1175.0,953.0,1360.0,903.0
1433,1263.0,1175.0,954.0,1360.0,903.0
1434,1263.0,1175.0,953.0,1360.0,903.0
1435,1263.0,1175.0,953.0,1360.0,903.0
1436,1263.0,1175.0,953.0,1360.0,903.0
1437,1263.0,1175.0,953.0,1360.0,903.0
1438,1263.0,1175.0,953.0,1360.0,903.0
1439,1263.0,1175.0,953.0,1360.0,903.0
1440,1263.0,1175.0,953.0,1360.0,903.0
1441,1263.0,1175.0,953.0,1360.0,903.0
1442,1263.0,1175.0,953.0,1361.0,903.0
1443,1263.0,1176.0,953.0,1360.0,903.0
1444,1263.0,1175.0,953.0,1360.0,903.0
1445,1264.0,1176.0,953.0,1360.0,903.0
1446,1263.0,1175.0,953.0,1361.0,903.0
1447,1263.0,1175.0,954.0,1360.0,903.0
1448,1263.0,1175.0,953.0,1360.0,903.0
1449,1263.0,1175.0,953.0,1360.0,903.0
1450,1263.0,1176.0,953.0,1360.0,903.0
1451,1263.0,1175.0,953.0,1360.0,903.0
1452,1263.0,1175.0,953.0,1360.0,903.0
1453,1263.0,1175.0,953.0,1360.0,903.0
1454,1263.0,1176.0,953.0,1360.0,903.0
1455,1263.0,1175.0,953.0,1360.0,903.0
1456,1263.0,1175.0,953.0,1360.0,903.0
1457,1263.0,1175.0,953.0,1360.0,903.0
1458,1264.0,1175.0,953.0,1360.0,903.0
1459,1263.0,1175.0,953.0,1360.0,903.0
1460,1263.0,1175.0,953.0,1360.0,903.0
1461,1263.0,1175.0,954.0,1360.0,903.0
1462,1263.0,1175.0,953.0,1360.0,903.0
1463,1263.0,1175.0,953.0,1360.0,903.0
1464,1263.0,1175.0,953.0,1360.0,903.0
1465,1263.0,1175.0,953.0,1360.0,903.0
1466,1263.0,1175.0,953.0,1360.0,903.0
1467,1263.0,1175.0,953.0,1360.0,903.0
1468,1263.0,1175.0,953.0,1360.0,903.0
1469,1263.0,1175.0,953.0,1360.0,904.0
1470,1263.0,1175.0,953.0,1360.0,903.0
1471,1263.0,1175.0,953.0,1360.0,903.0
1472,1263.0,1175.0,953.0,1360.0,903.0
1473,1263.0,1175.0,953.0,1360.0,903.0
1474,1263.0,1175.0,953.0,1360.0,903.0
1475,1263.0,1175.0,953.0,1360.0,903.0
1476,1263.0,1175.0,953.0,1360.0,903.0
1477,1263.0,1175.0,954.0,1360.0,903.0
1478,1263.0,1175.0,953.0,1361.0,903.0
1479,1263.0,1175.0,953.0,1360.0,903.0
1480,1263.0,1175.0,953.0,1360.0,903.0
1481,1263.0,1175.0,953.0,1360.0,903.0
1482,1263.0,1175.0,953.0,1360.0,903.0
1483,1263.0,1175.0,953.0,1360.0,903.0
1484,1263.0,1175.0,953.0,1360.0,903.0
1485,1263.0,1175.0,953.0,1360.0,903.0
1486,1263.0,1175.0,953.0,1361.0,903.0
1487,1263.0,1176.0,953.0,1360.0,903.0
1488,1263.0,1175.0,953.0,1360.0,903.0
1489,1263.0,1175.0,953.0,1360.0,903.0
1490,1263.0,1175.0,953.0,1360.0,903.0
1491,1263.0,1175.0,953.0,1360.0,903.0
1492,1263.0,1175.0,953.0,1360.0,903.0
1493,1263.0,1175.0,953.0,1360.0,903.0
1494,1264.0,1175.0,953.0,1360.0,903.0
1495,1263.0,1175.0,953.0,1360.0,903.0
1496,1263.0,1175.0,953.0,1360.0,903.0
1497,1263.0,1175.0,953.0,1360.0,903.0
1498,1263.0,1175.0,953.0,1360.0,903.0
1499,1263.0,1175.0,953.0,1360.0,903.0
1500,1263.0,1175.0,953.0,1360.0,903.0
1501,1263.0,1175.0,953.0,1360.0,903.0
1502,1263.0,1175.0,953.0,1360.0,903.0
1503,1263.0,1175.0,953.0,1360.0,903.0
1504,1263.0,1175.0,953.0,1360.0,903.0
1505,1263.0,1175.0,953.0,1360.0,903.0
1506,1263.0,1175.0,953.0,1360.0,903.0
1507,1263.0,1175.0,953.0,1360.0,903.0
1508,1263.0,1175.0,953.0,1360.0,903.0
1509,1263.0,1175.0,953.0,1360.0,903.0
1510,1263.0,1175.0,953.0,1360.0,903.0
1511,1263.0,1175.0,953.0,1360.0,903.0
1512,1263.0,1175.0,953.0,1360.0,903.0
1513,1263.0,1175.0,953.0,1360.0,903.0
1514,1263.0,1175.0,953.0,1360.0,903.0
1515,1263.0,1176.0,953.0,1360.0,903.0
1516,1263.0,1175.0,953.0,1360.0,903.0
1517,1263.0,1175.0,953.0,1361.0,903.0
1518,1263.0,1175.0,953.0,1360.0,903.0
1519,1263.0,1175.0,953.0,1360.0,903.0
1520,1263.0,1175.0,954.0,1360.0,903.0
1521,1264.0,1175.0,953.0,1360.0,903.0
1522,1263.0,1175.0,953.0,1360.0,903.0
1523,1263.0,1175.0,953.0,1360.0,903.0
1524,1263.0,1175.0,953.0,1360.0,903.0
1525,1263.0,1175.0,953.0,1360.0,903.0
1526,1263.0,1175.0,953.0,1360.0,903.0
1527,1263.0,1175.0,953.0,1360.0,903.0
1528,1263.0,1175.0,953.0,1360.0,903.0
1529,1263.0,1175.0,953.0,1360.0,903.0
1530,1263.0,1175.0,953.0,1360.0,903.0
1531,1263.0,1175.0,953.0,1360.0,903.0
1532,1263.0,1175.0,953.0,1360.0,903.0
1533,1263.0,1175.0,953.0,1360.0,903.0
1534,1263.0,1175.0,953.0,1360.0,903.0
1535,1263.0,1175.0,953.0,1360.0,903.0
1536,1263.0,1175.0,953.0,1360.0,903.0
1537,1263.0,1175.0,953.0,1360.0,903.0
1538,1263.0,1175.0,953.0,1360.0,903.0
1539,1263.0,1175.0,953.0,1360.0,903.0
1540,1263.0,1175.0,953.0,1360.0,903.0
1541,1263.0,1175.0,953.0,1360.0,903.0
1542,1263.0,1175.0,953.0,1360.0,904.0
1543,1263.0,1175.0,953.0,1360.0,903.0
1544,1263.0,1175.0,953.0,1360.0,903.0
1545,1263.0,1175.0,953.0,1360.0,903.0
1546,1263.0,1175.0,953.0,1360.0,903.0
1547,1263.0,1175.0,953.0,1360.0,903.0
1548,1263.0,1175.0,953.0,1360.0,903.0
1549,1263.0,1175.0,953.0,1361.0,903.0
1550,1263.0,1175.0,953.0,1360.0,903.0
1551,1263.0,1175.0,954.0,1360.0,903.0
1552,1263.0,1175.0,953.0,1360.0,903.0
1553,1263.0,1175.0,953.0,1360.0,903.0
1554,1263.0,1175.0,953.0,1360.0,903.0
1555,1263.0,1175.0,953.0,1360.0,903.0
1556,1263.0,1175.0,953.0,1360.0,903.0
1557,1263.0,1175.0,953.0,1360.0,903.0
1558,1263.0,1175.0,953.0,1360.0,903.0
1559,1263.0,1175.0,953.0,1360.0,903.0
1560,1263.0,1175.0,953.0,1360.0,903.0
1561,1263.0,1175.0,954.0,1360.0,903.0
1562,1263.0,1175.0,953.0,1360.0,903.0
1563,1263.0,1175.0,953.0,1360.0,903.0
1564,1263.0,1175.0,953.0,1360.0,903.0
1565,1263.0,1175.0,953.0,1360.0,903.0
1566,1263.0,1175.0,953.0,1360.0,903.0
1567,1263.0,1175.0,953.0,1360.0,903.0
1568,1263.0,1175.0,953.0,1360.0,903.0
1569,1263.0,1175.0,953.0,1360.0,903.0
1570,1263.0,1175.0,953.0,1361.0,903.0
1571,1263.0,1175.0,953.0,1360.0,903.0
1572,1263.0,1175.0,953.0,1360.0,903.0
1573,1263.0,1175.0,953.0,1360.0,903.0
1574,1263.0,1175.0,953.0,1360.0,903.0
1575,1263.0,1175.0,953.0,1360.0,903.0
1576,1263.0,1175.0,953.0,1360.0,903.0
1577,1263.0,1175.0,953.0,1360.0,903.0
1578,1263.0,1175.0,953.0,1360.0,903.0
1579,1263.0,1175.0,953.0,1360.0,903.0
1580,1263.0,1175.0,953.0,1360.0,903.0
1581,1263.0,1175.0,953.0,1360.0,903.0
1582,1263.0,1175.0,953.0,1360.0,903.0
1583,1263.0,1175.0,953.0,1360.0,903.0
1584,1263.0,1175.0,953.0,1360.0,903.0
1585,1263.0,1175.0,953.0,1360.0,903.0
1586,1263.0,1176.0,953.0,1360.0,903.0
1587,1263.0,1175.0,953.0,1360.0,903.0
1588,1263.0,1175.0,953.0,1360.0,903.0
1589,1263.0,1175.0,953.0,1360.0,903.0
1590,1263.0,1175.0,953.0,1360.0,903.0
1591,1263.0,1175.0,953.0,1360.0,903.0
1592,1263.0,1175.0,953.0,1360.0,903.0
1593,1263.0,1175.0,953.0,1360.0,903.0
1594,1263.0,1175.0,953.0,1360.0,903.0
1595,1263.0,1175.0,953.0,1360.0,903.0
1596,1263.0,1175.0,953.0,1360.0,903.0
1597,1263.0,1175.0,953.0,1360.0,903.0
1598,1263.0,1175.0,953.0,1360.0,903.0
1599,1263.0,1175.0,953.0,1360.0,903.0
1600,1263.0,1175.0,953.0,1360.0,903.0
1601,1263.0,1175.0,953.0,1360.0,903.0
1602,1263.0,1175.0,953.0,1360.0,903.0
1603,1263.0,1175.0,953.0,1360.0,903.0
1604,1263.0,1175.0,953.0,1360.0,903.0
1605,1263.0,1175.0,953.0,1360.0,903.0
1606,1263.0,1175.0,953.0,1360.0,903.0
1607,1263.0,1175.0,953.0,1360.0,903.0
1608,1263.0,1175.0,953.0,1360.0,903.0
1609,1263.0,1175.0,953.0,1360.0,903.0
1610,1263.0,1175.0,953.0,1360.0,903.0
1611,1263.0,1175.0,953.0,1360.0,903.0
1612,1263.0,1175.0,953.0,1360.0,903.0
1613,1263.0,1175.0,953.0,1360.0,903.0
1614,1263.0,1175.0,953.0,1360.0,903.0
1615,1263.0,1175.0,953.0,1360.0,903.0
1616,1263.0,1175.0,953.0,1360.0,903.0
1617,1263.0,1175.0,953.0,1360.0,903.0
1618,1263.0,1175.0,953.0,1360.0,903.0
1619,1263.0,1175.0,953.0,1360.0,903.0
1620,1263.0,1175.0,953.0,1360.0,903.0
1621,1263.0,1175.0,953.0,1360.0,903.0
1622,1263.0,1175.0,953.0,1361.0,903.0
1623,1263.0,1175.0,953.0,1360.0,903.0
1624,1263.0,1175.0,953.0,1360.0,903.0
1625,1263.0,1175.0,953.0,1360.0,903.0
1626,1263.0,1175.0,953.0,1360.0,903.0
1627,1263.0,1175.0,953.0,1360.0,903.0
1628,1263.0,1175.0,953.0,1360.0,903.0
1629,1263.0,1175.0,953.0,1360.0,903.0
1630,1263.0,1175.0,953.0,1360.0,903.0
1631,1263.0,1175.0,953.0,1360.0,903.0
1632,1263.0,1175.0,953.0,1360.0,903.0
1633,1263.0,1175.0,953.0,1360.0,903.0
1634,1263.0,1175.0,953.0,1360.0,903.0
1635,1263.0,1175.0,953.0,1360.0,903.0
1636,1263.0,1175.0,953.0,1360.0,903.0
1637,1263.0,1175.0,953.0,1360.0,903.0
1638,1263.0,1175.0,953.0,1360.0,903.0
1639,1263.0,1175.0,953.0,1360.0,903.0
1640,1263.0,1175.0,953.0,1360.0,903.0
1641,1263.0,1175.0,953.0,1360.0,903.0
1642,1263.0,1175.0,953.0,1360.0,903.0
1643,1263.0,1175.0,953.0,1360.0,903.0
1644,1263.0,1175.0,953.0,1360.0,903.0
1645,1263.0,1175.0,953.0,1360.0,903.0
