,DeployT,Timeg
18790,2015-05-07 12:00:00,0
18791,2015-05-07 12:00:00,88
18792,2015-05-07 12:00:00,0
18793,2015-05-07 12:00:00,0
18794,2015-05-07 12:00:00,514
18795,2015-05-07 12:00:00,225
18796,2015-05-07 12:00:00,63
18797,2015-05-07 12:00:00,112
18798,2015-05-07 12:00:00,0
18799,2015-05-07 12:00:00,0
18800,2015-05-07 12:00:00,465
18801,2015-05-07 12:00:00,61
18802,2015-05-07 12:00:00,109
18803,2015-05-07 12:00:00,225
18804,2015-05-07 12:00:00,255
18805,2015-05-07 12:00:00,275
18806,2015-05-07 12:00:00,223
18807,2015-05-07 12:00:00,0
18808,2015-05-07 12:00:00,60
18809,2015-05-07 12:00:00,68
18810,2015-05-07 12:00:00,474
18811,2015-05-07 12:00:00,84
18812,2015-05-07 12:00:00,222
18813,2015-05-07 12:00:00,183
18814,2015-05-07 12:00:00,62
18815,2015-05-07 12:00:00,294
18816,2015-05-07 12:00:00,95
18817,2015-05-07 12:00:00,231
18818,2015-05-07 12:00:00,77
18819,2015-05-07 12:00:00,90
18820,2015-05-07 12:00:00,194
18821,2015-05-07 12:00:00,92
18822,2015-05-07 12:00:00,352
18823,2015-05-07 12:00:00,91
18824,2015-05-07 12:00:00,78
18825,2015-05-07 12:00:00,0
18826,2015-05-07 12:00:00,61
18827,2015-05-07 12:00:00,0
18828,2015-05-07 12:00:00,0
18829,2015-05-07 12:00:00,446
18830,2015-05-07 12:00:00,59
18831,2015-05-07 12:00:00,414
18832,2015-05-07 12:00:00,238
18833,2015-05-07 12:00:00,265
18834,2015-05-07 12:00:00,275
18835,2015-05-07 12:00:00,598
18836,2015-05-07 12:00:00,345
18837,2015-05-07 12:00:00,203
18838,2015-05-07 12:00:00,0
18839,2015-05-07 12:00:00,0
18840,2015-05-07 12:00:00,0
18841,2015-05-07 12:00:00,0
18842,2015-05-07 12:00:00,474
18843,2015-05-07 12:00:00,0
18844,2015-05-07 12:00:00,106
18845,2015-05-07 12:00:00,0
18846,2015-05-07 12:00:00,401
18847,2015-05-07 12:00:00,0
18848,2015-05-07 12:00:00,0
18849,2015-05-07 12:00:00,58
18850,2015-05-07 12:00:00,0
18851,2015-05-07 12:00:00,78
18852,2015-05-07 12:00:00,429
18853,2015-05-07 12:00:00,107
18854,2015-05-07 12:00:00,329
18855,2015-05-07 12:00:00,148
18856,2015-05-07 12:00:00,372
18857,2015-05-07 12:00:00,0
18858,2015-05-07 12:00:00,226
18859,2015-05-07 12:00:00,0
18860,2015-05-07 12:00:00,58
18861,2015-05-07 12:00:00,81
18862,2015-05-07 12:00:00,295
18863,2015-05-07 12:00:00,225
18864,2015-05-07 12:00:00,0
18865,2015-05-07 12:00:00,203
18866,2015-05-07 12:00:00,445
18867,2015-05-07 12:00:00,124
18868,2015-05-07 12:00:00,147
18869,2015-05-07 12:00:00,59
18870,2015-05-07 12:00:00,206
18871,2015-05-07 12:00:00,19
18872,2015-05-07 12:00:00,177
18873,2015-05-07 12:00:00,85
18874,2015-05-07 12:00:00,171
18875,2015-05-07 12:00:00,0
18876,2015-05-07 12:00:00,0
18877,2015-05-07 12:00:00,99
18878,2015-05-07 12:00:00,130
18879,2015-05-07 12:00:00,19
18880,2015-05-07 12:00:00,15
18881,2015-05-07 12:00:00,17
18882,2015-05-07 12:00:00,7
18883,2015-05-07 12:00:00,31
18884,2015-05-07 12:00:00,0
18885,2015-05-07 12:00:00,0
18886,2015-05-07 12:00:00,16
18887,2015-05-07 12:00:00,290
18888,2015-05-07 12:00:00,0
18889,2015-05-07 12:00:00,40
18890,2015-05-07 12:00:00,186
18891,2015-05-07 12:00:00,105
18892,2015-05-07 12:00:00,101
18893,2015-05-07 12:00:00,110
18894,2015-05-07 12:00:00,268
18895,2015-05-07 12:00:00,85
18896,2015-05-07 12:00:00,107
18897,2015-05-07 12:00:00,555
18898,2015-05-07 12:00:00,0
18899,2015-05-07 12:00:00,293
18900,2015-05-07 12:00:00,250
18901,2015-05-07 12:00:00,24
18902,2015-05-07 12:00:00,130
18903,2015-05-07 12:00:00,167
18904,2015-05-07 12:00:00,225
18905,2015-05-07 12:00:00,109
18906,2015-05-07 12:00:00,221
18907,2015-05-07 12:00:00,0
18908,2015-05-07 12:00:00,201
18909,2015-05-07 12:00:00,233
18910,2015-05-07 12:00:00,136
18911,2015-05-07 12:00:00,109
18912,2015-05-07 12:00:00,349
18913,2015-05-07 12:00:00,0
18914,2015-05-07 12:00:00,0
18915,2015-05-07 12:00:00,635
18916,2015-05-07 12:00:00,157
18917,2015-05-07 12:00:00,186
18918,2015-05-07 12:00:00,242
18919,2015-05-07 12:00:00,106
18920,2015-05-07 12:00:00,0
18921,2015-05-07 12:00:00,0
18922,2015-05-07 12:00:00,0
18923,2015-05-07 12:00:00,146
18924,2015-05-07 12:00:00,304
18925,2015-05-07 12:00:00,0
18926,2015-05-07 12:00:00,260
18927,2015-05-07 12:00:00,395
18928,2015-05-07 12:00:00,0
18929,2015-05-07 12:00:00,347
18930,2015-05-07 12:00:00,421
18931,2015-05-07 12:00:00,180
18932,2015-05-07 12:00:00,616
18933,2015-05-07 12:00:00,0
18934,2015-05-07 12:00:00,0
18935,2015-05-07 12:00:00,0
18936,2015-05-07 12:00:00,541
18937,2015-05-07 12:00:00,388
18938,2015-05-07 12:00:00,444
18939,2015-05-07 12:00:00,131
18940,2015-05-07 12:00:00,281
18941,2015-05-07 12:00:00,110
18942,2015-05-07 12:00:00,0
18943,2015-05-07 12:00:00,231
18944,2015-05-07 12:00:00,153
18945,2015-05-07 12:00:00,0
18946,2015-05-07 12:00:00,128
18947,2015-05-07 12:00:00,98
18948,2015-05-07 12:00:00,129
18949,2015-05-07 12:00:00,127
18950,2015-05-07 12:00:00,171
18951,2015-05-07 12:00:00,0
18952,2015-05-07 12:00:00,158
18953,2015-05-07 12:00:00,181
18954,2015-05-07 12:00:00,276
18955,2015-05-07 12:00:00,111
18956,2015-05-07 12:00:00,0
18957,2015-05-07 12:00:00,104
18958,2015-05-07 12:00:00,120
18959,2015-05-07 12:00:00,0
18960,2015-05-07 12:00:00,130
18961,2015-05-07 12:00:00,178
18962,2015-05-07 12:00:00,0
18963,2015-05-07 12:00:00,108
18964,2015-05-07 12:00:00,79
18965,2015-05-07 12:00:00,87
18966,2015-05-07 12:00:00,135
18967,2015-05-07 12:00:00,0
18968,2015-05-07 12:00:00,0
18969,2015-05-07 12:00:00,99
18970,2015-05-07 12:00:00,0
18971,2015-05-07 12:00:00,0
18972,2015-05-07 12:00:00,106
18973,2015-05-07 12:00:00,0
18974,2015-05-07 12:00:00,290
18975,2015-05-07 12:00:00,87
18976,2015-05-07 12:00:00,169
18977,2015-05-07 12:00:00,80
18978,2015-05-07 12:00:00,106
18979,2015-05-07 12:00:00,101
18980,2015-05-07 12:00:00,18
18981,2015-05-07 12:00:00,119
18982,2015-05-07 12:00:00,0
18983,2015-05-07 12:00:00,110
18984,2015-05-07 12:00:00,338
18985,2015-05-07 12:00:00,149
18986,2015-05-07 12:00:00,86
18987,2015-05-07 12:00:00,102
18988,2015-05-07 12:00:00,98
18989,2015-05-07 12:00:00,292
18990,2015-05-07 12:00:00,0
18991,2015-05-07 12:00:00,261
18992,2015-05-07 12:00:00,0
18993,2015-05-07 12:00:00,0
18994,2015-05-07 12:00:00,257
18995,2015-05-07 12:00:00,105
18996,2015-05-07 12:00:00,0
18997,2015-05-07 12:00:00,0
18998,2015-05-07 12:00:00,465
18999,2015-05-07 12:00:00,0
19000,2015-05-14 12:00:00,36
19001,2015-05-14 12:00:00,36
19002,2015-05-14 12:00:00,29
19003,2015-05-14 12:00:00,32
19004,2015-05-14 12:00:00,59
19005,2015-05-14 12:00:00,27
19006,2015-05-14 12:00:00,53
19007,2015-05-14 12:00:00,55
19008,2015-05-14 12:00:00,31
19009,2015-05-14 12:00:00,19
19010,2015-05-14 12:00:00,62
19011,2015-05-14 12:00:00,28
19012,2015-05-14 12:00:00,33
19013,2015-05-14 12:00:00,33
19014,2015-05-14 12:00:00,36
19015,2015-05-14 12:00:00,36
19016,2015-05-14 12:00:00,37
19017,2015-05-14 12:00:00,35
19018,2015-05-14 12:00:00,32
19019,2015-05-14 12:00:00,36
19020,2015-05-14 12:00:00,55
19021,2015-05-14 12:00:00,60
19022,2015-05-14 12:00:00,39
19023,2015-05-14 12:00:00,31
19024,2015-05-14 12:00:00,40
19025,2015-05-14 12:00:00,39
19026,2015-05-14 12:00:00,53
19027,2015-05-14 12:00:00,35
19028,2015-05-14 12:00:00,35
19029,2015-05-14 12:00:00,60
19030,2015-05-14 12:00:00,32
19031,2015-05-14 12:00:00,54
19032,2015-05-14 12:00:00,37
19033,2015-05-14 12:00:00,35
19034,2015-05-14 12:00:00,36
19035,2015-05-14 12:00:00,95
19036,2015-05-14 12:00:00,32
19037,2015-05-14 12:00:00,33
19038,2015-05-14 12:00:00,37
19039,2015-05-14 12:00:00,58
19040,2015-05-14 12:00:00,57
19041,2015-05-14 12:00:00,56
19042,2015-05-14 12:00:00,37
19043,2015-05-14 12:00:00,41
19044,2015-05-14 12:00:00,60
19045,2015-05-14 12:00:00,52
19046,2015-05-14 12:00:00,32
19047,2015-05-14 12:00:00,80
19048,2015-05-14 12:00:00,36
19049,2015-05-14 12:00:00,52
19050,2015-05-14 12:00:00,37
19051,2015-05-14 12:00:00,60
19052,2015-05-14 12:00:00,34
19053,2015-05-14 12:00:00,38
19054,2015-05-14 12:00:00,35
19055,2015-05-14 12:00:00,38
19056,2015-05-14 12:00:00,72
19057,2015-05-14 12:00:00,38
19058,2015-05-14 12:00:00,53
19059,2015-05-14 12:00:00,36
19060,2015-05-14 12:00:00,37
19061,2015-05-14 12:00:00,37
19062,2015-05-14 12:00:00,35
19063,2015-05-14 12:00:00,35
19064,2015-05-14 12:00:00,36
19065,2015-05-14 12:00:00,36
19066,2015-05-14 12:00:00,14
19067,2015-05-14 12:00:00,83
19068,2015-05-14 12:00:00,56
19069,2015-05-14 12:00:00,36
19070,2015-05-14 12:00:00,39
19071,2015-05-14 12:00:00,31
19072,2015-05-14 12:00:00,35
19073,2015-05-14 12:00:00,35
19074,2015-05-14 12:00:00,0
19075,2015-05-14 12:00:00,48
19076,2015-05-14 12:00:00,40
19077,2015-05-14 12:00:00,98
19078,2015-05-14 12:00:00,38
19079,2015-05-14 12:00:00,35
19080,2015-05-14 12:00:00,33
19081,2015-05-14 12:00:00,15
19082,2015-05-14 12:00:00,36
19083,2015-05-14 12:00:00,37
19084,2015-05-14 12:00:00,33
19085,2015-05-14 12:00:00,32
19086,2015-05-14 12:00:00,34
19087,2015-05-14 12:00:00,15
19088,2015-05-14 12:00:00,36
19089,2015-05-14 12:00:00,33
19090,2015-05-14 12:00:00,33
19091,2015-05-14 12:00:00,16
19092,2015-05-14 12:00:00,16
19093,2015-05-14 12:00:00,15
19094,2015-05-14 12:00:00,15
19095,2015-05-14 12:00:00,34
19096,2015-05-14 12:00:00,16
19097,2015-05-14 12:00:00,48
19098,2015-05-14 12:00:00,36
19099,2015-05-14 12:00:00,32
19100,2015-05-14 12:00:00,33
19101,2015-05-14 12:00:00,31
19102,2015-05-14 12:00:00,34
19103,2015-05-14 12:00:00,30
19104,2015-05-14 12:00:00,49
19105,2015-05-14 12:00:00,32
19106,2015-05-14 12:00:00,33
19107,2015-05-14 12:00:00,32
19108,2015-05-14 12:00:00,32
19109,2015-05-14 12:00:00,0
19110,2015-05-14 12:00:00,31
19111,2015-05-14 12:00:00,17
19112,2015-05-14 12:00:00,16
19113,2015-05-14 12:00:00,33
19114,2015-05-14 12:00:00,87
19115,2015-05-14 12:00:00,31
19116,2015-05-14 12:00:00,48
19117,2015-05-14 12:00:00,32
19118,2015-05-14 12:00:00,34
19119,2015-05-14 12:00:00,31
19120,2015-05-14 12:00:00,0
19121,2015-05-14 12:00:00,16
19122,2015-05-14 12:00:00,32
19123,2015-05-14 12:00:00,31
19124,2015-05-14 12:00:00,0
19125,2015-05-14 12:00:00,32
19126,2015-05-14 12:00:00,32
19127,2015-05-14 12:00:00,47
19128,2015-05-14 12:00:00,32
19129,2015-05-14 12:00:00,31
19130,2015-05-14 12:00:00,49
19131,2015-05-14 12:00:00,48
19132,2015-05-14 12:00:00,32
19133,2015-05-14 12:00:00,37
19134,2015-05-14 12:00:00,34
19135,2015-05-14 12:00:00,0
19136,2015-05-14 12:00:00,34
19137,2015-05-14 12:00:00,32
19138,2015-05-14 12:00:00,58
19139,2015-05-14 12:00:00,33
19140,2015-05-14 12:00:00,45
19141,2015-05-14 12:00:00,32
19142,2015-05-14 12:00:00,130
19143,2015-05-14 12:00:00,32
19144,2015-05-14 12:00:00,56
19145,2015-05-14 12:00:00,34
19146,2015-05-14 12:00:00,38
19147,2015-05-14 12:00:00,54
19148,2015-05-14 12:00:00,30
19149,2015-05-14 12:00:00,68
19150,2015-05-14 12:00:00,54
19151,2015-05-14 12:00:00,35
19152,2015-05-14 12:00:00,32
19153,2015-05-14 12:00:00,32
19154,2015-05-14 12:00:00,0
19155,2015-05-14 12:00:00,31
19156,2015-05-14 12:00:00,48
19157,2015-05-14 12:00:00,40
19158,2015-05-14 12:00:00,36
19159,2015-05-14 12:00:00,40
19160,2015-05-14 12:00:00,38
19161,2015-05-14 12:00:00,54
19162,2015-05-14 12:00:00,34
19163,2015-05-14 12:00:00,50
19164,2015-05-14 12:00:00,52
19165,2015-05-14 12:00:00,49
19166,2015-05-14 12:00:00,33
19167,2015-05-14 12:00:00,33
19168,2015-05-14 12:00:00,34
19169,2015-05-14 12:00:00,54
19170,2015-05-14 12:00:00,0
19171,2015-05-14 12:00:00,59
19172,2015-05-14 12:00:00,54
19173,2015-05-14 12:00:00,31
19174,2015-05-14 12:00:00,48
19175,2015-05-14 12:00:00,34
19176,2015-05-14 12:00:00,52
19177,2015-05-14 12:00:00,0
19178,2015-05-14 12:00:00,64
19179,2015-05-14 12:00:00,0
19180,2015-05-14 12:00:00,34
19181,2015-05-14 12:00:00,33
19182,2015-05-14 12:00:00,59
19183,2015-05-14 12:00:00,53
19184,2015-05-14 12:00:00,0
19185,2015-05-14 12:00:00,37
19186,2015-05-14 12:00:00,0
19187,2015-05-14 12:00:00,0
19188,2015-05-14 12:00:00,54
19189,2015-05-14 12:00:00,56
19190,2015-05-14 12:00:00,360
19191,2015-05-14 12:00:00,0
19192,2015-05-14 12:00:00,52
19193,2015-05-14 12:00:00,53
19194,2015-05-14 12:00:00,54
19195,2015-05-14 12:00:00,52
19196,2015-05-14 12:00:00,55
19197,2015-05-14 12:00:00,33
19198,2015-05-14 12:00:00,72
19199,2015-05-14 12:00:00,53
19200,2015-05-14 12:00:00,57
19201,2015-05-14 12:00:00,51
19202,2015-05-14 12:00:00,0
19203,2015-05-14 12:00:00,0
19204,2015-05-14 12:00:00,58
19205,2015-05-14 12:00:00,36
19206,2015-05-14 12:00:00,53
19207,2015-05-14 12:00:00,54
19208,2015-05-14 12:00:00,44
19209,2015-05-14 12:00:00,51
19210,2015-05-14 12:00:00,52
19211,2015-05-14 12:00:00,53
19212,2015-05-14 12:00:00,54
19213,2015-05-14 12:00:00,56
19214,2015-05-14 12:00:00,54
19215,2015-05-14 12:00:00,52
19216,2015-05-14 12:00:00,53
19217,2015-05-14 12:00:00,53
19218,2015-05-14 12:00:00,229
19219,2015-05-14 12:00:00,52
19220,2015-05-14 12:00:00,0
19221,2015-05-14 12:00:00,0
19222,2015-05-14 12:00:00,37
19223,2015-05-14 12:00:00,33
19224,2015-05-14 12:00:00,50
19225,2015-05-14 12:00:00,54
19226,2015-05-14 12:00:00,51
19227,2015-05-14 12:00:00,51
19228,2015-05-14 12:00:00,0
19229,2015-05-14 12:00:00,41
19230,2015-05-14 12:00:00,54
19231,2015-05-14 12:00:00,0
19232,2015-05-14 12:00:00,54
19233,2015-05-14 12:00:00,52
19234,2015-05-14 12:00:00,53
19235,2015-05-14 12:00:00,51
19236,2015-05-14 12:00:00,92
19237,2015-05-14 12:00:00,61
19238,2015-05-14 12:00:00,60
19239,2015-05-14 12:00:00,53
19240,2015-05-14 12:00:00,54
19241,2015-05-14 12:00:00,59
19242,2015-05-14 12:00:00,52
19243,2015-05-14 12:00:00,58
19244,2015-05-14 12:00:00,56
19245,2015-05-14 12:00:00,69
19246,2015-05-14 12:00:00,50
19247,2015-05-14 12:00:00,52
19248,2015-05-14 12:00:00,0
19249,2015-05-14 12:00:00,53
19250,2015-05-14 12:00:00,53
19251,2015-05-14 12:00:00,57
19252,2015-05-14 12:00:00,53
19253,2015-05-14 12:00:00,57
19254,2015-05-14 12:00:00,52
19255,2015-05-14 12:00:00,55
19256,2015-05-14 12:00:00,88
19257,2015-05-14 12:00:00,54
19258,2015-05-14 12:00:00,51
19259,2015-05-14 12:00:00,50
19260,2015-05-14 12:00:00,51
19261,2015-05-14 12:00:00,50
19262,2015-05-14 12:00:00,40
19263,2015-05-14 12:00:00,54
19264,2015-05-14 12:00:00,44
19265,2015-05-14 12:00:00,61
19266,2015-05-14 12:00:00,0
19267,2015-05-14 12:00:00,48
19268,2015-05-14 12:00:00,38
19269,2015-05-14 12:00:00,53
19270,2015-05-14 12:00:00,42
19271,2015-05-14 12:00:00,48
19272,2015-05-14 12:00:00,0
19273,2015-05-14 12:00:00,55
19274,2015-05-14 12:00:00,40
19275,2015-05-14 12:00:00,52
19276,2015-05-14 12:00:00,53
19277,2015-05-14 12:00:00,45
19278,2015-05-14 12:00:00,57
19279,2015-05-14 12:00:00,52
19280,2015-05-14 12:00:00,37
19281,2015-05-14 12:00:00,0
19282,2015-05-14 12:00:00,48
19283,2015-05-14 12:00:00,41
19284,2015-05-14 12:00:00,51
19285,2015-05-14 12:00:00,56
19286,2015-05-14 12:00:00,39
19287,2015-05-14 12:00:00,79
19288,2015-05-14 12:00:00,40
19289,2015-05-14 12:00:00,52
19290,2015-05-14 12:00:00,50
19291,2015-05-14 12:00:00,39
19292,2015-05-14 12:00:00,53
19293,2015-05-14 12:00:00,40
19294,2015-05-14 12:00:00,50
19295,2015-05-14 12:00:00,52
19296,2015-05-14 12:00:00,58
19297,2015-05-14 12:00:00,41
19298,2015-05-14 12:00:00,91
19299,2015-05-14 12:00:00,39
19300,2015-05-14 12:00:00,0
19301,2015-05-14 12:00:00,34
19302,2015-05-14 12:00:00,0
19303,2015-05-14 12:00:00,53
19304,2015-05-14 12:00:00,0
19305,2015-05-14 12:00:00,0
19306,2015-05-14 12:00:00,41
19307,2015-05-14 12:00:00,0
19308,2015-05-14 12:00:00,53
19309,2015-05-14 12:00:00,52
19310,2015-05-14 12:00:00,32
19311,2015-05-14 12:00:00,44
19312,2015-05-14 12:00:00,46
19313,2015-05-14 12:00:00,30
19314,2015-05-14 12:00:00,54
19315,2015-05-14 12:00:00,52
19316,2015-05-14 12:00:00,53
19317,2015-05-14 12:00:00,30
19318,2015-05-14 12:00:00,29
19319,2015-05-14 12:00:00,45
19320,2015-05-14 12:00:00,29
19321,2015-05-14 12:00:00,36
19322,2015-05-14 12:00:00,28
19323,2015-05-14 12:00:00,26
19324,2015-05-14 12:00:00,29
19325,2015-05-14 12:00:00,56
19326,2015-05-14 12:00:00,52
19327,2015-05-14 12:00:00,37
19328,2015-05-14 12:00:00,28
19329,2015-05-14 12:00:00,52
19330,2015-05-14 12:00:00,30
19331,2015-05-14 12:00:00,61
19332,2015-05-14 12:00:00,30
19333,2015-05-14 12:00:00,27
19334,2015-05-14 12:00:00,36
19335,2015-05-14 12:00:00,56
19336,2015-05-14 12:00:00,0
19337,2015-05-14 12:00:00,37
19338,2015-05-14 12:00:00,29
19339,2015-05-14 12:00:00,39
19340,2015-05-14 12:00:00,36
19341,2015-05-14 12:00:00,30
19342,2015-05-14 12:00:00,32
19343,2015-05-14 12:00:00,32
19344,2015-05-14 12:00:00,28
19345,2015-05-14 12:00:00,36
19346,2015-05-14 12:00:00,30
19347,2015-05-14 12:00:00,33
19348,2015-05-14 12:00:00,33
19349,2015-05-14 12:00:00,33
19350,2015-05-14 12:00:00,30
19351,2015-05-14 12:00:00,46
19352,2015-05-14 12:00:00,36
19353,2015-05-14 12:00:00,33
19354,2015-05-14 12:00:00,29
19355,2015-05-14 12:00:00,40
19356,2015-05-14 12:00:00,0
19357,2015-05-14 12:00:00,39
19358,2015-05-14 12:00:00,54
19359,2015-05-14 12:00:00,50
19360,2015-05-14 12:00:00,28
19361,2015-05-14 12:00:00,40
19362,2015-05-14 12:00:00,34
19363,2015-05-14 12:00:00,31
19364,2015-05-14 12:00:00,35
19365,2015-05-14 12:00:00,35
19366,2015-05-14 12:00:00,39
19367,2015-05-14 12:00:00,46
19368,2015-05-14 12:00:00,35
19369,2015-05-14 12:00:00,53
19370,2015-05-14 12:00:00,52
19371,2015-05-14 12:00:00,0
19372,2015-05-14 12:00:00,37
19373,2015-05-14 12:00:00,47
19374,2015-05-14 12:00:00,0
19375,2015-05-14 12:00:00,35
19376,2015-05-14 12:00:00,37
19377,2015-05-14 12:00:00,37
19378,2015-05-14 12:00:00,0
19379,2015-05-14 12:00:00,37
19380,2015-05-14 12:00:00,35
19381,2015-05-14 12:00:00,38
19382,2015-05-14 12:00:00,59
19383,2015-05-14 12:00:00,45
19384,2015-05-14 12:00:00,36
19385,2015-05-14 12:00:00,43
19386,2015-05-14 12:00:00,206
19387,2015-05-14 12:00:00,46
19388,2015-05-14 12:00:00,34
19389,2015-05-14 12:00:00,0
19390,2015-05-14 12:00:00,39
19391,2015-05-14 12:00:00,50
19392,2015-05-14 12:00:00,35
19393,2015-05-14 12:00:00,46
19394,2015-05-14 12:00:00,37
19395,2015-05-14 12:00:00,39
19396,2015-05-14 12:00:00,38
19397,2015-05-14 12:00:00,47
19398,2015-05-14 12:00:00,38
19399,2015-05-14 12:00:00,50
19400,2015-05-14 12:00:00,35
19401,2015-05-14 12:00:00,42
19402,2015-05-14 12:00:00,35
19403,2015-05-14 12:00:00,46
19404,2015-05-14 12:00:00,41
19405,2015-05-14 12:00:00,42
19406,2015-05-14 12:00:00,40
19407,2015-05-14 12:00:00,51
19408,2015-05-14 12:00:00,38
19409,2015-05-14 12:00:00,35
19410,2015-05-14 12:00:00,58
19411,2015-05-14 12:00:00,38
19412,2015-05-14 12:00:00,40
19413,2015-05-14 12:00:00,38
19414,2015-05-14 12:00:00,47
19415,2015-05-14 12:00:00,59
19416,2015-05-14 12:00:00,50
19417,2015-05-14 12:00:00,41
19418,2015-05-14 12:00:00,38
19419,2015-05-14 12:00:00,54
19420,2015-05-14 12:00:00,51
19421,2015-05-14 12:00:00,52
19422,2015-05-14 12:00:00,49
19423,2015-05-14 12:00:00,48
19424,2015-05-14 12:00:00,52
19425,2015-05-14 12:00:00,34
19426,2015-05-14 12:00:00,53
19427,2015-05-14 12:00:00,53
19428,2015-05-14 12:00:00,54
19429,2015-05-14 12:00:00,49
19430,2015-05-14 12:00:00,47
19431,2015-05-14 12:00:00,38
19432,2015-05-14 12:00:00,38
19433,2015-05-14 12:00:00,41
19434,2015-05-14 12:00:00,0
19435,2015-05-14 12:00:00,0
19436,2015-05-14 12:00:00,60
19437,2015-05-14 12:00:00,50
19438,2015-05-14 12:00:00,51
19439,2015-05-14 12:00:00,56
19440,2015-05-14 12:00:00,0
19441,2015-05-14 12:00:00,53
19442,2015-05-14 12:00:00,38
19443,2015-05-14 12:00:00,143
19444,2015-05-14 12:00:00,56
19445,2015-05-14 12:00:00,49
19446,2015-05-14 12:00:00,60
19447,2015-05-14 12:00:00,0
19448,2015-05-14 12:00:00,50
19449,2015-05-14 12:00:00,52
19450,2015-05-14 12:00:00,48
19451,2015-05-14 12:00:00,53
19452,2015-05-14 12:00:00,52
19453,2015-05-14 12:00:00,55
19454,2015-05-14 12:00:00,57
19455,2015-05-14 12:00:00,51
19456,2015-05-14 12:00:00,51
19457,2015-05-14 12:00:00,51
19458,2015-05-14 12:00:00,55
19459,2015-05-14 12:00:00,0
19460,2015-05-14 12:00:00,0
19461,2015-05-14 12:00:00,51
19462,2015-05-14 12:00:00,0
19463,2015-05-14 12:00:00,54
19464,2015-05-14 12:00:00,51
19465,2015-05-14 12:00:00,52
19466,2015-05-14 12:00:00,57
19467,2015-05-14 12:00:00,54
19468,2015-05-14 12:00:00,54
19469,2015-05-14 12:00:00,49
19470,2015-05-14 12:00:00,0
19471,2015-05-14 12:00:00,54
19472,2015-05-14 12:00:00,53
19473,2015-05-14 12:00:00,59
19474,2015-05-14 12:00:00,55
19475,2015-05-14 12:00:00,53
19476,2015-05-14 12:00:00,55
19477,2015-05-14 12:00:00,61
19478,2015-05-14 12:00:00,54
19479,2015-05-14 12:00:00,55
19480,2015-05-14 12:00:00,53
19481,2015-05-14 12:00:00,51
19482,2015-05-14 12:00:00,75
19483,2015-05-14 12:00:00,58
19484,2015-05-14 12:00:00,58
19485,2015-05-14 12:00:00,56
19486,2015-05-14 12:00:00,55
19487,2015-05-14 12:00:00,53
19488,2015-05-14 12:00:00,56
19489,2015-05-14 12:00:00,53
19490,2015-05-14 12:00:00,0
19491,2015-05-14 12:00:00,71
19492,2015-05-14 12:00:00,60
19493,2015-05-14 12:00:00,59
19494,2015-05-14 12:00:00,0
19495,2015-05-14 12:00:00,58
19496,2015-05-14 12:00:00,63
19497,2015-05-14 12:00:00,66
19498,2015-05-14 12:00:00,55
19499,2015-05-14 12:00:00,0
19500,2015-05-14 12:00:00,96
19501,2015-05-14 12:00:00,57
19502,2015-05-14 12:00:00,57
19503,2015-05-14 12:00:00,82
19504,2015-05-14 12:00:00,52
19505,2015-05-14 12:00:00,60
19506,2015-05-14 12:00:00,0
19507,2015-05-14 12:00:00,54
19508,2015-05-14 12:00:00,63
19509,2015-05-14 12:00:00,53
19510,2015-05-14 12:00:00,52
19511,2015-05-14 12:00:00,55
19512,2015-05-14 12:00:00,0
19513,2015-05-14 12:00:00,555
19514,2015-05-14 12:00:00,57
19515,2015-05-14 12:00:00,60
19516,2015-05-14 12:00:00,59
19517,2015-05-14 12:00:00,54
19518,2015-05-14 12:00:00,154
19519,2015-05-14 12:00:00,62
19520,2015-05-14 12:00:00,0
19521,2015-05-14 12:00:00,59
19522,2015-05-14 12:00:00,0
19523,2015-05-14 12:00:00,59
19524,2015-05-14 12:00:00,54
19525,2015-05-14 12:00:00,55
19526,2015-05-14 12:00:00,91
19527,2015-05-14 12:00:00,55
19528,2015-05-14 12:00:00,55
19529,2015-05-14 12:00:00,58
19530,2015-05-14 12:00:00,63
19531,2015-05-14 12:00:00,51
19532,2015-05-14 12:00:00,110
19533,2015-05-14 12:00:00,58
19534,2015-05-14 12:00:00,59
19535,2015-05-14 12:00:00,53
19536,2015-05-14 12:00:00,53
19537,2015-05-14 12:00:00,54
19538,2015-05-14 12:00:00,140
19539,2015-05-14 12:00:00,74
19540,2015-05-14 12:00:00,76
19541,2015-05-14 12:00:00,93
19542,2015-05-14 12:00:00,60
19543,2015-05-14 12:00:00,182
19544,2015-05-14 12:00:00,58
19545,2015-05-14 12:00:00,0
19546,2015-05-14 12:00:00,52
19547,2015-05-14 12:00:00,53
19548,2015-05-14 12:00:00,54
19549,2015-05-14 12:00:00,63
19550,2015-05-14 12:00:00,101
19551,2015-05-14 12:00:00,0
19552,2015-05-14 12:00:00,60
19553,2015-05-14 12:00:00,61
19554,2015-05-14 12:00:00,58
19555,2015-05-14 12:00:00,359
19556,2015-05-14 12:00:00,0
19557,2015-05-14 12:00:00,62
19558,2015-05-14 12:00:00,52
19559,2015-05-14 12:00:00,152
19560,2015-05-14 12:00:00,55
19561,2015-05-14 12:00:00,57
19562,2015-05-14 12:00:00,63
19563,2015-05-14 12:00:00,176
19564,2015-05-14 12:00:00,60
19565,2015-05-14 12:00:00,0
19566,2015-05-14 12:00:00,0
