,b1,b2,b3,b4,b5
1256,453.0,417.0,392.0,466.0,366.0
1257,453.0,417.0,392.0,466.0,366.0
1258,453.0,417.0,392.0,466.0,366.0
1259,453.0,417.0,392.0,466.0,366.0
1260,453.0,417.0,392.0,466.0,366.0
1261,453.0,417.0,392.0,466.0,366.0
1262,453.0,417.0,392.0,466.0,366.0
1263,453.0,417.0,392.0,466.0,366.0
1264,453.0,417.0,392.0,466.0,366.0
1265,453.0,417.0,392.0,466.0,366.0
1266,453.0,417.0,392.0,466.0,366.0
1267,453.0,417.0,392.0,466.0,366.0
1268,453.0,417.0,392.0,466.0,366.0
1269,453.0,417.0,392.0,466.0,366.0
1270,453.0,417.0,392.0,466.0,366.0
1271,453.0,417.0,392.0,466.0,366.0
1272,453.0,417.0,392.0,466.0,366.0
1273,453.0,417.0,392.0,466.0,366.0
1274,453.0,417.0,392.0,466.0,366.0
1275,453.0,417.0,392.0,466.0,366.0
1276,453.0,417.0,392.0,466.0,366.0
1277,453.0,417.0,392.0,466.0,366.0
1278,453.0,417.0,392.0,466.0,366.0
1279,453.0,417.0,392.0,466.0,366.0
1280,453.0,417.0,392.0,466.0,366.0
1281,453.0,417.0,392.0,466.0,366.0
1282,453.0,417.0,392.0,466.0,366.0
1283,453.0,417.0,392.0,466.0,366.0
1284,453.0,417.0,392.0,466.0,366.0
1285,453.0,417.0,392.0,466.0,366.0
1286,453.0,417.0,392.0,466.0,366.0
1287,453.0,417.0,392.0,466.0,366.0
1288,453.0,417.0,392.0,466.0,366.0
1289,453.0,417.0,392.0,466.0,366.0
1290,453.0,417.0,392.0,466.0,366.0
1291,453.0,417.0,392.0,466.0,366.0
1292,453.0,417.0,392.0,466.0,366.0
1293,453.0,417.0,392.0,466.0,366.0
1294,453.0,417.0,392.0,466.0,366.0
1295,453.0,417.0,392.0,466.0,366.0
1296,453.0,417.0,392.0,466.0,366.0
1297,453.0,417.0,392.0,466.0,366.0
1298,453.0,417.0,392.0,466.0,366.0
1299,453.0,417.0,392.0,466.0,366.0
1300,453.0,417.0,392.0,466.0,366.0
1301,453.0,417.0,392.0,466.0,366.0
1302,453.0,417.0,392.0,466.0,366.0
1303,453.0,417.0,392.0,466.0,366.0
1304,453.0,417.0,392.0,466.0,366.0
1305,453.0,417.0,392.0,466.0,366.0
1306,453.0,417.0,392.0,466.0,366.0
1307,453.0,417.0,392.0,466.0,366.0
1308,453.0,417.0,392.0,466.0,366.0
1309,453.0,417.0,392.0,466.0,366.0
1310,453.0,417.0,392.0,466.0,366.0
1311,453.0,417.0,392.0,466.0,366.0
1312,453.0,417.0,392.0,466.0,366.0
1313,453.0,417.0,392.0,466.0,366.0
1314,453.0,417.0,392.0,466.0,366.0
1315,453.0,417.0,392.0,466.0,366.0
1316,453.0,417.0,392.0,466.0,366.0
1317,453.0,417.0,392.0,466.0,366.0
1318,453.0,417.0,392.0,466.0,366.0
1319,453.0,417.0,392.0,466.0,366.0
1320,453.0,417.0,392.0,466.0,366.0
1321,453.0,417.0,392.0,466.0,366.0
1322,453.0,417.0,392.0,466.0,366.0
1323,453.0,417.0,392.0,466.0,366.0
1324,453.0,417.0,392.0,466.0,366.0
1325,453.0,417.0,392.0,466.0,366.0
1326,453.0,417.0,392.0,466.0,366.0
1327,453.0,417.0,392.0,466.0,366.0
1328,453.0,417.0,392.0,466.0,366.0
1329,453.0,417.0,392.0,466.0,366.0
1330,453.0,417.0,392.0,466.0,366.0
1331,453.0,417.0,392.0,466.0,366.0
1332,453.0,417.0,392.0,466.0,366.0
1333,453.0,417.0,392.0,466.0,366.0
1334,453.0,417.0,392.0,466.0,366.0
1335,453.0,417.0,392.0,466.0,366.0
1336,453.0,417.0,392.0,466.0,366.0
1337,453.0,417.0,392.0,466.0,366.0
1338,453.0,417.0,392.0,466.0,366.0
1339,453.0,417.0,392.0,466.0,366.0
1340,453.0,417.0,392.0,466.0,366.0
1341,453.0,417.0,392.0,466.0,366.0
1342,453.0,417.0,392.0,466.0,366.0
1343,453.0,417.0,392.0,466.0,366.0
1344,453.0,417.0,392.0,466.0,366.0
1345,453.0,417.0,392.0,466.0,366.0
1346,453.0,417.0,392.0,466.0,366.0
1347,453.0,417.0,392.0,466.0,366.0
1348,453.0,417.0,392.0,466.0,366.0
1349,453.0,417.0,392.0,466.0,366.0
1350,453.0,417.0,392.0,466.0,366.0
1351,453.0,417.0,392.0,466.0,366.0
1352,453.0,417.0,392.0,466.0,366.0
1353,453.0,417.0,392.0,466.0,366.0
1354,453.0,417.0,392.0,466.0,366.0
1355,453.0,417.0,392.0,466.0,366.0
1356,453.0,417.0,392.0,466.0,366.0
1357,453.0,417.0,392.0,466.0,366.0
1358,453.0,417.0,392.0,466.0,366.0
1359,453.0,417.0,392.0,466.0,366.0
1360,453.0,417.0,392.0,466.0,366.0
1361,453.0,417.0,392.0,466.0,366.0
1362,453.0,417.0,392.0,466.0,366.0
1363,453.0,417.0,392.0,466.0,366.0
1364,453.0,417.0,392.0,466.0,366.0
1365,453.0,417.0,392.0,466.0,366.0
1366,453.0,417.0,392.0,466.0,366.0
1367,453.0,417.0,392.0,466.0,366.0
1368,453.0,417.0,392.0,466.0,366.0
1369,453.0,417.0,392.0,466.0,366.0
1370,453.0,417.0,392.0,466.0,366.0
1371,453.0,417.0,392.0,466.0,366.0
1372,453.0,417.0,392.0,466.0,366.0
1373,453.0,417.0,392.0,466.0,366.0
1374,453.0,417.0,392.0,466.0,366.0
1375,453.0,417.0,392.0,466.0,366.0
1376,453.0,417.0,392.0,466.0,366.0
1377,453.0,417.0,392.0,466.0,366.0
1378,453.0,417.0,392.0,466.0,366.0
1379,453.0,417.0,392.0,466.0,366.0
1380,453.0,417.0,392.0,466.0,366.0
1381,453.0,417.0,392.0,466.0,366.0
1382,453.0,417.0,392.0,466.0,366.0
1383,453.0,417.0,392.0,466.0,366.0
1384,453.0,417.0,392.0,466.0,366.0
1385,453.0,417.0,392.0,466.0,366.0
1386,453.0,417.0,392.0,466.0,366.0
1387,453.0,417.0,392.0,466.0,366.0
1388,453.0,417.0,392.0,466.0,366.0
1389,453.0,417.0,392.0,466.0,366.0
1390,453.0,417.0,392.0,466.0,366.0
1391,453.0,417.0,392.0,466.0,366.0
1392,453.0,417.0,392.0,466.0,366.0
1393,453.0,417.0,392.0,466.0,366.0
1394,453.0,417.0,392.0,466.0,366.0
1395,453.0,417.0,392.0,466.0,366.0
1396,453.0,417.0,392.0,466.0,366.0
1397,453.0,417.0,392.0,466.0,366.0
1398,453.0,417.0,392.0,466.0,366.0
1399,453.0,417.0,392.0,466.0,366.0
1400,453.0,417.0,392.0,466.0,366.0
1401,453.0,417.0,392.0,466.0,366.0
1402,453.0,417.0,392.0,466.0,366.0
1403,453.0,417.0,392.0,466.0,366.0
1404,453.0,417.0,392.0,466.0,366.0
1405,453.0,417.0,392.0,466.0,366.0
1406,453.0,417.0,392.0,466.0,366.0
1407,453.0,417.0,392.0,466.0,366.0
1408,453.0,417.0,392.0,466.0,366.0
1409,453.0,417.0,392.0,466.0,366.0
1410,453.0,417.0,392.0,466.0,366.0
1411,453.0,417.0,392.0,466.0,366.0
1412,453.0,417.0,392.0,466.0,366.0
1413,453.0,417.0,392.0,466.0,366.0
1414,453.0,417.0,392.0,466.0,366.0
1415,453.0,417.0,392.0,466.0,366.0
1416,453.0,417.0,392.0,466.0,366.0
1417,453.0,417.0,392.0,466.0,366.0
1418,453.0,417.0,392.0,466.0,366.0
1419,453.0,417.0,392.0,466.0,366.0
1420,453.0,417.0,392.0,466.0,366.0
1421,453.0,417.0,392.0,466.0,366.0
1422,453.0,417.0,392.0,466.0,366.0
1423,453.0,417.0,392.0,466.0,366.0
1424,453.0,417.0,392.0,466.0,366.0
1425,453.0,417.0,392.0,466.0,366.0
1426,453.0,417.0,392.0,466.0,366.0
1427,453.0,417.0,392.0,466.0,366.0
1428,453.0,417.0,392.0,466.0,366.0
1429,453.0,417.0,392.0,466.0,366.0
1430,453.0,417.0,392.0,466.0,366.0
1431,453.0,417.0,392.0,466.0,366.0
1432,453.0,417.0,392.0,466.0,366.0
1433,453.0,417.0,392.0,466.0,366.0
1434,453.0,417.0,392.0,466.0,366.0
1435,453.0,417.0,392.0,466.0,366.0
1436,453.0,417.0,392.0,466.0,366.0
1437,453.0,417.0,392.0,466.0,366.0
1438,453.0,417.0,392.0,466.0,366.0
1439,453.0,417.0,392.0,466.0,366.0
1440,453.0,417.0,392.0,466.0,366.0
1441,453.0,417.0,392.0,466.0,366.0
1442,453.0,417.0,392.0,466.0,366.0
1443,453.0,417.0,392.0,466.0,366.0
1444,453.0,417.0,392.0,466.0,366.0
1445,453.0,417.0,392.0,466.0,366.0
1446,453.0,417.0,392.0,466.0,366.0
1447,453.0,417.0,392.0,466.0,366.0
1448,453.0,417.0,392.0,466.0,366.0
1449,453.0,417.0,392.0,466.0,366.0
1450,453.0,417.0,392.0,466.0,366.0
1451,453.0,417.0,392.0,466.0,366.0
1452,453.0,417.0,392.0,466.0,366.0
1453,453.0,417.0,392.0,466.0,366.0
1454,453.0,417.0,392.0,466.0,366.0
1455,453.0,417.0,392.0,466.0,366.0
1456,453.0,417.0,392.0,466.0,366.0
1457,453.0,417.0,392.0,466.0,366.0
1458,453.0,417.0,392.0,466.0,366.0
1459,453.0,417.0,392.0,466.0,366.0
1460,453.0,417.0,392.0,466.0,366.0
1461,453.0,417.0,392.0,466.0,366.0
1462,453.0,417.0,392.0,466.0,366.0
1463,453.0,417.0,392.0,466.0,366.0
1464,453.0,417.0,392.0,466.0,366.0
1465,453.0,417.0,392.0,466.0,366.0
1466,453.0,417.0,392.0,466.0,366.0
1467,453.0,417.0,392.0,466.0,366.0
1468,453.0,417.0,392.0,466.0,366.0
1469,453.0,417.0,392.0,466.0,366.0
1470,453.0,417.0,392.0,466.0,366.0
1471,453.0,417.0,392.0,466.0,366.0
1472,453.0,417.0,392.0,466.0,366.0
1473,453.0,417.0,392.0,466.0,366.0
1474,453.0,417.0,392.0,466.0,366.0
1475,453.0,417.0,392.0,466.0,366.0
1476,453.0,417.0,392.0,466.0,366.0
1477,453.0,417.0,392.0,466.0,366.0
1478,453.0,417.0,392.0,466.0,366.0
1479,453.0,417.0,392.0,466.0,366.0
1480,453.0,417.0,392.0,466.0,366.0
1481,453.0,417.0,392.0,466.0,366.0
1482,453.0,417.0,392.0,466.0,366.0
1483,453.0,417.0,392.0,466.0,366.0
1484,453.0,417.0,392.0,466.0,366.0
1485,453.0,417.0,392.0,466.0,366.0
1486,453.0,417.0,392.0,466.0,366.0
1487,453.0,417.0,392.0,466.0,366.0
1488,453.0,417.0,392.0,466.0,366.0
1489,453.0,417.0,392.0,466.0,366.0
1490,453.0,417.0,392.0,466.0,366.0
1491,453.0,417.0,392.0,466.0,366.0
1492,453.0,417.0,392.0,466.0,366.0
1493,453.0,417.0,392.0,466.0,366.0
1494,453.0,417.0,392.0,466.0,366.0
1495,453.0,417.0,392.0,466.0,366.0
1496,453.0,417.0,392.0,466.0,366.0
1497,453.0,417.0,392.0,466.0,366.0
1498,453.0,417.0,392.0,466.0,366.0
1499,453.0,417.0,392.0,466.0,366.0
1500,453.0,417.0,392.0,466.0,366.0
1501,453.0,417.0,392.0,466.0,366.0
1502,453.0,417.0,392.0,466.0,366.0
1503,453.0,417.0,392.0,466.0,366.0
1504,453.0,417.0,392.0,466.0,366.0
1505,453.0,417.0,392.0,466.0,366.0
1506,453.0,417.0,392.0,466.0,366.0
1507,453.0,417.0,392.0,466.0,366.0
1508,453.0,417.0,392.0,466.0,366.0
1509,453.0,417.0,392.0,466.0,366.0
1510,453.0,417.0,392.0,466.0,366.0
1511,453.0,417.0,392.0,466.0,366.0
1512,453.0,417.0,392.0,466.0,366.0
1513,453.0,417.0,392.0,466.0,366.0
1514,453.0,417.0,392.0,466.0,366.0
1515,453.0,417.0,392.0,466.0,366.0
1516,453.0,417.0,392.0,466.0,366.0
1517,453.0,417.0,392.0,466.0,366.0
1518,453.0,417.0,392.0,466.0,366.0
1519,453.0,417.0,392.0,466.0,366.0
1520,453.0,417.0,392.0,466.0,366.0
1521,453.0,417.0,392.0,466.0,366.0
1522,453.0,417.0,392.0,466.0,366.0
1523,453.0,417.0,392.0,466.0,366.0
1524,453.0,417.0,392.0,466.0,366.0
1525,453.0,417.0,392.0,466.0,366.0
1526,453.0,417.0,392.0,466.0,366.0
1527,453.0,417.0,392.0,466.0,366.0
1528,453.0,417.0,392.0,466.0,366.0
1529,453.0,417.0,392.0,466.0,366.0
1530,453.0,417.0,392.0,466.0,366.0
1531,453.0,417.0,392.0,466.0,366.0
1532,453.0,417.0,392.0,466.0,366.0
1533,453.0,417.0,392.0,466.0,366.0
1534,453.0,417.0,392.0,466.0,366.0
1535,453.0,417.0,392.0,466.0,366.0
1536,453.0,417.0,392.0,466.0,366.0
1537,453.0,417.0,392.0,466.0,366.0
1538,453.0,417.0,392.0,466.0,366.0
1539,453.0,417.0,392.0,466.0,366.0
1540,453.0,417.0,392.0,466.0,366.0
1541,453.0,417.0,392.0,466.0,366.0
1542,453.0,417.0,392.0,466.0,366.0
1543,453.0,417.0,392.0,466.0,366.0
1544,453.0,417.0,392.0,466.0,366.0
1545,453.0,417.0,392.0,466.0,366.0
1546,453.0,417.0,392.0,466.0,366.0
1547,453.0,417.0,392.0,466.0,366.0
1548,453.0,417.0,392.0,466.0,366.0
1549,453.0,417.0,392.0,466.0,366.0
1550,453.0,417.0,392.0,466.0,366.0
1551,453.0,417.0,392.0,466.0,366.0
1552,453.0,417.0,392.0,466.0,366.0
1553,453.0,417.0,392.0,466.0,366.0
1554,453.0,417.0,392.0,466.0,366.0
1555,453.0,417.0,392.0,466.0,366.0
1556,453.0,417.0,392.0,466.0,366.0
1557,453.0,417.0,392.0,466.0,366.0
1558,453.0,417.0,392.0,466.0,366.0
1559,453.0,417.0,392.0,466.0,366.0
1560,453.0,417.0,392.0,466.0,366.0
1561,453.0,417.0,392.0,466.0,366.0
1562,453.0,417.0,392.0,466.0,366.0
1563,453.0,417.0,392.0,466.0,366.0
1564,453.0,417.0,392.0,466.0,366.0
1565,453.0,417.0,392.0,466.0,366.0
1566,453.0,417.0,392.0,466.0,366.0
1567,453.0,417.0,392.0,466.0,366.0
1568,453.0,417.0,392.0,466.0,366.0
1569,453.0,417.0,392.0,466.0,366.0
1570,453.0,417.0,392.0,466.0,366.0
1571,453.0,417.0,392.0,466.0,366.0
1572,453.0,417.0,392.0,466.0,366.0
1573,453.0,417.0,392.0,466.0,366.0
1574,453.0,417.0,392.0,466.0,366.0
1575,453.0,417.0,392.0,466.0,366.0
1576,453.0,417.0,392.0,466.0,366.0
1577,453.0,417.0,392.0,466.0,366.0
1578,453.0,417.0,392.0,466.0,366.0
1579,453.0,417.0,392.0,466.0,366.0
1580,453.0,417.0,392.0,466.0,366.0
1581,453.0,417.0,392.0,466.0,366.0
1582,453.0,417.0,392.0,466.0,366.0
1583,453.0,417.0,392.0,466.0,366.0
1584,453.0,417.0,392.0,466.0,366.0
1585,453.0,417.0,392.0,466.0,366.0
1586,453.0,417.0,392.0,466.0,366.0
1587,453.0,417.0,392.0,466.0,366.0
1588,453.0,417.0,392.0,466.0,366.0
1589,453.0,417.0,392.0,466.0,366.0
1590,453.0,417.0,392.0,466.0,366.0
1591,453.0,417.0,392.0,466.0,366.0
1592,453.0,417.0,392.0,466.0,366.0
1593,453.0,417.0,392.0,466.0,366.0
1594,453.0,417.0,392.0,466.0,366.0
1595,453.0,417.0,392.0,466.0,366.0
1596,453.0,417.0,392.0,466.0,366.0
1597,453.0,417.0,392.0,466.0,366.0
1598,453.0,417.0,392.0,466.0,366.0
1599,453.0,417.0,392.0,466.0,366.0
1600,453.0,417.0,392.0,466.0,366.0
1601,453.0,417.0,392.0,466.0,366.0
1602,453.0,417.0,392.0,466.0,366.0
1603,453.0,417.0,392.0,466.0,366.0
1604,453.0,417.0,392.0,466.0,366.0
1605,453.0,417.0,392.0,466.0,366.0
1606,453.0,417.0,392.0,466.0,366.0
1607,453.0,417.0,392.0,466.0,366.0
1608,453.0,417.0,392.0,466.0,366.0
1609,453.0,417.0,392.0,466.0,366.0
1610,453.0,417.0,392.0,466.0,366.0
1611,453.0,417.0,392.0,466.0,366.0
1612,453.0,417.0,392.0,466.0,366.0
1613,453.0,417.0,392.0,466.0,366.0
1614,453.0,417.0,392.0,466.0,366.0
1615,453.0,417.0,392.0,466.0,366.0
1616,453.0,417.0,392.0,466.0,366.0
1617,453.0,417.0,392.0,466.0,366.0
1618,453.0,417.0,392.0,466.0,366.0
1619,453.0,417.0,392.0,466.0,366.0
1620,453.0,417.0,392.0,466.0,366.0
1621,453.0,417.0,392.0,466.0,366.0
1622,453.0,417.0,392.0,466.0,366.0
1623,453.0,417.0,392.0,466.0,366.0
1624,453.0,417.0,392.0,466.0,366.0
1625,453.0,417.0,392.0,466.0,366.0
1626,453.0,417.0,392.0,466.0,366.0
1627,453.0,417.0,392.0,466.0,366.0
1628,453.0,417.0,392.0,466.0,366.0
1629,453.0,417.0,392.0,466.0,366.0
1630,453.0,417.0,392.0,466.0,366.0
1631,453.0,417.0,392.0,466.0,366.0
1632,453.0,417.0,392.0,466.0,366.0
1633,453.0,417.0,392.0,466.0,366.0
1634,453.0,417.0,392.0,466.0,366.0
1635,453.0,417.0,392.0,466.0,366.0
1636,453.0,417.0,392.0,466.0,366.0
1637,453.0,417.0,392.0,466.0,366.0
1638,453.0,417.0,392.0,466.0,366.0
1639,453.0,417.0,392.0,466.0,366.0
1640,453.0,417.0,392.0,466.0,366.0
1641,453.0,417.0,392.0,466.0,366.0
1642,453.0,417.0,392.0,466.0,366.0
1643,453.0,417.0,392.0,466.0,366.0
1644,453.0,417.0,392.0,466.0,366.0
1645,453.0,417.0,392.0,466.0,366.0
1646,453.0,417.0,392.0,466.0,366.0
1647,453.0,417.0,392.0,466.0,366.0
1648,453.0,417.0,392.0,466.0,366.0
1649,453.0,417.0,392.0,466.0,366.0
1650,453.0,417.0,392.0,466.0,366.0
1651,453.0,417.0,392.0,466.0,366.0
1652,453.0,417.0,392.0,466.0,366.0
1653,453.0,417.0,392.0,466.0,366.0
1654,453.0,417.0,392.0,466.0,366.0
1655,453.0,417.0,392.0,466.0,366.0
1656,453.0,417.0,392.0,466.0,366.0
1657,453.0,417.0,392.0,466.0,366.0
1658,453.0,417.0,392.0,466.0,366.0
1659,453.0,417.0,392.0,466.0,366.0
1660,453.0,417.0,392.0,466.0,366.0
1661,453.0,417.0,392.0,466.0,366.0
1662,453.0,417.0,392.0,466.0,366.0
1663,453.0,417.0,392.0,466.0,366.0
1664,453.0,417.0,392.0,466.0,366.0
1665,453.0,417.0,392.0,466.0,366.0
1666,453.0,417.0,392.0,466.0,366.0
1667,453.0,417.0,392.0,466.0,366.0
1668,453.0,417.0,392.0,466.0,366.0
1669,453.0,417.0,392.0,466.0,366.0
1670,453.0,417.0,392.0,466.0,366.0
1671,453.0,417.0,392.0,466.0,366.0
1672,453.0,417.0,392.0,466.0,366.0
1673,453.0,417.0,392.0,466.0,366.0
1674,453.0,417.0,392.0,466.0,366.0
1675,453.0,417.0,392.0,466.0,366.0
1676,453.0,417.0,392.0,466.0,366.0
1677,453.0,417.0,392.0,466.0,366.0
1678,453.0,417.0,392.0,466.0,366.0
1679,453.0,417.0,392.0,466.0,366.0
1680,453.0,417.0,392.0,466.0,366.0
1681,453.0,417.0,392.0,466.0,366.0
1682,453.0,417.0,392.0,466.0,366.0
1683,453.0,417.0,392.0,466.0,366.0
1684,453.0,417.0,392.0,466.0,366.0
1685,453.0,417.0,392.0,466.0,366.0
1686,453.0,417.0,392.0,466.0,366.0
1687,453.0,417.0,392.0,466.0,366.0
1688,453.0,417.0,392.0,466.0,366.0
1689,453.0,417.0,392.0,466.0,366.0
1690,453.0,417.0,392.0,466.0,366.0
1691,453.0,417.0,392.0,466.0,366.0
1692,453.0,417.0,392.0,466.0,366.0
1693,453.0,417.0,392.0,466.0,366.0
1694,453.0,417.0,392.0,466.0,366.0
1695,453.0,417.0,392.0,466.0,366.0
1696,453.0,417.0,392.0,466.0,366.0
1697,453.0,417.0,392.0,466.0,366.0
1698,453.0,417.0,392.0,466.0,366.0
1699,453.0,417.0,392.0,466.0,366.0
1700,453.0,417.0,392.0,466.0,366.0
1701,453.0,417.0,392.0,466.0,366.0
1702,453.0,417.0,392.0,466.0,366.0
1703,453.0,417.0,392.0,466.0,366.0
1704,453.0,417.0,392.0,466.0,366.0
1705,453.0,417.0,392.0,466.0,366.0
1706,453.0,417.0,392.0,466.0,366.0
1707,453.0,417.0,392.0,466.0,366.0
1708,453.0,417.0,392.0,466.0,366.0
1709,453.0,417.0,392.0,466.0,366.0
1710,453.0,417.0,392.0,466.0,366.0
1711,453.0,417.0,392.0,466.0,366.0
1712,453.0,417.0,392.0,466.0,366.0
1713,453.0,417.0,392.0,466.0,366.0
1714,453.0,417.0,392.0,466.0,366.0
1715,453.0,417.0,392.0,466.0,366.0
1716,453.0,417.0,392.0,466.0,366.0
1717,453.0,417.0,392.0,466.0,366.0
1718,453.0,417.0,392.0,466.0,366.0
1719,453.0,417.0,392.0,466.0,366.0
1720,453.0,417.0,392.0,466.0,366.0
1721,453.0,417.0,392.0,466.0,366.0
1722,453.0,417.0,392.0,466.0,366.0
1723,453.0,417.0,392.0,466.0,366.0
1724,453.0,417.0,392.0,466.0,366.0
1725,453.0,417.0,392.0,466.0,366.0
1726,453.0,417.0,392.0,466.0,366.0
1727,453.0,417.0,392.0,466.0,366.0
1728,453.0,417.0,392.0,466.0,366.0
1729,453.0,417.0,392.0,466.0,366.0
1730,453.0,417.0,392.0,466.0,366.0
1731,453.0,417.0,392.0,466.0,366.0
1732,453.0,417.0,392.0,466.0,366.0
1733,453.0,417.0,392.0,466.0,366.0
1734,453.0,417.0,392.0,466.0,366.0
1735,453.0,417.0,392.0,466.0,366.0
1736,453.0,417.0,392.0,466.0,366.0
1737,453.0,417.0,392.0,466.0,366.0
1738,453.0,417.0,392.0,466.0,366.0
1739,453.0,417.0,392.0,466.0,366.0
1740,453.0,417.0,392.0,466.0,366.0
1741,453.0,417.0,392.0,466.0,366.0
1742,453.0,417.0,392.0,466.0,366.0
1743,453.0,417.0,392.0,466.0,366.0
1744,453.0,417.0,392.0,466.0,366.0
1745,453.0,417.0,392.0,466.0,366.0
1746,453.0,417.0,392.0,466.0,366.0
1747,453.0,417.0,392.0,466.0,366.0
1748,453.0,417.0,392.0,466.0,366.0
1749,453.0,417.0,392.0,466.0,366.0
1750,453.0,417.0,392.0,466.0,366.0
1751,453.0,417.0,392.0,466.0,366.0
1752,453.0,417.0,392.0,466.0,366.0
1753,453.0,417.0,392.0,466.0,366.0
1754,453.0,417.0,392.0,466.0,366.0
1755,453.0,417.0,392.0,466.0,366.0
1756,453.0,417.0,392.0,466.0,366.0
1757,453.0,417.0,392.0,466.0,366.0
1758,453.0,417.0,392.0,466.0,366.0
1759,453.0,417.0,392.0,466.0,366.0
1760,453.0,417.0,392.0,466.0,366.0
1761,453.0,417.0,392.0,466.0,366.0
1762,453.0,417.0,392.0,466.0,366.0
1763,453.0,417.0,392.0,466.0,366.0
1764,453.0,417.0,392.0,466.0,366.0
1765,453.0,417.0,392.0,466.0,366.0
1766,453.0,417.0,392.0,466.0,366.0
1767,453.0,417.0,392.0,466.0,366.0
1768,453.0,417.0,392.0,466.0,366.0
1769,453.0,417.0,392.0,466.0,366.0
1770,453.0,417.0,392.0,466.0,366.0
1771,453.0,417.0,392.0,466.0,366.0
1772,453.0,417.0,392.0,466.0,366.0
1773,453.0,417.0,392.0,466.0,366.0
1774,453.0,417.0,392.0,466.0,366.0
1775,453.0,417.0,392.0,466.0,366.0
1776,453.0,417.0,392.0,466.0,366.0
1777,453.0,417.0,392.0,466.0,366.0
1778,453.0,417.0,392.0,466.0,366.0
1779,453.0,417.0,392.0,466.0,366.0
1780,453.0,417.0,392.0,466.0,366.0
1781,453.0,417.0,392.0,466.0,366.0
1782,453.0,417.0,392.0,466.0,366.0
1783,453.0,417.0,392.0,466.0,366.0
1784,453.0,417.0,392.0,466.0,366.0
1785,453.0,417.0,392.0,466.0,366.0
1786,453.0,417.0,392.0,466.0,366.0
1787,453.0,417.0,392.0,466.0,366.0
1788,453.0,417.0,392.0,466.0,366.0
1789,453.0,417.0,392.0,466.0,366.0
1790,453.0,417.0,392.0,466.0,366.0
1791,453.0,417.0,392.0,466.0,366.0
1792,453.0,417.0,392.0,466.0,366.0
1793,453.0,417.0,392.0,466.0,366.0
1794,453.0,417.0,392.0,466.0,366.0
1795,453.0,417.0,392.0,466.0,366.0
1796,453.0,417.0,392.0,466.0,366.0
1797,453.0,417.0,392.0,466.0,366.0
1798,453.0,417.0,392.0,466.0,366.0
1799,453.0,417.0,392.0,466.0,366.0
1800,453.0,417.0,392.0,466.0,366.0
1801,453.0,417.0,392.0,466.0,366.0
1802,453.0,417.0,392.0,466.0,366.0
1803,453.0,417.0,392.0,466.0,366.0
1804,453.0,417.0,392.0,466.0,366.0
1805,453.0,417.0,392.0,466.0,366.0
1806,453.0,417.0,392.0,466.0,366.0
1807,453.0,417.0,392.0,466.0,366.0
1808,453.0,417.0,392.0,466.0,366.0
1809,453.0,417.0,392.0,466.0,366.0
1810,453.0,417.0,392.0,466.0,366.0
1811,453.0,417.0,392.0,466.0,366.0
1812,453.0,417.0,392.0,466.0,366.0
1813,453.0,417.0,392.0,466.0,366.0
1814,453.0,417.0,392.0,466.0,366.0
1815,453.0,417.0,392.0,466.0,366.0
1816,453.0,417.0,392.0,466.0,366.0
1817,453.0,417.0,392.0,466.0,366.0
1818,453.0,417.0,392.0,466.0,366.0
1819,453.0,417.0,392.0,466.0,366.0
1820,453.0,417.0,392.0,466.0,366.0
1821,453.0,417.0,392.0,466.0,366.0
1822,453.0,417.0,392.0,466.0,366.0
1823,453.0,417.0,392.0,466.0,366.0
1824,453.0,417.0,392.0,466.0,366.0
1825,453.0,417.0,392.0,466.0,366.0
1826,453.0,417.0,392.0,466.0,366.0
1827,453.0,417.0,392.0,466.0,366.0
1828,453.0,417.0,392.0,466.0,366.0
1829,453.0,417.0,392.0,466.0,366.0
1830,453.0,417.0,392.0,466.0,366.0
1831,453.0,417.0,392.0,466.0,366.0
1832,453.0,417.0,392.0,466.0,366.0
1833,453.0,417.0,392.0,466.0,366.0
1834,453.0,417.0,392.0,466.0,366.0
1835,453.0,417.0,392.0,466.0,366.0
1836,453.0,417.0,392.0,466.0,366.0
1837,453.0,417.0,392.0,466.0,366.0
1838,453.0,417.0,392.0,466.0,366.0
1839,453.0,417.0,392.0,466.0,366.0
1840,453.0,417.0,392.0,466.0,366.0
1841,453.0,417.0,392.0,466.0,366.0
1842,453.0,417.0,392.0,466.0,366.0
1843,453.0,417.0,392.0,466.0,366.0
1844,453.0,417.0,392.0,466.0,366.0
1845,453.0,417.0,392.0,466.0,366.0
1846,453.0,417.0,392.0,466.0,366.0
1847,453.0,417.0,392.0,466.0,366.0
1848,453.0,417.0,392.0,466.0,366.0
1849,453.0,417.0,392.0,466.0,366.0
1850,453.0,417.0,392.0,466.0,366.0
1851,453.0,417.0,392.0,466.0,366.0
1852,453.0,417.0,392.0,466.0,366.0
1853,453.0,417.0,392.0,466.0,366.0
1854,453.0,417.0,392.0,466.0,366.0
1855,453.0,417.0,392.0,466.0,366.0
1856,453.0,417.0,392.0,466.0,366.0
1857,453.0,417.0,392.0,466.0,366.0
1858,453.0,417.0,392.0,466.0,366.0
1859,453.0,417.0,392.0,466.0,366.0
1860,453.0,417.0,392.0,466.0,366.0
1861,453.0,417.0,392.0,466.0,366.0
1862,453.0,417.0,392.0,466.0,366.0
1863,453.0,417.0,392.0,466.0,366.0
