,IN,Phy,ON,Zoo
2023-12-15,78963989008959.5,353873293306.8435,843007017823.5784,857805801001.0173
2023-12-16,79031101542836.5,359500478490.41614,832734808506.0994,840752592874.4683
2023-12-17,79127425623847.83,364801625168.60754,822997727966.242,823923908753.847
2023-12-18,79207311839073.03,370743726335.02563,812759003427.8468,805420417044.175
2023-12-19,79240682597268.44,364434328174.6727,803111493191.0615,801180528385.1318
2023-12-20,79258973807550.67,358361730914.3873,795482746604.0345,799635361219.8718
2023-12-21,79280587576600.03,358493304456.2523,788214268317.5413,791239358853.9292
2023-12-22,79310934472478.89,357602691939.7407,780125642388.7036,782516717348.7465
2023-12-23,79366699374288.38,362744151961.93787,772814014101.6243,768698134250.8961
2023-12-24,79351309970185.97,372947985528.71594,763818753307.1361,752804388219.7458
2023-12-25,79250760633476.3,366878207728.78644,755550303637.4746,757090534405.8159
2023-12-26,79104231978691.56,358688377063.38806,751354840217.5055,771860227742.4868
2023-12-27,78984066933520.0,368315288447.18616,748709258131.2914,761002327330.7589
2023-12-28,78889308824197.97,360343766374.7875,744951753187.8767,774232900868.1188
2023-12-29,78860946035385.22,357042230477.3065,742177413674.0334,777914000113.2048
2023-12-30,78845185772050.89,356648678801.85175,737711861029.2563,772680277231.705
2023-12-31,78871189495861.52,356159747570.26587,732993903015.3232,766911985084.2861
2024-01-01,78880551317468.11,366307226588.5785,726857830609.2334,746837697494.4185
2024-01-02,78868047652938.3,372263776393.3986,719951778950.3601,732027885911.095
2024-01-03,78860292862765.31,366097590800.8675,713396761605.3794,730040498799.5278
2024-01-04,78873617035712.53,369406012738.1267,708109429948.5314,718690568302.4819
2024-01-05,78918681933122.25,376629367263.7859,703964749788.364,704166378773.7266
2024-01-06,78914743647978.78,372518208344.98096,698735559534.0999,699384847227.0477
2024-01-07,78944847098039.89,386187902018.53973,694863698879.6343,680851725810.5779
2024-01-08,78952495089544.86,395001389749.8794,689053611981.1605,670964196638.696
2024-01-09,78915377484851.72,382086793836.9004,683492464872.9194,677623860998.144
2024-01-10,78971302867554.81,382391443579.1417,681814062463.621,674815761888.4023
2024-01-11,79063635491935.1,393099238721.31006,677912449373.2761,664814922693.4535
2024-01-12,79158165610347.61,399841653234.3932,672665803745.6602,661571514170.6471
2024-01-13,79216538188504.16,410987930440.7675,666417952482.7913,652861287729.4701
2024-01-14,79216477916351.0,421196490625.66187,659878170591.3011,643286190517.237
2024-01-15,79231049564834.0,431344321876.4535,655610371594.9342,633906268723.537
2024-01-16,79222605477044.28,440351828355.8696,651139873002.3033,625796053640.9553
2024-01-17,79180799408756.02,441075865264.18884,646277247597.3817,621996953132.8029
2024-01-18,79173456219179.25,428911181355.9591,643253717333.2749,626767871487.5278
2024-01-19,79122821921949.81,410891001830.57935,639032977437.9297,636366493833.8933
2024-01-20,79040628305406.8,400655810559.12463,634660736870.6384,640813725020.315
2024-01-21,78951171751702.97,401993608703.504,632097444702.8408,640996990461.8427
2024-01-22,78844424686517.06,395821442476.06647,631379451435.3771,648966761599.1058
2024-01-23,78784825696050.62,390159181951.67426,633210313514.8375,656922786326.1753
2024-01-24,78748216905373.84,393868311032.76117,635575362919.016,658882209400.8215
2024-01-25,78722875953990.17,391766194849.64246,637817023238.1733,667295533154.5615
2024-01-26,78715749181589.42,389782937912.1062,640057007330.7094,673534355202.1055
2024-01-27,78663862576537.8,390811865900.3596,642963937447.4883,676072221070.9868
2024-01-28,78600328951400.86,387108216827.8478,650460343587.4911,679938149737.2
2024-01-29,78565831683378.97,391246674276.40686,662777151889.1484,674848605991.3467
2024-01-30,78541502894339.53,395751406207.5891,674616849298.9025,669288226637.3318
2024-01-31,78487745964009.2,402106244385.44965,682102556980.0848,661803234430.3438
2024-02-01,78436224429419.3,399808423762.46924,686721278391.5654,664128677456.9119
2024-02-02,78412970185078.11,410963532184.1768,689015247860.7091,656499143656.9714
2024-02-03,78440787134489.02,425835379311.7582,688887580690.009,646214822859.9822
2024-02-04,78453445899528.53,442589960409.5156,686875503389.8734,633194688886.9778
2024-02-05,78414051792448.66,457977294082.3729,683792826068.0911,621519185905.0011
2024-02-06,78401875567040.17,460455993199.1647,680887502702.031,618187648210.3497
2024-02-07,78385093065917.33,480763628432.4107,678596892107.5482,606177811283.4192
2024-02-08,78375626989796.47,498058189181.50916,677566383943.19,599643448977.1428
2024-02-09,78378786418759.48,510821664365.24207,678207356938.1416,598105806599.3417
2024-02-10,78372708859861.69,522317638921.77985,679887795303.3688,598185632377.056
2024-02-11,78342342092022.9,510056818482.7103,681070912268.5883,607940262060.796
2024-02-12,78319724444555.36,489632102180.2775,681684911762.0587,618756291042.8033
2024-02-13,78295862403219.83,495533792388.0355,682248965615.5475,615910581972.3057
2024-02-14,78250971794981.92,513757994436.1959,682817995043.2577,608512839714.1345
2024-02-15,78200484720902.23,524109043075.6843,684076633442.7404,605196209479.9463
2024-02-16,78159628383710.02,528403344433.3105,686489637129.0139,605081234641.124
2024-02-17,78066596529287.8,546886417559.6944,689979906496.7474,603256481748.4712
2024-02-18,78007131276848.3,533988450737.54553,694990934081.2347,612423161164.98
2024-02-19,77978662132148.42,518835084297.10864,700051568442.334,621765350691.7493
2024-02-20,77945351440444.31,516753758290.2634,704831967780.4946,626834805017.8198
2024-02-21,77908618271656.14,505080824921.83154,709153236960.2617,637109283075.4745
2024-02-22,77879938832669.77,497931551258.0535,712983529215.1265,647037692978.5558
2024-02-23,77876804948854.05,509353652864.62366,717106523358.401,649294755312.9045
2024-02-24,77855276835956.33,523186899600.39343,720664023488.5869,648714729510.4287
2024-02-25,77848277520704.84,504559157756.23315,723412236457.9202,658795588747.7855
2024-02-26,77852855621774.39,496249606654.27783,725502736849.309,662912188481.477
2024-02-27,77871318528521.88,518030757661.32404,729436858338.2599,657483118790.5499
2024-02-28,77853036453506.11,508127723125.65125,733739803084.5184,663555271737.1519
2024-02-29,77800584930517.58,493214705774.55164,738478012802.1409,669768920931.7991
2024-03-01,77743923634587.7,503069321482.1421,743423890420.6401,667771355765.6982
2024-03-02,77673002598661.17,509758054876.1245,746123475511.1567,670335095554.9122
2024-03-03,77634503949042.12,523541596041.103,748378470089.3507,669098101101.8462
2024-03-04,77658625573500.81,522506988273.46234,749801115410.2496,671331563522.5764
2024-03-05,77639075166897.53,553397290705.5845,751418568214.4851,661116214957.1382
2024-03-06,77595130113780.4,591380652770.9337,755447058744.9182,653528774494.3489
2024-03-07,77543600206126.84,618896198841.9756,763135587398.079,654608989203.2909
2024-03-08,77455013388084.05,645276571155.6796,774921697080.2566,660998062655.1526
2024-03-09,77358735063834.17,611591155963.4384,787513777348.5057,685450256656.7853
2024-03-10,77180645306900.22,602216993016.1188,799931342470.7664,706071467870.854
2024-03-11,77043562212106.88,594307148334.2523,812763818815.1035,724820882690.4073
2024-03-12,76953266237442.61,573791457247.7207,822788511409.7749,745953517393.0574
2024-03-13,76949568653632.34,589168798861.1743,831925977576.876,747847650750.7429
2024-03-14,76952141933772.94,623646778129.9425,839683217799.572,741077874659.6626
2024-03-15,76857150427001.0,668416436888.5854,847814204838.5334,732441189260.4556
2024-03-16,76726146683523.52,724542029350.7961,860933460160.8889,725042671218.5767
2024-03-17,76585072016186.36,798776355877.6855,881422469218.7716,719724325619.3584
2024-03-18,76424354018469.98,903584790913.0536,911268811887.5513,717105710812.3904
2024-03-19,76225946159581.69,1038033466939.7921,951363830870.5566,722330513766.1719
2024-03-20,76000688470095.11,1179266556668.2683,1002511003824.6835,739964848949.9646
2024-03-21,75809841930244.73,1261642003470.709,1063325936854.0487,772828116088.6476
2024-03-22,75566297216858.64,1359921175949.3528,1134483651019.8208,813821898349.9292
2024-03-23,75475025067369.94,1270839931349.397,1210760666519.4722,870759115059.8037
2024-03-24,75361827163725.45,1216457583730.9045,1289716258662.5142,922905739761.2417
2024-03-25,75178036646120.77,1238936673490.9597,1372667104451.3171,968947797417.259
2024-03-26,75130618612453.05,1126263244295.4941,1454863787075.0417,1018505120754.2825
2024-03-27,74965931653329.27,1092670814556.4888,1536060636218.2375,1056500474229.8921
2024-03-28,74774749693177.5,1001783437508.2228,1613007110751.9775,1092426765105.1365
2024-03-29,74627539275397.58,919271761856.4421,1682116753801.004,1120498773528.1624
2024-03-30,74555857211006.94,908650333691.6862,1741300214012.0195,1132338666905.2163
2024-03-31,74486255440671.45,923906303049.7362,1790056591637.71,1137131367142.005
2024-04-01,74388724538406.83,962996947164.1608,1834604550700.9146,1141204864221.0488
2024-04-02,74299634893451.19,990714726674.7476,1880075158344.0977,1150625472609.643
2024-04-03,74294010300500.48,932765894648.7784,1923323067532.8047,1167211402472.0518
2024-04-04,74246955299450.77,932710072661.4607,1962688876635.9907,1174663192314.0537
2024-04-05,74220731685133.31,920269518580.9255,1995561250197.1313,1185807291376.255
2024-04-06,74188850398563.95,929550240007.0382,2026191001820.667,1195962122547.1704
2024-04-07,74244527557351.27,860241127562.4525,2050309911429.1338,1212446892915.392
2024-04-08,74288727807067.39,797758856521.1068,2063299768514.8003,1220596584002.4172
2024-04-09,74384752047449.73,694896588417.1376,2061735319509.2344,1227971694685.026
2024-04-10,74386222907596.5,723151512090.3411,2053817898468.9521,1209577902756.6782
2024-04-11,74407050929560.3,724280331772.4156,2039260387535.5137,1203833505011.7559
2024-04-12,74513483181944.38,666122161423.5725,2015409224708.638,1209836626152.0022
2024-04-13,74535289891657.73,721731052040.0574,1991497343658.6702,1188022983352.2375
2024-04-14,74514559322299.86,798551473920.086,1974050751639.2617,1171958563945.9426
2024-04-15,74469095065384.3,877090725150.5377,1967835373296.4812,1164220137320.586
2024-04-16,74429441208312.62,923580782733.8998,1971656860755.242,1171722969983.565
2024-04-17,74323584597306.69,1006489015814.4122,1984768752669.523,1177483665282.3323
2024-04-18,74190549351992.1,1106045273211.4893,2007559285494.5625,1186144235458.5557
2024-04-19,74042892065480.48,1205328791111.9473,2038124882784.062,1200552615046.2278
2024-04-20,73907991627866.64,1266132939489.8618,2077560260576.5469,1226150119442.455
2024-04-21,73898781188364.48,1185329370795.4346,2122377941340.981,1268883933741.0237
2024-04-22,73852351507289.81,1155811199634.4988,2165804959353.3755,1300698363742.2017
2024-04-23,73780920849210.92,1151484042881.686,2207682329153.0986,1330173468162.736
2024-04-24,73762529260078.17,1105796154659.8015,2246941448042.4316,1363619623599.5112
2024-04-25,73830443308995.22,971709009389.9401,2280099541061.8306,1405868455409.6582
2024-04-26,73965573802172.98,794654843797.456,2294125641642.3633,1449604926986.7046
2024-04-27,74051455301198.28,711727427836.1383,2290539533695.501,1472390653789.3418
2024-04-28,74187789937536.33,613594082168.6096,2267574409641.2744,1505968306198.6
2024-04-29,74292197156821.28,578010869442.3071,2229682724876.036,1520066901889.8936
2024-04-30,74347921291344.12,602540586157.9946,2187464425158.1365,1509737623377.5273
2024-05-01,74365918556071.2,653272689872.7258,2152278039509.3452,1487295195048.2517
2024-05-02,74341686068269.86,717815765056.7634,2127628258793.808,1461101848658.2253
2024-05-03,74290851687161.3,780228350963.5159,2114878454495.4604,1443031410173.1416
2024-05-04,74290205919143.44,773433731124.6211,2107504443146.6133,1456968497949.4084
2024-05-05,74362946104128.45,703425178213.2899,2099471414261.0837,1500693828479.4763
2024-05-06,74466711913341.08,617999587113.9922,2084037855630.3794,1557574762946.9932
2024-05-07,74509041717633.8,607339866345.4421,2064150686861.16,1579228718794.1482
2024-05-08,74488831101717.5,654880374461.79,2049668124965.5054,1572968701327.6826
2024-05-09,74456072476117.28,704219420685.0638,2041557371610.9558,1567177171095.244
2024-05-10,74404610104154.03,752879685505.1465,2041371069437.2695,1562183842532.4924
2024-05-11,74336969385037.6,799884503006.4578,2049997575665.9497,1557669274126.5317
2024-05-12,74258056360023.94,845618601326.3887,2066733310537.1064,1552326973144.5151
2024-05-13,74185322419909.33,875334631983.4135,2089140334078.1553,1553480695632.0193
2024-05-14,74103358888635.69,909144653462.6361,2114687535527.5718,1548299797947.1687
2024-05-15,73985267192034.08,969494289215.2681,2143301814149.057,1531516002991.2
2024-05-16,73880965919856.36,1004187101383.2817,2177155207991.3086,1522036704942.6345
2024-05-17,73829257652566.94,991703233177.9596,2210649218242.3486,1526962880214.2183
2024-05-18,73716210191006.47,1035394735391.3221,2245228981649.7783,1520193291853.2056
2024-05-19,73632440846549.53,1051805751996.5756,2278491609232.753,1521191120283.6367
2024-05-20,73494392124953.73,1118251804504.2617,2315043731808.305,1513219215085.2527
2024-05-21,73402930464103.84,1125612920582.7734,2354862098961.509,1523949219520.8164
2024-05-22,73495443787285.78,967700361088.6741,2382775039711.514,1573210633806.4434
2024-05-23,73391603867715.39,1021573021169.0823,2406360993908.854,1570712654758.6743
2024-05-24,73320290257795.56,1031048826131.4517,2432464250047.616,1583491280970.7217
2024-05-25,73392963470768.12,913259424632.1061,2447717736411.967,1628810194936.0889
2024-05-26,73410616679924.75,871468400602.7764,2453078034124.4062,1653339347464.7131
2024-05-27,73534398790462.64,756808064163.9529,2442947692755.8984,1704092392267.718
2024-05-28,73640920814823.12,694888704834.783,2419317268353.337,1735062629537.9065
2024-05-29,73750971330916.9,645203328188.0094,2387674575554.239,1756836146019.8262
2024-05-30,73793915018698.17,662422241389.3818,2357064862247.095,1737642990727.0784
2024-05-31,73783748360710.08,713758327862.4742,2334602509382.628,1695886789162.904
2024-06-01,73782660681822.02,736003079868.5587,2320227456424.266,1670633775884.613
2024-06-02,73800554677902.56,722271927512.8956,2311415520570.5283,1666373876812.616
2024-06-03,73884836170889.11,634864984796.1982,2299336802495.151,1708333329806.5066
2024-06-04,73912043027110.86,605845180212.5918,2284967401811.966,1727462364886.3088
2024-06-05,73901134046835.95,624436370941.5071,2266620495638.761,1719896890437.683
2024-06-06,73849380894695.69,686186884041.8463,2252858900212.0605,1687701281248.4849
2024-06-07,73780573954723.61,761460676740.7019,2246340478386.9287,1651776176596.1106
2024-06-08,73683135420970.78,838954272491.8182,2251316382248.4795,1621432372727.978
2024-06-09,73598106481806.27,883809505714.0786,2264580567940.757,1607000556587.412
2024-06-10,73501880598815.3,922432896298.4153,2283015045626.469,1594253170280.9626
2024-06-11,73402448051883.4,950472483457.5763,2303630022946.0,1580714807379.342
2024-06-12,73308999388627.83,972030610976.9929,2323836381366.7812,1566151880954.234
2024-06-13,73173524034018.39,1039015552249.2476,2344310512227.1987,1538387053637.0356
2024-06-14,73043202046275.2,1089057905543.4058,2369779127274.1797,1516709337902.7036
2024-06-15,72948871701570.83,1096808024006.1168,2397358874482.079,1504818707760.7559
2024-06-16,72874574823355.47,1093482111217.487,2422434902893.177,1496112404560.955
2024-06-17,72844358481321.88,1070841065938.7786,2439064715596.354,1494006490612.3396
2024-06-18,72803751559458.38,1071721308341.2568,2450072838619.1494,1490258291114.9478
2024-06-19,72742590903918.52,1094087162188.8477,2459580260640.58,1489296037647.1233
2024-06-20,72684305890416.02,1118734021292.0938,2468661314218.0845,1494876159575.4043
2024-06-21,72643121450812.05,1134721400869.9253,2477553626918.202,1508345743030.8206
2024-06-22,72627972689061.67,1122978130587.0884,2487045030766.6577,1530618222425.3816
2024-06-23,72627628649016.7,1088803346531.5659,2497133220449.557,1555688890686.7578
2024-06-24,72646503091280.89,1034658518711.83,2503352815685.0625,1580958916744.9558
2024-06-25,72619367916658.6,1034662556767.9761,2505101807081.543,1588628259629.9316
2024-06-26,72620612227286.6,1008651829360.3649,2505560690991.5195,1600175714150.103
2024-06-27,72699756504023.84,906962447763.392,2500542685731.5244,1626149506953.5698
2024-06-28,72737359483308.34,859535197856.5166,2487222699245.4277,1628165826283.1223
2024-06-29,72742457404286.7,853633784967.9053,2470498391238.333,1613430913880.4812
2024-06-30,72786829113638.12,815265301715.8735,2452038481365.234,1609047878857.623
2024-07-01,72801743264110.56,818196561445.7819,2431541637314.6973,1590662687511.7488
2024-07-02,72789076499001.22,841284705950.9612,2414803363556.955,1572123746437.3203
2024-07-03,72774511408978.67,860341580989.8643,2400559818823.923,1562631175390.62
2024-07-04,72756725735283.89,881937227700.8752,2389039257965.3496,1557769947569.9236
2024-07-05,72740472753195.84,902573484828.804,2379680734741.932,1556046557296.3315
2024-07-06,72716381562665.66,927140833770.5386,2373539948488.7627,1553118402647.506
2024-07-07,72673494518217.81,958071641916.9247,2372430485983.7524,1547208493118.6584
2024-07-08,72607717171946.73,991961919554.0881,2378174054897.7646,1538005337508.9087
2024-07-09,72526440411251.9,1025064571566.2461,2389366962757.3843,1526944541329.3975
2024-07-10,72447158855421.61,1051821676206.2368,2402663515434.817,1515564956261.4238
2024-07-11,72365517661144.6,1071368382511.9087,2418743332354.047,1505642162043.3367
2024-07-12,72272011052137.75,1102467455112.9824,2434769598012.8,1491992115019.468
2024-07-13,72187056078591.5,1138298879933.0525,2449810884214.1284,1475821892229.5234
2024-07-14,72108456304732.22,1178373129443.1143,2465535820692.91,1458967860563.577
2024-07-15,72019577337474.39,1213329014426.5806,2488006630780.9644,1446559467995.329
2024-07-16,71942677618333.58,1221714726653.704,2514259967492.0244,1443832553048.6094
2024-07-17,71896798399766.08,1202870056474.2388,2537040379365.4624,1450408571434.1072
2024-07-18,71886346673619.47,1159521915381.8303,2553674205187.6836,1466570008316.6868
2024-07-19,71873334451097.11,1118146009075.0894,2566040632161.9785,1488045207874.6086
2024-07-20,71871710145507.28,1083563673356.7762,2570282119570.66,1509201313906.8894
2024-07-21,71913801730082.36,1040712737768.6086,2563674790283.374,1530119252284.5195
2024-07-22,71991523653093.16,974613589487.3622,2550786238768.4995,1553773934915.6653
2024-07-23,72046274868251.78,934496628767.1357,2534712993341.949,1569510586480.8967
2024-07-24,72095928972730.47,909800826721.2058,2514656631101.335,1577781250889.5247
2024-07-25,72160657089685.9,877771306296.4697,2491344788090.148,1586862163276.446
2024-07-26,72202558742822.19,859459244733.51,2469426359367.3364,1589182016510.749
2024-07-27,72235162169951.81,846460134117.1685,2448267278804.6245,1585829397295.6064
2024-07-28,72261252709467.12,833419329882.0176,2430348511166.7744,1580122797697.721
2024-07-29,72303366349163.44,794864277017.1173,2415441951724.0396,1581375333149.5432
2024-07-30,72450009594942.02,675228559357.0789,2390314823717.96,1613180249676.4207
2024-07-31,72578224951187.42,612246647757.29,2352887552285.1533,1627363849325.6802
2024-08-01,72669406715714.33,598515152439.9609,2311969900772.135,1624205481443.542
2024-08-02,72746145425480.22,594600317429.1112,2273605804535.228,1621902658510.1753
2024-08-03,72825809147122.47,586763730082.2107,2237198972995.1353,1624370614547.062
2024-08-04,72896903509692.56,578584734687.0933,2203820604647.9644,1626489859881.4856
2024-08-05,72963941201553.52,571377454454.1919,2171432583095.104,1626443792185.1833
2024-08-06,73039397186292.33,563034282715.0745,2139377143757.2007,1624094952664.8706
2024-08-07,73111223314047.8,556445219752.7994,2109699968429.35,1618301904099.4917
2024-08-08,73179148631280.9,553839304371.9346,2080004023503.4092,1607732763907.061
2024-08-09,73242001795845.14,554392902727.405,2051510102286.6453,1593664344177.085
2024-08-10,73293776627771.5,555238976965.8519,2027929544529.7937,1578377248546.5603
2024-08-11,73341028455934.0,552547575771.5806,2008264491039.7769,1564163773671.2456
2024-08-12,73401407767664.31,542291312940.8379,1987929118074.566,1553923562437.9343
2024-08-13,73480081299500.22,520121646300.4563,1966615308551.0723,1551701163800.2383
2024-08-14,73568368913124.77,494141933846.4364,1943325001242.8572,1555332538150.9414
2024-08-15,73634488479782.69,494122909966.6056,1919881574528.4832,1547751432292.1313
2024-08-16,73707166864158.44,493058311073.2317,1897657788125.7966,1544744275579.789
2024-08-17,73783534581704.53,491553744225.48596,1875769384203.472,1544315281029.0842
2024-08-18,73851829142011.61,490597162530.63165,1854808131180.4663,1546849695908.5286
2024-08-19,73921217989384.02,474164495408.3804,1834529168692.458,1561954298117.7576
2024-08-20,73994258330199.84,449115928967.1381,1812009095300.358,1587256581607.645
2024-08-21,74074437184949.5,437647477363.5252,1787151254691.7695,1599835880222.274
2024-08-22,74188923969467.7,414002749928.2577,1760852161557.8623,1617843367261.655
2024-08-23,74305280126773.1,400832194931.485,1733454327526.184,1623336179790.75
2024-08-24,74418912375881.78,373862370808.0827,1707411494726.4268,1641262169119.8682
2024-08-25,74485300366345.38,372272206040.55176,1683897803117.6433,1632633424190.9922
2024-08-26,74562637572092.36,388172958841.8662,1662283062120.0723,1603593091473.4531
2024-08-27,74736958569286.19,369188484061.7197,1637737273801.588,1608442206916.2808
2024-08-28,74878161399621.97,394264762138.7877,1615640429563.5024,1569429175863.516
2024-08-29,74991497207346.78,421331833680.3321,1598988556981.4204,1531179748321.1328
2024-08-30,75085575789184.9,446015117908.7205,1588946269193.793,1498501389292.2131
2024-08-31,75147488695625.8,469216437108.08887,1584915044310.8315,1471876952044.4817
2024-09-01,75188885688597.88,490173777884.61536,1584413660364.9868,1449823643739.0386
2024-09-02,75233923229919.28,499521631407.96136,1585886573105.8513,1436463338840.7878
2024-09-03,75288986906577.08,499971567870.51624,1587006588116.14,1428647435674.7869
2024-09-04,75342169482367.45,508074611287.277,1587864255695.4336,1415532242625.8306
2024-09-05,75397036270876.23,523551639154.80493,1589255034675.3704,1396309936362.9446
2024-09-06,75448726144945.7,541044226824.56464,1592150579507.9048,1376094773214.395
2024-09-07,75479188460556.42,558849995683.8251,1599622916027.3013,1357947312437.9158
2024-09-08,75492595630776.1,573961022701.6562,1610516752070.662,1342573457529.0698
2024-09-09,75493088383153.48,583747580610.0327,1623508253562.8733,1330485006414.5146
2024-09-10,75489379715644.78,585761369501.576,1636380684987.2395,1323368882719.2898
2024-09-11,75513317011141.55,564886388395.5039,1646100555904.6313,1326368357853.3062
2024-09-12,75563699737817.47,537807995552.5338,1649142137873.082,1333426121567.8938
2024-09-13,75591470606578.95,539310553323.51514,1651023813059.0457,1329859969337.596
2024-09-14,75692460046881.1,479046285541.7828,1646568235211.6353,1363201973932.6167
2024-09-15,75776585041455.02,463486515382.3838,1634609026271.4094,1376563340068.881
2024-09-16,75839880289380.11,476284142233.47864,1622501590774.2026,1374507509967.3545
2024-09-17,75916998691176.69,479557793032.2827,1610927867916.7217,1378982646105.3599
2024-09-18,76061962654427.0,436730721381.18695,1594858703242.7651,1414140330926.7769
2024-09-19,76173852827230.33,439826584585.57263,1576385441695.078,1415880257743.9019
2024-09-20,76270548970323.44,446952634982.0074,1561335032102.4807,1413412741779.6301
2024-09-21,76347906224455.56,455173755096.33655,1550107567597.7449,1409743316796.6729
2024-09-22,76419634790571.69,453299410642.8685,1541119122658.5532,1411083275765.0703
2024-09-23,76519297897655.69,421108893294.16125,1530915826998.5525,1436780745618.7373
2024-09-24,76626079047700.58,397493794308.6271,1515788020769.0742,1455201289811.387
2024-09-25,76715059945139.12,387852492252.5758,1500215690115.3545,1460731225114.6982
2024-09-26,76806347735394.64,358356998733.15216,1484818321374.894,1492423658206.7122
2024-09-27,76870603768049.28,346701673901.83435,1468976991164.5762,1511038967715.5732
2024-09-28,76926101700852.0,368480324603.21814,1454482316564.5562,1482449293345.8933
2024-09-29,77022446211029.22,367614160722.5029,1439663602558.894,1479215554204.643
2024-09-30,77093900932886.78,390373153789.4534,1428043236786.4233,1447119284050.1594
2024-10-01,78691285367799.14,340875273418.4502,1263942668785.3364,1371739466965.4387
2024-10-02,77308319545809.25,370639909888.1054,1404789084660.667,1446942237786.9348
2024-10-03,77406832691763.84,380831023980.2107,1392196558922.9329,1425601291116.9302
2024-10-04,77500198517136.6,379977561619.95593,1381514974447.079,1418159840642.775
2024-10-05,77583766627916.27,376262588618.8893,1373595615266.9941,1415284283358.8284
2024-10-06,77645989529911.45,376747721643.34656,1366488279492.4194,1409556582473.888
2024-10-07,77688279447501.36,382996873394.53265,1360502716919.46,1399223795346.5486
2024-10-08,77728056304720.42,376541714912.80786,1356596006566.38,1403493693031.7852
2024-10-09,77764758549314.92,375412980972.1471,1352728540949.8115,1403006494776.8845
2024-10-10,77807468491171.89,381492421773.119,1348143847009.779,1394521030999.0981
2024-10-11,77857613979364.62,395125795543.6604,1343471314515.2495,1374473494199.258
2024-10-12,77926975699883.62,389928613121.0504,1338656602995.5818,1373806904262.0793
2024-10-13,77939426233295.27,401766150650.34344,1335510340309.05,1355146663051.5889
2024-10-14,77912637152378.27,394689073856.8319,1334351342391.2703,1357587712112.6194
2024-10-15,77911105038393.38,371094635347.02954,1331722121755.836,1382053292844.9143
2024-10-16,77949506250841.16,364684885076.4203,1325724646696.7979,1391161457080.4187
2024-10-17,78014540886653.56,364578954911.5298,1317732102868.807,1394009565302.6392
2024-10-18,78022838258891.77,368077087990.32495,1311883010486.5884,1395519539749.8687
2024-10-19,77985339399117.1,330841930580.3965,1311321963060.717,1453051076414.2363
2024-10-20,77938581435930.17,311322317417.13354,1314028319571.2031,1485370970568.2163
2024-10-21,77969662393537.75,304881720715.36896,1309928450262.204,1499460796944.664
2024-10-22,78062694496617.4,315055522573.5043,1303192392161.7798,1487551277244.3428
2024-10-23,78188832109251.38,333535926818.64874,1295725875231.9487,1456190292241.3296
2024-10-24,78313093110464.31,351872110215.8585,1289171474579.6553,1419185085102.445
2024-10-25,78419570329291.73,363668582764.6316,1283744586466.4321,1388450484596.051
2024-10-26,78503154254601.56,357180460331.6271,1277295543729.314,1383430171950.876
2024-10-27,78548309002956.8,351693823339.8218,1273070207691.015,1379422476278.6523
2024-10-28,78610150635024.39,341752811511.83594,1269949941487.606,1382683792713.077
2024-10-29,78691285367799.14,340875273418.4502,1263942668785.3364,1371739466965.4387
2024-10-30,78729163519775.69,349631296769.4769,1255473041162.7473,1348696705338.8943
2024-10-31,78761523177188.05,329101392291.4044,1245596894756.9714,1374594735214.4727
2024-11-01,78765374720889.47,328188883511.4669,1235641954081.895,1370641774950.4795
2024-11-02,78848090953926.03,316897365527.6091,1226205972481.8286,1380393950529.2815
2024-11-03,78958004142215.7,319027273473.8766,1216609946798.5898,1364842596487.8848
2024-11-04,79085210894153.5,329146024196.8965,1208291461791.8716,1337541720780.8604
2024-11-05,79219147906731.73,335017590418.076,1201304725810.9731,1321004519881.4138
2024-11-06,79337909412511.2,343664671520.0388,1194332262232.4604,1298685393130.644
2024-11-07,79426161051774.08,345220556841.24347,1184539501976.087,1281903914898.1628
2024-11-08,79472409770026.75,346735670642.4155,1175648113370.5452,1264494137976.4448
2024-11-09,79489712012381.06,336977488859.0177,1168315820853.587,1264871627862.3848
2024-11-10,79463698085381.19,329669389774.921,1161054740066.202,1265589876430.6882
2024-11-11,79408699863538.14,326377070630.81775,1153499518175.2178,1256531046281.067
2024-11-12,79242671635634.25,328763541467.8656,1148945510754.9014,1242512818563.2166
2024-11-13,78950389584954.17,327660557402.93494,1143589723622.8315,1240676000701.3044
2024-11-14,78795069584985.73,326102748259.0299,1141169860126.0125,1235186422102.8206
2024-11-15,78935592729264.4,335103125090.5898,1137911995303.3525,1209858674396.4194
2024-11-16,79012032547496.78,346810741589.61475,1128538025508.5066,1182758006801.7341
2024-11-17,79016044350761.94,331121964116.1248,1116485811776.6401,1195470494639.6047
2024-11-18,79095831966280.9,330388608035.6034,1107061842202.0703,1180967254118.7717
2024-11-19,79099873871384.17,337092421939.90424,1095950568459.9521,1156676338508.4983
2024-11-20,78896429352299.9,335898738709.2812,1084233641880.3638,1152982522819.0127
2024-11-21,78635209280362.44,336940945360.3314,1075348731690.9702,1147824992068.3022
2024-11-22,78426810601332.89,339870546706.50183,1066647050604.0032,1133693959458.0562
2024-11-23,78175109848266.44,338090181647.8248,1056223246971.5969,1130003030065.1682
2024-11-24,78077168364896.62,340048593890.5853,1048172047606.373,1117641806804.3472
2024-11-25,78090021085133.77,339878822940.7322,1038518115812.1436,1108812948747.7808
2024-11-26,78212845418803.52,343418559282.2549,1028204275534.4205,1089707394524.8402
2024-11-27,78381321230516.64,353334593908.2837,1016532806403.7656,1057297778289.5734
