,IN,Phy,ON,Zoo
2024-11-30,77611555796841.86,355820792683.1848,970349385860.9689,1014352223937.1377
2024-12-01,77532100838502.1,368361103244.37537,959789242340.9603,990516779077.9877
2024-12-02,77551696276717.75,381559360896.08704,950475201865.9688,964389074431.228
2024-12-03,77649882261513.3,392639080516.636,940745542483.8539,935648674564.4586
2024-12-04,77793674529126.3,401747315297.3274,930610995268.3042,906261672374.8931
2024-12-05,77973138798571.03,406284351178.52954,920454879975.636,881584725491.5392
2024-12-06,78161890889256.8,408744772367.5116,910431270475.7866,860531026122.289
2024-12-07,78299655280710.84,409733131783.5867,899482988886.744,843181061409.4127
2024-12-08,78406723383498.58,412169614819.54584,887757694605.7911,826666688807.7207
2024-12-09,78497619918546.17,413498083842.6354,876052710170.6869,812961972095.2125
2024-12-10,78608126219657.22,409235425562.9214,864785186470.158,805343125834.5371
2024-12-11,78648112467216.52,410524691646.4595,853329682672.753,795392531393.8646
2024-12-12,78677427854833.88,411555921413.9546,842059400068.8402,786369483123.513
2024-12-13,78727864838357.6,402540212494.82056,830833165988.6906,784611318688.0737
2024-12-14,78775182033226.53,385400806320.0371,818631659458.5835,788347101210.4814
2024-12-15,78839918328128.88,385561530720.0624,807219061267.0546,777363252917.2284
2024-12-16,78891979554285.53,378088856387.62976,795252351243.7627,773597525582.0491
2024-12-17,78934933095805.52,380741954040.07764,784495877040.4325,760855056949.1981
2024-12-18,78957188976510.77,385714797162.65454,775489882274.4077,747965896415.3728
2024-12-19,78944472158843.8,384137445759.0172,765230523348.1946,742355488083.169
2024-12-20,78918453664783.5,388341868774.3663,755630396104.5981,733306043628.5596
2024-12-21,78884643534474.83,397601544579.48425,747415693042.3424,725443629652.7057
2024-12-22,78839657260146.22,404039998401.2627,738947955981.1307,721430054474.6097
2024-12-23,78836465909939.05,402683187100.12415,732528823558.7562,724093059724.7598
2024-12-24,78853924391543.23,397553749194.60596,726867445728.3906,729153623534.9855
2024-12-25,78888662355935.02,387759365995.4651,721926518324.6157,733879166160.0902
2024-12-26,78925807174171.69,377499150826.0559,716815242081.5537,740897368855.0541
2024-12-27,78932340507398.81,366712936003.1448,715930439532.2964,743601253404.843
2024-12-28,78935863309179.86,361577387930.3414,720225019928.3768,740317657390.4548
2024-12-29,78897242850819.28,365662915473.3238,721564515372.3464,733976332740.2799
2024-12-30,78864712695464.56,368907839734.5116,721149890419.9392,732565898643.1505
2024-12-31,78772117553214.4,372768734154.0241,717245906263.1609,730923667421.1749
2025-01-01,78721737489818.42,377825064287.32214,711108916277.1724,726321673237.4587
2025-01-02,78716540428141.42,372108914812.95575,706908609111.6238,730675469489.3806
2025-01-03,78680488078043.9,364135398550.6139,711531856423.1129,735244215254.0511
2025-01-04,78647599115611.02,363047132926.6913,720920786313.6725,732124518912.4575
2025-01-05,78607498898886.9,366693909817.9218,722820805998.1715,727101092627.1218
2025-01-06,78565496165537.3,364445953878.7593,718350293970.5155,731140880553.3136
2025-01-07,78511610149013.19,361401565504.07666,712863452664.4034,736086748939.1406
2025-01-08,78426654506574.14,364752712040.2769,708387517977.5244,734568935375.5808
2025-01-09,78368372955280.28,370893481650.77454,705356781420.1057,728880247037.75
2025-01-10,78331223260019.42,388298024097.9132,701757268071.4995,711918140944.8518
2025-01-11,78331609153549.03,404310062853.4927,696953597952.8522,696176051200.3242
2025-01-12,78375519262958.98,415903931674.4985,692078747000.1597,683838679054.6211
2025-01-13,78455918753552.58,421352481368.90967,687434453847.2853,674890786080.3383
2025-01-14,78590081478125.67,420336922226.6588,683689377623.5847,670754373157.3059
2025-01-15,78749476303576.77,427956800604.19946,680050022654.8369,659311178745.0217
2025-01-16,78862191914405.28,426997779977.7855,674950914371.301,653945794016.4396
2025-01-17,78935623633748.72,429194508528.40173,670051334798.188,648766611877.333
2025-01-18,78979191895921.89,429301316879.2835,664335233474.0062,644569975037.9946
2025-01-19,79005378332142.8,436629987572.58813,659454396399.2549,636592795737.5289
2025-01-20,79015940991696.69,417916441099.85645,655624508251.1882,645531778079.8406
2025-01-21,79016549633437.33,414317973373.95294,656255174996.0159,646118028933.0348
2025-01-22,78973903911104.81,404572933638.9386,655048316833.8137,664296391126.5107
2025-01-23,78891260380371.34,409744366182.48486,655501366504.0793,663132364258.6633
2025-01-24,78741654465200.27,406217550800.68506,657518231888.19,675338168323.1654
2025-01-25,78611039779718.69,416266402079.8871,661263997651.3745,669234691094.1849
2025-01-26,78500550298008.62,435361357045.0918,662527941505.8461,658656688291.6133
2025-01-27,78395391792527.12,453361814883.6474,661562582923.4457,650488173054.3816
2025-01-28,78328074906280.6,449917503178.24817,661387201551.8359,658605316191.8323
2025-01-29,78291819974961.39,444733784751.1855,663919138941.4918,661298734730.3628
2025-01-30,78276090968748.9,449036722177.27313,666733780473.4392,656927171486.0922
2025-01-31,78306595569350.97,451144520390.4529,668190775731.4526,653087572727.0028
2025-02-01,78368307780669.3,473444219964.93176,670442435708.8486,636520023208.2517
2025-02-02,78423563751377.47,492802447516.11096,670393707390.3536,623792768203.592
2025-02-03,78493388189661.84,516067278565.9437,671223836666.3884,611495775111.985
2025-02-04,78548907567358.94,538821402210.83545,673365788163.3705,602947944481.0166
2025-02-05,78559837111959.16,556464297022.3981,676122453633.8099,598546709987.641
2025-02-06,78549097697523.53,578468961157.235,679818438470.6028,594068160087.6339
2025-02-07,78555057867759.36,594698241364.1277,685374423521.469,594046959920.5887
2025-02-08,78585210060524.92,572205595880.301,691056090399.0531,607439320877.5354
2025-02-09,78614984742554.16,535127361268.0767,695579458092.0596,623672211294.3525
2025-02-10,78621782697678.47,512758991646.7947,699402345621.6802,633289130869.8073
2025-02-11,78606354685723.45,509863256993.3899,702699821630.2576,636236244992.8529
2025-02-12,78572845231080.34,500507015286.9042,703955020230.2954,642321934451.4214
2025-02-13,78515862476297.62,515551026425.13293,705592819778.8832,639231702135.1356
2025-02-14,78471986708129.55,526077790365.026,708800182632.2333,639794837194.185
2025-02-15,78420892424030.02,542067620135.834,712515371561.2797,638713394885.7302
2025-02-16,78423021762896.72,525067151733.1405,715826331751.4392,649719933187.7396
2025-02-17,78387638323487.17,516174942431.6173,718213405480.9536,661011057897.2635
2025-02-18,78404744833774.77,504457014781.04846,722125329042.7599,669529288625.3406
2025-02-19,78410868583396.84,504010377107.20935,723309572117.6023,672196037516.9241
2025-02-20,78465856487782.34,490704655810.3054,723980193380.5557,679447952756.1794
2025-02-21,78507590722635.75,472733778823.9404,726900808689.9927,685085131763.2039
2025-02-22,78524879239161.81,487359121956.88824,731127104016.008,678075314139.7935
2025-02-23,78544792530877.27,493725745860.0156,732488838983.3876,677588761684.01
2025-02-24,78562178754286.22,477493571278.8307,730908331256.5994,687655076283.9072
2025-02-25,78593348128767.97,497008576210.8891,732553024772.9196,681994313432.3442
2025-02-26,78617999897191.39,525572618794.77026,732768706921.6953,671376210037.0427
2025-02-27,78662985840907.28,555811849415.3506,732795278860.1101,656862873454.3324
2025-02-28,78703032662669.08,545929052895.56824,731618465095.0524,661419200677.8048
2025-03-01,78767849766159.0,537862333821.67633,731737893067.3,660489884787.636
2025-03-02,78769577716475.67,561870906788.6582,734145803188.7283,650482299763.8286
2025-03-03,78785809832493.92,535214771324.6317,736642700668.7014,662254584001.4075
2025-03-04,78779951054889.94,531318527003.7965,739822345240.6843,666090867123.7834
2025-03-05,78730592605908.62,532488366340.2334,745293365826.4386,669985316153.6498
2025-03-06,78691925360020.92,552652201111.6464,754002670676.3433,673489677905.4587
2025-03-07,78656050027909.36,591491217542.0234,763124156191.7341,676212543242.4146
2025-03-08,78632234019224.0,621649607104.867,771272463333.4731,678278270713.1692
2025-03-09,78620636014694.05,632748964098.1771,780816065591.04,686239808129.236
2025-03-10,78658078091684.03,591194235267.6683,789997869403.8171,706171873353.5947
2025-03-11,78659908412180.08,571081182370.0122,796521513887.9456,719011742348.2312
2025-03-12,78609608168787.81,566126317011.3291,801393995281.7112,729224967868.5896
2025-03-13,78581853444216.89,536370415794.14886,804312893820.6858,751105937815.9944
2025-03-14,78533189718829.81,539523232375.3313,808312376621.969,755584108608.7167
2025-03-15,78458499112911.14,522626980472.6504,811202875074.5808,773398879999.8613
2025-03-16,78365295183425.39,524045345370.1389,816815724689.7744,776964045039.8755
2025-03-17,78267606284542.08,539208241334.80225,822863636100.0347,775903355126.0808
2025-03-18,78147454950900.31,564888641485.538,828916044421.8013,774632908743.315
2025-03-19,77995409341000.9,597813799421.7964,836659190152.5745,775111467769.9758
2025-03-20,77815128928319.86,635897049009.074,846144453199.4346,777880086573.9763
2025-03-21,77659536127222.64,633944794148.2391,858839630118.5012,795662170282.5387
2025-03-22,77529986722310.0,655610684617.5299,871448507928.8668,801181983844.0188
2025-03-23,77454885744608.08,676478247312.0802,885217423444.38,807315467841.4523
2025-03-24,77376253964456.19,730194220442.3087,901802486526.6538,804331911655.2705
2025-03-25,77276160703800.7,800965479381.9683,923182541391.1472,801566512402.6803
2025-03-26,77171736133571.6,872223223239.7151,951619275869.717,804999820680.6003
2025-03-27,77106638876648.02,898957256334.7548,985355354397.0828,819460965453.8905
2025-03-28,77064376065779.75,882982455304.4523,1021368887816.35,843532164114.166
2025-03-29,77013648371231.06,855704772965.687,1059525353515.4624,870949363320.2812
2025-03-30,76982205596696.7,821380195476.6259,1097582660268.0972,892846065564.3523
2025-03-31,76940331631251.25,802427860250.2576,1132700832816.7383,909203085181.6615
2025-04-01,76911512171129.25,754838109163.1735,1162973271016.9146,930697428666.9019
2025-04-02,76764022437407.61,798995081304.6353,1195824472293.295,939928283405.3921
2025-04-03,76668980040401.44,737167916675.3937,1226456238052.2515,975116936639.791
2025-04-04,76603076950156.73,720015120521.382,1255198588273.4658,992967987045.191
2025-04-05,76442798450972.52,780572168102.619,1282974665735.7427,997539778267.2885
2025-04-06,76254315150902.61,856637286132.341,1314279185448.2925,1005313927355.105
2025-04-07,76036482914533.94,964353352743.8594,1350961172030.3018,1012884634307.3828
2025-04-08,75773362739203.94,1106072612572.1287,1395710469142.8457,1022109496175.2966
2025-04-09,75576493865657.47,1192836133642.607,1450686954890.05,1046850805114.9777
2025-04-10,75445201314402.3,1219120720030.4004,1512988217581.9302,1082673004065.523
2025-04-11,75388925959127.11,1169825755541.9902,1578181290917.698,1126243386630.4355
2025-04-12,75386643061553.72,1085286538723.7898,1640573426758.6526,1166330419673.543
2025-04-13,75245218016371.7,1134321728045.2405,1702305843069.5005,1183690273037.6472
2025-04-14,75068776674177.33,1208577217912.1008,1769843531549.4695,1203778451599.87
2025-04-15,74876182323053.77,1282904025979.7961,1845575461902.1445,1232788170023.9214
2025-04-16,74696915429281.44,1300983998809.5854,1928036313404.1616,1272416070359.9265
2025-04-17,74597816759893.61,1235346871444.1372,2013825729848.8652,1319287851755.3872
2025-04-18,74576215014258.16,1104186847376.8938,2090246001956.5078,1364478449633.122
2025-04-19,74519359123916.23,1037237703113.4634,2156515278096.5444,1393077091769.8813
2025-04-20,74532333890659.84,905727709900.8734,2209872695651.0654,1421231221043.6582
2025-04-21,74442726518791.27,911519554086.7051,2252419088090.2456,1420794123438.226
2025-04-22,74398076592034.77,878779244608.0929,2283565352586.507,1426722542095.9082
2025-04-23,74306775493023.66,899684241744.52,2308769666236.437,1422155349341.532
2025-04-24,74228342423264.06,900825363494.111,2332215333028.6914,1424734255343.5894
2025-04-25,74217427780008.7,836955590800.68,2350311539817.0996,1442865276319.8733
2025-04-26,74277587226912.06,720832477588.4479,2354266409149.0864,1470602230964.166
2025-04-27,74282323682965.84,719194095856.1409,2348598643837.1445,1463439735017.474
2025-04-28,74270812916700.67,738161531801.1311,2338466488355.0264,1453915729516.7043
2025-04-29,74307465798745.61,723411858909.9476,2323191888733.1714,1454250645834.039
2025-04-30,74305540883354.39,737653402068.5735,2306875996797.839,1443009006289.2822
2025-05-01,74335756068971.36,720413437660.2847,2294865048668.2886,1446876033932.9707
2025-05-02,74324152036259.55,732095728906.2504,2283324128101.842,1444821995283.8013
2025-05-03,74258965215593.9,789274286691.2815,2272208949176.3687,1431294147084.1973
2025-05-04,74218777959325.3,806284244486.2378,2265885840441.508,1439549629338.102
2025-05-05,74159749077972.58,822521161768.5573,2265505399611.9688,1457860882882.0469
2025-05-06,74074496349588.31,859406902667.8574,2267585043911.585,1472165867156.5542
2025-05-07,73989177679769.61,894850127858.2048,2272875715756.1387,1488346369384.6663
2025-05-08,73935951524010.92,901140736507.2654,2280358784471.061,1511253547116.6838
2025-05-09,73894705545901.33,900035405765.4459,2290952189066.093,1536744195647.1133
2025-05-10,73823801695221.06,919656539337.1484,2305141465890.9023,1555772758987.7078
2025-05-11,73725975938819.47,966341315258.583,2321386961261.6562,1557484941746.4053
2025-05-12,73624521218106.48,1025559872610.5139,2339240806633.338,1547530791884.77
2025-05-13,73514277818559.4,1084560993777.1199,2361890291193.94,1534891128217.974
2025-05-14,73411934281137.47,1137030850105.2192,2388076229324.933,1524448351956.998
2025-05-15,73312492558091.06,1187943885534.2124,2416034096244.4443,1517008624052.3833
2025-05-16,73206073996501.23,1241266239706.5388,2449775370993.262,1513673231040.1506
2025-05-17,73066267576233.14,1306268195783.9185,2490152968839.934,1517909785240.0574
2025-05-18,72917328946222.84,1365184914875.7344,2535883505168.53,1535021016903.0188
2025-05-19,72787086518851.73,1401458557983.885,2582923530017.1953,1555143601623.2803
2025-05-20,72680262303086.22,1421367819954.5596,2629735471784.7095,1576117025141.0972
2025-05-21,72864456058604.11,1185367022584.6526,2664175527478.957,1631672468765.5967
2025-05-22,73071656231685.75,991672262527.5901,2674302818048.2,1669454222198.0815
2025-05-23,73221882144335.14,884028530216.5851,2669499013665.016,1687071354544.7998
2025-05-24,73334194770591.4,835287186917.0751,2651278172868.9385,1688246140222.0186
2025-05-25,73361912530176.4,862713943586.3757,2631608445354.505,1666651097821.9248
2025-05-26,73337458144953.69,910482952098.0969,2619215344584.2583,1643335077135.0
2025-05-27,73294731266574.6,949983884019.1385,2614220478835.8564,1626591472359.665
2025-05-28,73249558111928.11,961132623980.7125,2617140362825.96,1619628461712.691
2025-05-29,73235460024677.52,938671029856.6577,2618849160154.4873,1619353638050.983
2025-05-30,73248904882491.16,899089803085.3102,2616535589229.4863,1626292118599.8525
2025-05-31,73402493143918.3,771970385969.795,2597443414936.166,1663190563018.3582
2025-06-01,73548130515558.78,700989884082.3646,2564465546792.2314,1681928060199.0308
2025-06-02,73689278275776.1,646623529785.6506,2526698168222.881,1699925762911.0977
2025-06-03,73739510306328.75,664572059931.6232,2492953846213.9673,1689294051320.952
2025-06-04,73803616319410.38,667561189397.4576,2460195231967.658,1686666216956.5444
2025-06-05,73903870950750.53,638749865924.8788,2427011941239.2944,1701431181296.527
2025-06-06,74019047335220.52,605976587985.004,2391266914430.5483,1720543651297.6091
2025-06-07,74110583894470.75,601824040809.1154,2354115480930.1064,1718796528022.7998
2025-06-08,74232476827944.9,572041987088.7351,2315814111128.4175,1724720268428.9194
2025-06-09,74284798984580.95,600788056632.6991,2283195214546.259,1690147054313.181
2025-06-10,74275965854131.16,653608601029.1228,2263382173787.0996,1643361595386.1917
2025-06-11,74261063048645.1,679937924138.346,2252458480714.796,1611653741291.9045
2025-06-12,74206503204596.1,726440612011.8716,2249766493965.2344,1571485326145.6418
2025-06-13,74245647140810.42,686620089839.598,2246072960739.265,1574142260799.024
2025-06-14,74180869788513.5,727635697788.4109,2247575738363.0474,1547171933102.654
2025-06-15,74112319448431.95,757784246542.4626,2251885627864.1646,1530562731505.9932
2025-06-16,74036380909360.03,793218849981.4319,2259763533996.565,1514566585572.1191
2025-06-17,74113590509769.44,707193590193.2539,2258910080679.951,1542609584964.56
2025-06-18,74135460929190.27,704680941297.1704,2252226510287.7896,1538823824336.9536
2025-06-19,74136717200810.86,719479695969.6038,2246201545318.7407,1533556374490.1123
2025-06-20,74103577419123.42,769062938621.5056,2242388533135.0327,1515261621881.396
2025-06-21,74065391004417.58,818763336704.5741,2244725782929.711,1499468043900.1633
2025-06-22,74076105810275.2,809885154492.8867,2250359013363.9375,1506219687880.6335
2025-06-23,74152018644244.8,732526023848.4958,2251300394863.808,1534418989242.9265
2025-06-24,74213667512893.17,691217462995.6854,2242824925854.3633,1544250969997.4026
2025-06-25,74230212696494.4,702945470487.5496,2230889816578.7393,1529465218375.843
2025-06-26,74224911128447.48,728925288342.9701,2221834961425.0083,1509492139999.2422
2025-06-27,74234582087939.3,728454388700.0449,2215648724642.312,1500015651100.7656
2025-06-28,74203469261087.92,758773304202.2749,2212569711019.573,1479950787839.3508
2025-06-29,74262524394805.19,709010214712.2605,2207889114244.5947,1491238747093.162
2025-06-30,74323175275977.5,675444516654.7512,2197395626125.6108,1500635943885.9805
2025-07-01,74400895991267.45,633181699808.0804,2182951007858.9722,1520497939365.5015
2025-07-02,74427068712713.27,635524766256.9712,2169428222643.9062,1525953278899.2136
2025-07-03,74523357891685.22,576815000878.4435,2150033752619.574,1559598727358.315
2025-07-04,74578781663037.02,564056101921.5289,2127157363540.6675,1572585377511.7197
2025-07-05,74576119890811.92,598823587260.4054,2106854329053.073,1559852011091.9028
2025-07-06,74556520259634.11,639047444761.022,2093109518140.0234,1543940817009.4084
2025-07-07,74524197398543.69,678502504102.874,2086618209324.0642,1526327487136.4766
2025-07-08,74475692438540.36,718296684140.2839,2086811674603.9404,1506016646294.93
2025-07-09,74419858218620.27,748952034973.8562,2093264367110.9683,1488220237305.718
2025-07-10,74391661944790.06,756205445740.1089,2099890013972.6912,1475159549946.1953
2025-07-11,74327749261204.88,798614233691.417,2109468703298.8413,1448262599411.042
2025-07-12,74257751168544.45,844847564223.2781,2122682661961.6245,1423307832760.9043
2025-07-13,74191047781436.31,890246261728.3134,2139485578933.416,1403215643521.2988
2025-07-14,74146215722113.44,918427556754.876,2159602226356.748,1390903281461.6519
2025-07-15,74122633202814.25,936018173601.6311,2179541086922.7246,1385041083454.814
2025-07-16,74133332617723.45,927729439912.1953,2195614252814.061,1389683813541.6052
2025-07-17,74130854309664.03,949125552585.1754,2208537059905.9717,1387312657201.8271
2025-07-18,74140648591045.44,953708072399.2897,2221943865663.1494,1391766279886.188
2025-07-19,74149636066999.53,954965412010.6847,2233523995247.7715,1398219578730.4272
2025-07-20,74161071631567.6,954854200535.3147,2243622556060.3364,1406095422592.3638
2025-07-21,74219786871557.55,906128731493.7236,2249780581176.31,1424974393918.673
2025-07-22,74258724139385.48,882215945181.2275,2251231736695.704,1437815748003.6333
2025-07-23,74341281906491.27,815746351025.1401,2246906778702.454,1461664085026.6738
2025-07-24,74394334283140.12,783862227106.0168,2238199000415.6836,1474046697187.7505
2025-07-25,74410698008818.36,786366291560.6827,2230183975416.01,1473171005689.1335
2025-07-26,74426508721830.89,791159098860.455,2223720409474.972,1470121638875.1748
2025-07-27,74449163084656.36,786110410886.7466,2219218858770.5547,1469876110592.383
2025-07-28,74482490971090.95,765611809451.1375,2214983904640.8906,1475638361865.385
2025-07-29,74502864441314.52,763968205212.8986,2209725082561.5996,1476968504695.5674
2025-07-30,74517965683347.62,766473309738.6621,2204600000053.5186,1479923437398.5232
2025-07-31,74534997298327.52,762215496798.0436,2199058077322.244,1488349432893.0073
2025-08-01,74554635903211.33,756536481596.5032,2192089778751.7402,1498715314802.643
2025-08-02,74590913684719.73,733134620216.8339,2183954112970.5547,1516065233865.9316
2025-08-03,74625077041583.22,715440904053.6359,2173133657970.0906,1528864068211.0842
2025-08-04,74653396307249.89,708605331812.5492,2161475199364.7764,1532455969040.433
2025-08-05,74684721774011.0,702800373179.2001,2150078627015.3945,1529311621319.3586
2025-08-06,74726962502961.56,691473605260.215,2138396978769.2751,1521481908124.2952
2025-08-07,74803298686812.23,651327868305.0334,2124773246396.6157,1519178484533.9214
2025-08-08,74866305356548.47,638400815119.4719,2107863677405.5518,1503040664917.016
2025-08-09,74929789629869.31,627306693506.2605,2090701378412.8472,1486196548693.6562
2025-08-10,74978343539340.02,631420534352.4003,2074397672024.8066,1464699180235.1096
2025-08-11,75022142875336.03,637026406093.3036,2060268043685.882,1446737431568.2883
2025-08-12,75067768043582.62,642557170033.0996,2047485741136.5989,1431792894130.4004
2025-08-13,75108406007000.16,648062099211.9392,2036414891733.1738,1420539569529.3303
2025-08-14,75155785396478.73,648124024315.6392,2025713376548.5742,1414085135648.7202
2025-08-15,75212740882287.17,644847837354.2217,2014356673801.246,1411199495682.973
2025-08-16,75282692124673.84,648510947887.453,2000688789340.4297,1406285346271.7224
2025-08-17,75379789661037.14,649877307157.8904,1984962077321.3203,1400996477508.9507
2025-08-18,75482571197560.55,646464672182.9946,1970964350415.3896,1398825815212.9087
2025-08-19,75611872287413.6,601222080468.2407,1957797834341.8792,1415755037574.9985
2025-08-20,75700924748699.58,592653397183.0356,1942662393102.3818,1419583179465.0698
2025-08-21,75777248115120.58,589593944746.1506,1927879915189.1558,1420871476476.2378
2025-08-22,75841792727609.42,586655500496.6188,1914561537817.4941,1421835544453.379
2025-08-23,75896590089986.9,582209740357.3566,1902270616161.556,1422725649038.7651
2025-08-24,75942339866028.69,580644095384.7565,1890812838771.2227,1421511755557.1597
2025-08-25,75984828723269.88,584367659335.7197,1878964278249.6301,1416413965251.4292
2025-08-26,76036441175547.52,586075453573.5841,1866371763296.7822,1410384357818.9224
2025-08-27,76109480937912.62,566392631212.4578,1852898313811.5522,1414655815540.6304
2025-08-28,76168458877414.69,556909238012.4681,1838677679345.1543,1415356676419.8923
2025-08-29,76211498854264.0,551533357193.7036,1825251366557.5942,1417295924735.1985
2025-08-30,76246111544617.73,541200286773.6293,1812313479068.151,1423071700128.2822
2025-08-31,76262038355247.39,543725754592.5292,1800012020485.2847,1424377426246.798
2025-09-01,76276200484987.06,545962972467.6176,1789173201799.4126,1427412798533.0186
2025-09-02,76294932832664.56,544780324180.7208,1778965856504.3152,1430387868855.395
2025-09-03,76320800164427.34,546415879199.7259,1768925664206.957,1427389382008.7075
2025-09-04,76352875359321.78,549638781119.61194,1759724850394.6865,1421422874280.647
2025-09-05,76393242528199.38,555354077735.7769,1750652744475.9856,1409912515463.7788
2025-09-06,76439600551345.44,561641484544.8181,1741783790983.1567,1394247554981.957
2025-09-07,76484185118781.64,570085451947.5144,1734582093776.731,1374569845453.5947
2025-09-08,76531827460137.16,577743323374.1116,1728270325223.776,1352726241353.2676
2025-09-09,76581057347441.88,577758037013.7882,1724096600838.394,1334291363675.0537
2025-09-10,76665022087215.44,535683399986.2383,1720736627611.1948,1338872663087.2922
2025-09-11,76722860718547.67,530251256313.0875,1715107155638.4614,1332367325911.5474
2025-09-12,76765188024379.36,539713339198.5342,1709575246475.418,1323235950263.4045
2025-09-13,76818245927642.1,549721887575.9653,1702485789117.6553,1315301287483.7373
2025-09-14,76883165770103.08,558251984172.4822,1694337942956.1401,1309518011019.2349
2025-09-15,76927660550104.2,566580929022.9077,1689647727503.287,1307748243428.917
2025-09-16,76944588259997.67,577894259306.1946,1688383426368.8027,1309412345775.95
2025-09-17,76959129307896.44,588696038800.9076,1686518991051.7217,1312354726936.7322
2025-09-18,76969401561808.27,599327126189.3899,1685045244062.5625,1314435954305.5884
2025-09-19,76971991343610.55,610688176922.5237,1685672776757.6392,1314510846958.7773
2025-09-20,76962980457714.31,621174079515.5509,1688578401669.8066,1312554436168.876
2025-09-21,76938555643458.11,631897706671.3962,1693683799395.5972,1308580481977.1072
2025-09-22,76906873787993.34,634411753272.7372,1701003172140.9495,1307416700044.7817
2025-09-23,76877150451997.3,628673096514.5616,1707157949960.624,1308521977945.0945
2025-09-24,76837873127958.08,633031529390.2844,1712898039703.709,1305512596762.7183
2025-09-25,76815990831192.9,625110695279.9795,1717883166243.2532,1308930849161.7383
2025-09-26,76796678322615.98,622864991496.272,1720962421909.85,1312293892766.8774
2025-09-27,76797979027203.36,611475072155.2029,1720625982953.5708,1320721328656.0225
2025-09-28,76806879337056.48,601496425249.0989,1717953759649.144,1328817694192.0305
2025-09-29,76849994542821.6,569104016171.7955,1712159170256.29,1347355830701.2373
2025-09-30,76871485892459.12,561614379489.4331,1704488643846.7642,1354482232603.395
2025-10-01,76893624609743.38,553295295833.9307,1694592155964.1025,1359432808463.8357
2025-10-02,76939694020460.25,533247153546.4756,1682364323990.5461,1369156341365.2095
2025-10-03,76984219253638.12,524162571946.57654,1669467231917.73,1380920916151.3267
2025-10-04,77043307870429.0,517501107197.23035,1653103548407.1174,1380201377382.8108
2025-10-05,77106552223805.2,516647549265.015,1636908289241.3218,1368444411682.2031
2025-10-06,77158642196813.14,521087717840.9214,1622304405554.0771,1350257524833.31
2025-10-07,77198612735368.2,529828243813.7347,1610329869448.815,1327529724280.4587
2025-10-08,77211683403237.5,544582104465.1686,1602251255124.736,1301357727164.1614
2025-10-09,77197927297131.83,564908677032.4119,1599831927392.6128,1275045531891.8762
2025-10-10,77160200005764.34,587554882388.1265,1602679435057.1887,1252285352106.7944
2025-10-11,77114970129924.3,605439873446.3079,1608713518056.275,1236116505025.6304
2025-10-12,77125756377182.11,564259502951.7833,1610370325174.602,1248196902719.8406
2025-10-13,77194150572210.56,476622595851.6862,1600753185892.6333,1292430267698.5327
2025-10-14,77248734808342.89,409552461835.01013,1582197653517.2507,1343357064534.4512
2025-10-15,77308456524944.03,362090689993.9834,1556499283513.4216,1396475018627.7563
2025-10-16,77357664176396.5,331166029754.43774,1524486301513.1526,1450503273279.4607
2025-10-17,77361693139131.0,332903976704.11725,1497733537490.6318,1471857574632.2224
2025-10-18,77363977623697.39,325606925801.1373,1472170185995.8042,1501487521324.0842
2025-10-19,77387772205277.86,302535316711.9057,1449719957521.0095,1553579562050.3994
2025-10-20,77404961401126.0,307176326406.73425,1432343416355.569,1551009265160.9202
2025-10-21,77438291864164.81,304846546743.2909,1415080729546.659,1559501557220.013
2025-10-22,77489555349183.02,304401326379.13293,1398409648261.5325,1562226030807.1052
2025-10-23,77568015628270.2,305896173199.69055,1383404184728.4265,1555570360016.14
2025-10-24,77645165531776.55,309776665606.8014,1369929131741.19,1543625502097.7852
2025-10-25,77741099362152.72,309556838390.1918,1357608453767.9146,1539293856781.1602
2025-10-26,77811310111425.73,322010595819.5098,1345567204568.9697,1509479736419.1252
2025-10-27,77890247846644.19,308632614528.453,1332670124628.431,1525597153509.4539
2025-10-28,77977008635119.6,295624237704.6256,1321673908604.764,1544918427100.549
2025-10-29,78044449317993.14,303138322281.65094,1313872615434.2156,1520803607650.2107
2025-10-30,78107894085661.4,304735345498.41425,1308040425390.4482,1509282747256.3994
2025-10-31,78149996511676.02,298581503677.33923,1304058992910.0654,1507810330290.3315
2025-11-01,78214353086240.47,291477648278.7766,1301177649285.191,1509884960646.476
2025-11-02,78289349376485.11,298741402189.3966,1294765351368.615,1485901648215.7056
2025-11-03,78341909025784.64,306411187591.6466,1286325115832.0752,1460321251568.8472
2025-11-04,78397555734382.81,310701352323.3319,1280487050566.8462,1439520911266.7507
2025-11-05,78441669443179.2,310432978703.6523,1274843924880.7903,1427400697821.5347
2025-11-06,78455161468261.19,322752286885.67816,1267736625707.018,1390606405753.572
2025-11-07,78493432273284.89,318861591824.07056,1257624891311.187,1384634473186.1917
2025-11-08,78566282892175.22,329279685238.82385,1247369463243.7095,1346768014828.8438
2025-11-09,78657363153358.25,348354603123.9009,1236041936381.9805,1293719897867.2764
2025-11-10,78789766771417.72,364946881743.76996,1225225141053.9915,1247815028669.0183
2025-11-11,78935210169624.73,374415970964.6808,1214119053750.397,1213308810766.444
2025-11-12,79036026498840.8,350581650409.339,1198738635398.9873,1222425634536.857
2025-11-13,79099688005314.97,342761692457.7047,1183944888957.1577,1216251834594.921
2025-11-14,79174975531354.03,332951578062.7556,1168724094282.3184,1214863700343.9622
2025-11-15,79250057558528.81,341767243719.2308,1153140152215.9556,1187796709043.1963
