,IN,Phy,ON,Zoo
2024-05-02,66725679005164.414,707515927663.367,2109158869415.4214,1458349702443.5195
2024-05-03,66668849362676.58,767080135310.1328,2095965740035.293,1441419153839.6233
2024-05-04,66658869202469.33,765380045242.3975,2089042115152.0127,1453371054282.58
2024-05-05,66713774838058.12,699822754926.49,2081788704671.079,1495425941933.439
2024-05-06,66802325286858.945,615624967138.465,2067709504593.3965,1551445856644.401
2024-05-07,66835007063413.0,603870552529.6895,2048784337423.5142,1573638014360.243
2024-05-08,66809191600809.93,649857306034.837,2033922091232.52,1568633239642.0186
2024-05-09,66767521953500.336,697856597050.8525,2026775306649.0193,1564492093047.9763
2024-05-10,66714470626296.75,746363414180.1921,2026699922788.0415,1559934121439.299
2024-05-11,66651348494628.58,791963261287.3672,2035041795237.5576,1555866591738.7148
2024-05-12,66573584556975.74,834721183603.0879,2051323332413.2935,1551180525052.016
2024-05-13,66497345885488.44,862280266784.1272,2073258256099.8994,1551436444487.2544
2024-05-14,66407994443264.46,893005428917.7668,2097761059680.7148,1545684694790.6458
2024-05-15,66284264337567.27,949719863760.4182,2125436741499.9521,1528503136545.817
2024-05-16,66182498672510.984,977767886190.2383,2157713636970.1238,1519727168606.3677
2024-05-17,66135005754159.6,958441676757.6438,2188410690094.6194,1526407862146.234
2024-05-18,66025134624942.19,998114792595.0776,2219369782117.929,1519439845014.5493
2024-05-19,65940758799793.85,1015328408653.8064,2250198153646.316,1519160813247.3503
2024-05-20,65800298949988.44,1082377639968.8053,2285085037803.0723,1509997268732.807
2024-05-21,65716698036554.65,1088459492899.1136,2323252981051.1465,1520136465355.3591
2024-05-22,65815961659432.625,933597409546.2257,2349171680974.478,1569579454053.9556
2024-05-23,65720675647068.74,981595125859.5825,2370489176918.474,1567127192463.2646
2024-05-24,65663060981854.96,989490657883.0316,2393755015962.8037,1579410517012.002
2024-05-25,65741938260603.45,874089614469.2775,2406344323534.83,1625935180477.2341
2024-05-26,65760717403854.305,833817915945.1283,2409283807562.2144,1651467995951.9666
2024-05-27,65881185412382.86,723503675959.9664,2397456507103.9355,1703438542947.3853
2024-05-28,65991920881617.88,662264619349.0096,2372726741599.38,1736668213355.9878
2024-05-29,66100556991454.03,613854589304.054,2340603055396.9956,1760568261620.8423
2024-05-30,66148868614476.734,627672636883.1638,2309652977132.892,1744582126838.6
2024-05-31,66146755443222.87,671425902344.0427,2286028780602.9346,1706872471028.7302
2024-06-01,66159360934443.664,688129433618.1055,2270125415033.0503,1685031796715.7505
2024-06-02,66187134676110.11,669478479106.5321,2259528910220.8994,1685338558789.667
2024-06-03,66280924151900.984,583421277144.5325,2245282373112.9785,1733081693242.3845
2024-06-04,66310841663109.71,555028799714.6503,2228753797741.6426,1754862539191.4922
2024-06-05,66308405318623.57,571638264222.0833,2208169433025.9185,1747396135252.9248
2024-06-06,66271690450302.445,625825335308.6743,2191682050457.419,1714383352761.5405
2024-06-07,66225003305695.66,691027471678.821,2181621853218.0947,1677373132949.017
2024-06-08,66152321640300.39,761044448822.2671,2183067081204.6091,1643150902958.8315
2024-06-09,66078959489829.89,808385475563.9436,2192148595589.15,1620271069960.3804
2024-06-10,65988815224783.57,848527787807.2562,2208439585236.1274,1601266015803.861
2024-06-11,65900980350849.15,874168018485.2986,2225898699792.375,1584453008142.8257
2024-06-12,65814952129930.41,889058940853.1931,2242779407951.463,1569729552009.4739
2024-06-13,65691267245162.56,946991067668.3132,2260269873664.331,1541234640235.3413
2024-06-14,65580547450618.37,985702405472.9635,2281953652656.7085,1520726350068.6643
2024-06-15,65507728274017.53,980476501198.8235,2305528601961.482,1512252918020.2334
2024-06-16,65459418154915.93,965605563378.7065,2325052407483.728,1506818689110.1577
2024-06-17,65461347327145.49,935576480746.4185,2335454564365.338,1507024311034.393
2024-06-18,65444571164537.125,930051603569.936,2342012247087.058,1504088966159.842
2024-06-19,65409136535954.08,947488814670.1279,2346719091839.2803,1501817086660.7417
2024-06-20,65373976931689.22,970057997325.5244,2351127834913.845,1504748073204.2798
2024-06-21,65361682463475.8,985651958906.2441,2354738300546.068,1514518084594.1033
2024-06-22,65367142070807.05,977929217130.9314,2360639999510.5537,1533731504996.7468
2024-06-23,65380119587263.55,947697941724.156,2366544618126.018,1557218552333.0403
2024-06-24,65408656955454.08,897761542889.1111,2368531814307.3193,1582741194527.832
2024-06-25,65395648728048.21,900528144449.8892,2366119128082.912,1588415826527.5437
2024-06-26,65408635445666.055,880068516436.4429,2363526375926.7466,1599479886000.396
2024-06-27,65486016684759.31,787171029405.5525,2355887104138.6084,1628875102433.0005
2024-06-28,65524832323174.36,746700597667.5898,2340019309789.589,1632731152604.0164
2024-06-29,65534410208413.055,746408373065.9314,2321355820997.2393,1617204007007.521
2024-06-30,65584260105082.06,712946027376.9233,2301271012310.472,1614815994773.2444
2024-07-01,65604446733642.164,719014111747.1526,2280626933148.1743,1595926740478.6436
2024-07-02,65596907113095.49,743205797682.1628,2265073884905.8096,1576763382996.2434
2024-07-03,65589264325828.2,761049151574.4382,2252419294794.8022,1567963959768.8037
2024-07-04,65580982634074.39,782225738007.5056,2242329449133.4775,1562117587466.9434
2024-07-05,65576794865422.91,803795122893.7876,2234329036957.1265,1558742776151.2937
2024-07-06,65566537280947.05,827863757525.0398,2229483558804.627,1555304841388.756
2024-07-07,65535712961798.875,857974674770.6998,2230468641830.6445,1548294418289.8762
2024-07-08,65477692178972.05,889674238712.5675,2238010733645.165,1538140285245.5767
2024-07-09,65405359840478.164,918796805270.2976,2250452699159.107,1527215734081.3862
2024-07-10,65334240747234.266,944565341258.8818,2264151637438.914,1514496587762.5627
2024-07-11,65256325102075.9,962148769325.5642,2280333637264.8086,1503981642398.0518
2024-07-12,65169222180548.92,989964842092.895,2297296025185.3022,1489734775419.5427
2024-07-13,65092379258052.42,1024584355284.2844,2313898056339.0474,1472023877565.262
2024-07-14,65025265313014.98,1061712577252.866,2331244388212.5874,1454286251032.3296
2024-07-15,64951637556426.84,1088907257789.8722,2354175685882.1133,1441647368900.3445
2024-07-16,64892996059962.32,1088349321752.1083,2379469872256.658,1439342402886.3752
2024-07-17,64867621477118.11,1065285499362.9927,2399768079133.3105,1446123116942.6895
2024-07-18,64874523029225.53,1023432459349.8186,2413376974596.415,1462659376051.5889
2024-07-19,64872731018854.09,985149335354.706,2422194629785.2153,1484793998233.0745
2024-07-20,64879697346619.016,955047212823.7097,2422888130782.641,1506021245053.917
2024-07-21,64932638714063.03,919406378006.4927,2413783075305.9863,1526965984836.2886
2024-07-22,65016078888695.83,860534619118.3953,2399748844716.702,1552410277201.186
2024-07-23,65074173613972.445,826145010827.5581,2382147584415.4736,1568901088006.8237
2024-07-24,65133556177147.58,805433298037.0518,2360617929602.825,1578025136686.7407
2024-07-25,65203088606382.33,777964529310.7258,2337589938540.032,1588902279802.6987
2024-07-26,65249171207537.81,763140898006.1775,2315699722848.094,1591291437538.5767
2024-07-27,65285471546493.09,754318223759.467,2295588903072.2515,1587523170560.2954
2024-07-28,65309350946808.32,745492354483.9094,2278786576364.0356,1580924664210.499
2024-07-29,65346849847870.336,712666174357.4612,2264657939035.494,1582939965022.5845
2024-07-30,65488929228637.73,602107008844.949,2240056502469.9453,1620760449951.3289
2024-07-31,65610281463084.016,547047301685.71204,2204728479161.3716,1637965658743.1973
2024-08-01,65692971252326.0,540548631053.65454,2167423343083.4775,1633641812720.3303
2024-08-02,65766319795061.36,543204562898.2792,2132662988955.2847,1628682285388.3948
2024-08-03,65844267611124.016,542078514753.71497,2100310451352.2485,1627733342855.3289
2024-08-04,65908168862617.32,541866927526.2837,2072182425168.4092,1626180949969.805
2024-08-05,65962735137258.98,542264745181.0864,2045166834326.7476,1622674090595.5623
2024-08-06,66018222373125.32,541686905727.00745,2019634784688.6035,1616595435181.1274
2024-08-07,66074821440240.87,541650631760.8694,1996131868089.2224,1607539879619.106
2024-08-08,66125975278777.125,545775711330.2748,1973412363080.5112,1593454506827.9072
2024-08-09,66167567010768.37,552739764519.1688,1953168368248.8442,1576143515291.853
2024-08-10,66196196037659.15,559302123527.6917,1937979414771.4238,1558067154219.841
2024-08-11,66218406282591.625,561417645978.5837,1926725550975.5928,1541575581049.1492
2024-08-12,66254988811396.68,554383801749.0063,1915106765852.976,1530033764170.357
2024-08-13,66313556725639.86,533643021149.18726,1901994102123.7886,1527766239052.1636
2024-08-14,66383144075751.43,508376180801.5808,1886044203514.7715,1531169428015.737
2024-08-15,66430471515611.42,511575643107.2731,1869424264101.705,1522429402905.334
2024-08-16,66487861105555.55,513016445974.83014,1853881035283.8545,1518614877224.5527
2024-08-17,66551545582818.08,513147452200.52246,1838529572338.7837,1517993699522.0708
2024-08-18,66605970606160.34,513340908336.7779,1824203314540.5496,1520446333111.5925
2024-08-19,66665148016634.305,495340665649.0775,1808892959977.1196,1536769902662.6292
2024-08-20,66730787032676.01,468577961764.82745,1790094860668.9902,1562810570288.1885
2024-08-21,66800648586277.086,456470083056.92633,1768476172869.045,1576167037039.6558
2024-08-22,66903513236634.13,431380229015.1942,1745515541171.9946,1595480456369.5806
2024-08-23,67009966364032.62,417562220971.2899,1721303914237.1082,1602057052057.481
2024-08-24,67112612985131.91,388772456270.66797,1697113800789.4924,1620695902775.2527
2024-08-25,67159375073567.84,386928666272.2467,1675255082658.23,1612360770431.0925
2024-08-26,67221951761279.72,403194485053.4031,1655478011407.3145,1583649124006.3232
2024-08-27,67381481240211.99,382777996378.71765,1632441648884.033,1589559022482.958
2024-08-28,67500639779740.484,408274854416.2335,1611912219654.5293,1551760077109.0327
2024-08-29,67590199695566.63,435516379002.1797,1597811577919.3523,1515365293954.8633
2024-08-30,67669840042373.38,459984662976.53894,1589306163814.912,1484633536617.5427
2024-08-31,67738628055669.46,481948380049.76086,1586024880703.127,1460515011619.9043
2024-09-01,67781400058530.984,501530512602.64435,1586658847488.4985,1440103031330.929
2024-09-02,67827072699090.95,509065096165.9413,1588564148302.4907,1428261805458.965
2024-09-03,67882785126755.77,507226820765.83264,1589266339834.1592,1422295539437.6821
2024-09-04,67936638133990.76,513755424448.2372,1589903040222.7822,1410283810932.5952
2024-09-05,67997866085005.59,527698514313.6106,1591031765359.7004,1392121771760.5117
2024-09-06,68063845784525.42,543506690410.30115,1593416596495.8167,1372875567521.3518
2024-09-07,68106688964452.54,559259618364.4731,1600235573649.6252,1355762473739.885
2024-09-08,68134810278746.336,571697798198.7007,1609968390984.6968,1341873602190.7224
2024-09-09,68146310361885.85,578912233543.7413,1621412887693.3862,1330847132314.1646
2024-09-10,68151677708414.7,578384838200.63,1632549734211.3086,1324641941957.6135
2024-09-11,68188798333612.1,555408167225.8386,1640414545065.8018,1328658145123.2385
2024-09-12,68247794153909.56,527697227530.4287,1641561405796.4385,1336682899224.6865
2024-09-13,68287699681000.86,526787729872.73413,1641262311059.3616,1334598121114.1978
2024-09-14,68398129717825.73,468100075337.0802,1634888674118.551,1369092194313.9722
2024-09-15,68487667479485.734,453063853196.73596,1621362098836.8179,1382815190237.7444
2024-09-16,68559310887573.38,464751425448.6006,1607760069127.064,1381330576820.7922
2024-09-17,68651121345636.945,467461780776.46936,1594875669052.1372,1386255018292.7664
2024-09-18,68802569869571.25,427219055805.5148,1578195069282.7363,1421141839498.356
2024-09-19,68922716884915.36,430756496304.6089,1559776902247.5173,1422358898234.468
2024-09-20,69026835932345.02,438354227907.3276,1544598213807.7266,1419114702279.5964
2024-09-21,69107359291086.48,446787598447.83,1533273198742.5522,1415084901843.4426
2024-09-22,69185833346232.43,445415259158.19476,1524143796547.176,1416142170318.0845
2024-09-23,69285510071079.17,415172299693.20807,1514092659321.2102,1441432770237.8613
2024-09-24,69391826520453.03,393191506689.96136,1499411596696.7698,1458800755443.4253
2024-09-25,69484742158640.4,384653045849.10034,1484413314024.6733,1463122706825.8296
2024-09-26,69565908191716.54,356852233225.4612,1470111637613.1372,1493588718353.1526
2024-09-27,69622632876181.05,346112161679.9705,1455526689779.314,1510965063074.607
2024-09-28,69667850796826.73,368359918964.4093,1442303994305.1985,1480936157462.6309
2024-09-29,69759657346071.4,367978096909.132,1428504665564.4875,1476581012121.7349
2024-09-30,69820993852588.914,390826667184.18463,1417957289176.7551,1443763255209.11
2024-10-01,69908032407774.34,393466649226.94165,1408673498234.3599,1430644567306.8403
2024-10-02,70039377430300.875,371430558617.55145,1396254854724.0457,1443599236047.5806
2024-10-03,70141730312488.8,381377784295.04724,1384054682560.726,1422674656230.5437
2024-10-04,70247427085148.94,380295947698.61066,1373654893853.269,1415803895236.2012
2024-10-05,70332024944583.75,376442556029.8922,1365961603526.1726,1412961263850.3674
2024-10-06,70396715234252.28,376564660707.0496,1359237563068.8628,1407599345337.4492
2024-10-07,70442634007360.08,382512710929.7021,1353780688708.0288,1397382092350.4653
2024-10-08,70487957800206.98,375804349425.30054,1350044444625.634,1401978474592.1165
2024-10-09,70522586524756.55,374553778966.99677,1346393895744.0696,1401475812008.4373
2024-10-10,70559836181375.56,380467858999.61676,1342018959373.9421,1393214009850.8062
2024-10-11,70609615744590.97,393754594842.58167,1337492012982.7798,1373921155066.1829
2024-10-12,70680103090125.88,388428512902.0519,1332689058862.3047,1373564392933.3481
2024-10-13,70694181850622.31,399905135449.7936,1329585920877.4766,1355329036089.8794
2024-10-14,70674205824749.84,392934548371.075,1328447306693.3994,1358167108680.866
2024-10-15,70670460145774.31,370082729278.09607,1326045640756.8267,1382223725590.9407
2024-10-16,70710500111852.5,363876607835.4684,1319982777873.2153,1390694214241.2725
2024-10-17,70778467061637.53,363935656079.7274,1312230700641.6423,1392429113457.4878
2024-10-18,70783643510712.81,367504304699.4173,1306340262263.5256,1393602907629.5273
2024-10-19,70744977860552.39,330780346281.2594,1305875029380.1475,1450717615127.6768
2024-10-20,70691994483228.2,311427072001.2573,1308823195996.9097,1482236794876.4424
2024-10-21,70713141932459.44,305026651533.3358,1304902505446.1633,1496082022525.758
2024-10-22,70791543003428.06,315078319668.64197,1298266246075.7136,1484282431768.3335
2024-10-23,70909174250884.69,333466314223.0831,1291086139637.1438,1452413789117.0513
2024-10-24,71022098281564.22,351704573555.7854,1284574832376.477,1415302690717.8728
2024-10-25,71117561023418.78,363286899863.8327,1278934401599.6934,1384887165304.62
2024-10-26,71199487719591.47,356802973560.2853,1272504748282.5688,1379768508678.827
2024-10-27,71240062127929.6,351334039171.91,1268348555446.002,1375593703894.0327
2024-10-28,71292112627064.98,341469609360.93005,1265382001069.2693,1378724895378.0522
2024-10-29,71358861170330.67,340679572177.6306,1259643196054.286,1368207638268.8691
2024-10-30,71386874881027.5,349499148487.13385,1251378973587.891,1345708821731.435
2024-10-31,71416131700938.84,329178373668.26056,1241668101387.7866,1371680578562.0837
2024-11-01,71428919306951.75,328327747419.08704,1232057334881.0747,1367960956238.16
2024-11-02,71521902571147.69,317247981016.2803,1223381030116.511,1378233016770.565
2024-11-03,71637744814715.84,319931023096.2351,1215116306922.2253,1362731391684.7622
2024-11-04,71747233387115.67,329916671186.6654,1206429377435.7432,1335066682898.7407
2024-11-05,71869883524660.81,335699756341.6565,1199190655013.079,1317964836252.406
2024-11-06,71968201307679.33,344284570832.6835,1191906006784.4644,1295323187340.5898
2024-11-07,72047958215008.5,345606072720.70996,1181415972410.2798,1278514853498.3674
2024-11-08,72091017253658.22,347111720432.8052,1172312720542.5571,1260996911928.064
2024-11-09,72104758431341.78,337444737183.48706,1165058261327.8523,1261065380005.7432
2024-11-10,72068859093733.62,329994600785.0834,1157487165523.6904,1261589949478.5105
2024-11-11,72014110194715.31,326681163357.68787,1148062173196.542,1253127513695.34
2024-11-12,71842922803852.77,329210992582.48413,1142114397024.1985,1239230274705.696
2024-11-13,71555477549953.89,328266257021.80334,1137514920809.9744,1237115424887.4456
2024-11-14,71404813018144.2,326660885968.5192,1135408295014.0044,1230972631712.0059
2024-11-15,71526185912833.17,335584419379.65497,1132089324676.9443,1204355610775.2114
2024-11-16,71589360889544.17,347354282605.8888,1122804910296.9473,1177102433700.012
2024-11-17,71590411435512.16,331834078479.0232,1110854850175.316,1190845352971.1255
2024-11-18,71663087599964.77,331282319350.0594,1101723866116.0818,1176487172162.8848
2024-11-19,71667262270106.66,338333726882.56836,1091262081096.3396,1152731613173.3416
2024-11-20,71465512724960.38,337318577600.82056,1079911643068.3484,1150690807616.1855
2024-11-21,71196386120645.72,338483745352.2693,1071360423790.2882,1146503886648.6094
2024-11-22,70973455767745.53,341523824552.9712,1063132683574.647,1133145758300.926
2024-11-23,70722925096307.61,339897472903.55316,1053226421517.1013,1129210373266.0327
2024-11-24,70610749494642.83,341994746048.6458,1045534959556.596,1116688466662.437
2024-11-25,70616155437994.52,341897437160.5775,1036280139464.2412,1108321575908.1338
2024-11-26,70734681772898.56,345463267072.5304,1026457380970.9908,1089269785314.4065
2024-11-27,70893518293827.88,355367337991.5339,1015097056361.6447,1056504009690.279
2024-11-28,71075398876151.61,358173067042.87836,1002428409015.1682,1031759267680.92
2024-11-29,71211402641831.6,361827377703.641,989349276169.2434,1007635459727.2013
2024-11-30,71329949602194.56,359421765244.7943,976281869282.446,991853207396.1438
2024-12-01,71519674297446.33,356029423395.0186,963307581155.188,976418757737.5035
2024-12-02,71663693284450.88,363741908715.3678,950305728561.4282,949573805691.6136
2024-12-03,71794429614759.22,365982370798.4907,937995875123.43,931526919040.6857
2024-12-04,71900804636557.06,372685859081.2521,925667896176.3564,909136685156.4338
2024-12-05,71970293377403.47,376254517444.57825,913801998493.6144,891143508167.6733
2024-12-06,72020862933575.94,368316332225.13513,902645257089.3767,884972531056.2007
2024-12-07,72054108939760.4,361607062658.91797,893051253862.2319,875794435657.3348
2024-12-08,72132773179826.97,358788983262.0433,886155459445.0935,860578995100.0477
2024-12-09,72245229111885.5,366712810209.06067,877930754009.3119,836697070298.8113
2024-12-10,72382137304001.86,372546805365.0553,867566443257.1304,817132427416.1183
2024-12-11,72451307299230.75,373832603008.4209,854539238915.6017,804263203820.5571
2024-12-12,72404367050114.31,375512718128.4518,841557607784.05,794514769779.4822
2024-12-13,72203531664194.06,363349505481.5748,830962388119.6626,802798727625.7671
2024-12-14,71905654196341.86,350641400827.95465,821709636334.3945,816542636506.3623
2024-12-15,71766519092505.67,347741168641.4523,816614986497.0513,821233856070.7384
2024-12-16,71668489000434.83,356613471270.09686,809844941980.6892,807019544688.5146
2024-12-17,71536877245846.05,353366808863.23315,801512182369.8206,809066708313.3715
2024-12-18,71419016256198.34,346410660031.3088,797852327850.4285,812943590226.8347
2024-12-19,71391874002261.28,358070246055.67834,798292683782.906,795779936540.2837
2024-12-20,71395786653738.0,352830766636.79663,794269203315.9164,798549021296.8722
2024-12-21,71389999109756.84,347338782577.064,789910532102.7617,799635225076.5491
2024-12-22,71335112452538.83,343351092274.08594,784877643096.8402,799807055679.5077
2024-12-23,71268609505102.6,340078028598.5305,780947636287.9755,799745810510.7073
2024-12-24,71203214578163.12,351597633585.3638,776825584908.913,779775726902.8827
2024-12-25,71155974412474.61,360184137089.3096,772443846664.1516,764284067452.4105
2024-12-26,71078042913965.28,353676283549.2097,767779924138.8807,765647989019.4895
2024-12-27,71068162298440.4,356962518668.24524,765808034718.7256,751923700538.4031
2024-12-28,71071362259945.8,358430423971.0512,761635005512.2761,742756925960.0038
2024-12-29,71124982126340.03,359433184421.82446,757631407293.9442,735150409485.322
2024-12-30,71202254003842.25,356316763394.75977,752566410031.5105,732530773659.9933
2024-12-31,71223018253796.1,357934984510.426,745425740304.6277,725272561296.9543
2025-01-01,71193187842011.02,362329070883.88635,736148536650.4502,717685802422.994
2025-01-02,71192532869103.1,362683504797.6019,727649040532.2351,712495006804.8821
2025-01-03,71194985806211.58,354706619116.68494,719079280608.689,714455731753.9025
2025-01-04,71188583717242.56,348688968102.173,711179188971.4324,715300200110.6938
2025-01-05,71199921989352.06,345028007964.8022,704837674700.518,712931780852.0454
2025-01-06,71243385795027.86,348924167712.64685,699154092811.3998,702092812918.3381
2025-01-07,71273438805214.31,361548421938.3629,692588776270.6779,683484329201.6696
2025-01-08,71282595529267.69,361616935212.204,685099574905.2817,676503843615.5472
2025-01-09,71316045770615.17,374474336343.78156,678436369287.0161,659943278370.3707
2025-01-10,71350044699725.61,385445718264.42786,671538921713.0927,646050508743.1569
2025-01-11,71421286428407.95,393025009076.9276,666874583712.8845,637302984423.4224
2025-01-12,71484223583093.48,404430000509.6577,662151789783.1508,629421669909.6414
2025-01-13,71516217460883.56,413777030471.7459,657281780822.2092,623034139413.1195
2025-01-14,71549052375076.88,417316840995.41504,653040956813.7928,620563532185.0217
2025-01-15,71582626751635.16,425551668530.9189,648988576466.3198,614609434702.5797
2025-01-16,71621414405694.33,434974358614.1322,645020737884.4739,607567453284.4294
2025-01-17,71676603667520.36,442061272259.95264,642845568399.6841,602363218971.3313
2025-01-18,71731744211628.3,453708804952.5228,641188189202.9385,595503933988.3213
2025-01-19,71786313991802.73,464257389563.8356,639650374248.0087,588196797125.8396
2025-01-20,71840192871101.2,474076838502.4859,638927404756.3965,581352439568.8828
2025-01-21,71888849509539.45,476439060189.17395,638098781481.8329,577497148677.6891
2025-01-22,71929812663477.27,481431698415.7971,638853860445.2996,574016517941.7589
2025-01-23,71972094023191.47,475355733983.171,639503671355.6008,576114408865.3501
2025-01-24,72012547387561.53,469496032814.92267,639833068674.485,578612300548.4452
2025-01-25,72029692648522.8,479465103535.2596,641352777957.2462,578368645529.1543
2025-01-26,72041323216808.48,488749272261.6454,643499181038.8027,580400552956.7703
2025-01-27,72045837293692.6,497714178708.3689,646694303799.6964,583982632282.7566
2025-01-28,72041903989990.58,506737602041.28845,650470711071.3951,588760478019.1733
2025-01-29,72025784313070.89,514436200834.2655,654968536046.9272,594722017227.4408
2025-01-30,71998899127744.64,514881831574.57117,660530999446.93,603909332652.2693
2025-01-31,71966356335884.34,485691760173.5991,664726780493.935,622825044799.4957
2025-02-01,71933612198541.3,460587047981.89716,667010126849.4878,637976395758.0745
2025-02-02,71916536350274.95,456514465454.7554,668090648822.573,642919247403.1373
2025-02-03,71908381881953.03,450221650392.64734,666881142887.04,648154333832.101
2025-02-04,71911579584051.84,441876960319.26337,665063058734.8771,652863874806.7161
2025-02-05,71900857842332.28,446958724862.5769,664145612797.2572,650959918742.2926
2025-02-06,71880196899490.19,450767019827.03516,664388907242.4512,649782102088.8229
2025-02-07,71844584740152.56,462075918220.9579,664760382080.5034,644942339789.5906
2025-02-08,71828000566989.19,475734717897.4426,667071333169.4845,642798009929.9307
2025-02-09,71836132033761.97,487037097785.4717,670215496255.3961,642411080463.3823
2025-02-10,71847211437181.3,505621929801.8242,673335543221.5957,640738115111.8276
2025-02-11,71869085954674.64,522533576667.24,676347299437.0398,640159348491.3109
2025-02-12,71894239683721.92,542188881202.7935,680665382827.3878,637195856961.4141
2025-02-13,71912043115563.8,559509214400.336,686830947247.8204,636198103176.9062
2025-02-14,71923181590051.95,564082642752.3811,694194194273.2815,639707689105.5538
2025-02-15,71878200237546.7,573288385003.5159,703978654789.8159,641423975102.9016
2025-02-16,71793810057279.97,537107431855.24316,712059389566.3578,659792268380.5188
2025-02-17,71703949944434.25,512267672368.4243,718137974954.0454,672046106619.3301
2025-02-18,71659377764688.1,512410577579.85333,724383848092.2972,673540511285.9482
2025-02-19,71580144122964.67,506870943548.1311,729293575199.6207,679529038570.2771
2025-02-20,71510036834627.27,492657144570.6552,734720999294.0199,691846060317.8385
2025-02-21,71424354448251.12,494232360518.33936,740161003907.3148,692844346123.1456
2025-02-22,71293324813125.44,474819157184.40454,747511725674.242,706455058486.605
2025-02-23,71180818340382.03,465431769919.04144,759106203540.8915,714856191241.9283
2025-02-24,71062617301511.94,470352724151.50476,770517011297.7539,712723966074.5112
2025-02-25,70855694165054.47,466264283736.58997,774654198524.5825,720679894539.7361
2025-02-26,70792803611888.2,477148061804.2438,776684787493.2311,721229885185.2167
2025-02-27,70783559291935.89,497674106310.7329,775393990504.904,714191552567.4001
2025-02-28,70833260427733.39,504593132850.6559,772706211413.4131,713483214773.0322
2025-03-01,70865523769426.75,536845080923.4638,770649080548.5825,699014147602.4729
2025-03-02,70886341308148.19,559268170094.9901,771054137354.939,691441915284.4358
2025-03-03,70885867133187.97,578460006028.1099,773944139756.6024,686543005358.5767
2025-03-04,70858903055917.97,596243424143.5801,778865633420.2568,682931776712.7725
2025-03-05,70865383970235.2,585523654570.9683,784209328452.2716,688931863700.9049
2025-03-06,70864673168182.16,622338151708.7275,791979346786.3134,679357496495.7557
2025-03-07,70810177222115.6,670908192403.9856,804404064140.4539,672705242265.8018
2025-03-08,70730223448505.52,669485138250.5676,821095892533.8914,682610020468.4346
2025-03-09,70654427362052.98,627817597569.1007,839469931129.5208,702433038280.1697
2025-03-10,70633446454388.95,600418447508.0037,855611944820.4482,716479813658.2793
2025-03-11,70563580284043.97,600290084182.8849,865363557057.6396,723494512873.3286
2025-03-12,70518488476516.72,579443206064.5471,871522481706.1837,736075128739.0007
2025-03-13,70508938318068.73,569040707145.9735,875783800813.9185,742696951787.9724
2025-03-14,70481340459118.83,589218976030.2363,881390010397.6418,740664428053.5184
2025-03-15,70429319464074.44,596973015587.2505,887703895593.6765,743896099847.0403
2025-03-16,70378066794878.05,591186363994.9816,894027691184.3599,751437018304.8479
2025-03-17,70343406100643.4,604994520567.2424,901365275888.0349,753020026439.8235
2025-03-18,70250981504321.836,643102923477.9167,911149578095.9336,749998732457.4648
2025-03-19,70085302735248.38,677735120500.4791,924598185286.1499,752199001964.2765
2025-03-20,69907932235372.79,652073516486.9496,938189531194.5011,770127297623.2968
2025-03-21,69757443493377.0,635858119232.9674,952700164373.5967,784052937902.825
2025-03-22,69638085290773.12,643367819426.0627,967253575466.8192,789506598950.2876
2025-03-23,69533600463280.07,654863825473.4723,983749379701.489,796719912189.259
2025-03-24,69510207431808.96,605421913964.2603,998505380932.69,819463165360.8123
2025-03-25,69523645369994.63,580093728862.4462,1010585947214.6672,829593496918.7091
2025-03-26,69501805214483.2,595196056388.8027,1020587093711.1257,828513728816.978
2025-03-27,69415942027618.1,617477337181.2825,1033322863879.354,829060817207.7494
2025-03-28,69271439896981.94,631741562293.4928,1050076457208.1599,837324121229.1997
2025-03-29,69168943884728.89,616984801577.0786,1064594724136.4857,854227526824.1277
2025-03-30,69092302865769.85,623825803472.46,1075109508566.9783,863118341729.8989
2025-03-31,68945907187200.54,681742377941.6239,1086087286855.0496,859446137241.9741
2025-04-01,68801452934880.86,748587718375.508,1103236121389.9282,858665420625.8373
2025-04-02,68642487529754.91,830403080335.072,1126841687462.1265,860341840115.371
2025-04-03,68453026141680.625,937289362859.133,1158816809867.7476,864397791372.591
2025-04-04,68184307314891.78,1090286269049.6045,1202157028251.6921,871327805235.1813
2025-04-05,67896379153420.164,1226221751389.1533,1258485219217.8503,892101556930.642
2025-04-06,67621708991319.78,1309278781188.9507,1326944079983.3381,926996476108.2386
2025-04-07,67527195123997.21,1182961993013.203,1400493623986.61,980518787054.6606
2025-04-08,67377202922268.07,1102942330884.958,1475791679523.5762,1027795731420.2988
2025-04-09,67215527389284.59,1030185804867.7819,1548077304532.5342,1071037560341.8408
2025-04-10,67013454075309.67,1051086380216.552,1618080183958.0908,1102691106211.6582
2025-04-11,66960472510040.99,982062196692.2191,1682550405691.1199,1138851107882.5298
2025-04-12,66855665546017.41,1006486407838.419,1744240084160.852,1159476506248.8008
2025-04-13,66713012845218.98,1062172259610.5382,1807518289868.766,1181158608272.8452
2025-04-14,66597378874634.07,1088497382967.2329,1870499779901.728,1207803847263.22
2025-04-15,66545678206924.83,1077270352489.3848,1930803454043.7786,1236307001124.0068
2025-04-16,66450934398668.77,1097970104629.7395,1991153694320.3994,1263518240307.0457
2025-04-17,66343712687782.9,1125536262507.997,2052289900000.9487,1288666574586.6094
