,IN,Phy,ON,Zoo
2024-12-02,62049066391536.05,428596523616.292,205321500741.30768,810789279485.7682
2024-12-03,62168253452472.63,429496548772.11304,206812807915.15045,799807408057.0157
2024-12-04,62262388443575.9,436367265035.3983,208850576828.3642,785850761075.9268
2024-12-05,62337094000048.87,441498573363.8698,212006361796.01065,773327263545.4517
2024-12-06,62383749571751.75,431354360575.3383,215480774074.3858,772919386531.5782
2024-12-07,62377851057775.66,424127559929.10425,216427889130.39038,769575443837.4387
2024-12-08,62403539184529.35,417836964474.8102,215081166484.753,764030955628.5563
2024-12-09,62477642564105.26,428148956319.968,213059036341.4018,745559541536.7832
2024-12-10,62560561226955.07,435393200672.0596,212718696563.29486,729601934331.7227
2024-12-11,62653766433457.945,437707748755.0384,213574600887.28693,717198990638.1421
2024-12-12,62681840621727.87,439259347391.9124,214168248791.4865,705657414747.767
2024-12-13,62618332470463.18,422807885652.374,214527616189.7486,710669466868.2721
2024-12-14,62288561006865.99,403819387991.43335,211175177839.0792,723644412432.453
2024-12-15,61893751196215.77,395653766962.9276,205048065689.50604,739762601613.738
2024-12-16,61784165545884.87,407140968557.50085,198887901433.4362,722895680018.0602
2024-12-17,61571512679588.73,403966482006.7333,193305347373.47253,724972668409.0319
2024-12-18,61406861620554.63,393492672897.20654,187586146481.2441,735249946511.5337
2024-12-19,61322433523111.305,408429076465.08496,181268239692.03723,719851955909.367
2024-12-20,61322700846506.484,404447460421.3285,176933701731.71255,722950979426.5728
2024-12-21,61325490341707.03,398231884587.7229,171824640242.09305,724015785424.2156
2024-12-22,61282154464342.46,393186982002.084,166304320109.33865,721605176096.6582
2024-12-23,61214089887002.22,387445129886.337,161081148363.67084,722143542419.4265
2024-12-24,61148033630727.85,401728916442.6565,156055212337.05988,701768508847.8411
2024-12-25,61064480372363.06,413505916623.887,152909141855.322,684188908044.7021
2024-12-26,60986591535640.23,405929770670.2383,151381340760.25092,687329696085.035
2024-12-27,60899334694104.94,407513038561.6445,148329709458.9247,678212862845.4619
2024-12-28,60839606395710.42,410360329557.79724,145935468468.96185,666469443005.2035
2024-12-29,60758771270596.2,410089989497.6571,143747239252.82166,657915514343.1581
2024-12-30,60730982196654.58,404772630656.88776,141870680525.46356,653976346678.4675
2024-12-31,60719242604456.375,404939618141.9485,139797832347.70874,646708776270.8486
2025-01-01,60665142033399.93,409708725054.45154,138325387546.50247,637800688538.9979
2025-01-02,60636787194893.42,410758120088.64307,137878116806.22754,632087587582.943
2025-01-03,60641510723737.88,401464904870.43805,137718612916.15637,634360051003.5251
2025-01-04,60640770724909.73,393262524474.379,136478603956.13853,635305373137.7821
2025-01-05,60654624915867.43,389104445423.6414,134949784339.26215,634393317345.0426
2025-01-06,60683991944593.54,392263466509.0385,133250657643.6058,626589271685.319
2025-01-07,60706187052975.29,408546884946.5857,132515423462.90889,608936702692.8002
2025-01-08,60722916578325.734,408901005223.78723,133787613161.37173,603729891243.3453
2025-01-09,60704982261121.45,422670268702.95044,135121009859.81798,588672483177.2828
2025-01-10,60684128320027.79,435731996199.7385,138396528587.4988,575273788244.3497
2025-01-11,60691042901339.625,440740716678.3571,143189104634.85626,566934128629.6019
2025-01-12,60721616506430.75,452470929842.57025,148738143353.7741,559244664815.3381
2025-01-13,60755816662418.65,459293025140.85675,155152014618.8755,555866398083.7307
2025-01-14,60786560255443.27,462630772985.8283,162338311867.4987,556074836903.0371
2025-01-15,60823194171402.32,468869105316.13196,169096761663.6971,555097758329.7196
2025-01-16,60867894511851.64,479523365474.3119,176458494605.75812,552428111953.4789
2025-01-17,60929280703610.87,485467510487.4761,184806042656.12836,551012117009.3843
2025-01-18,60976843222517.31,498924113248.47217,193950431536.74295,549026000225.93256
2025-01-19,61024068524551.91,511294894287.3058,204432929688.7247,546506698460.28613
2025-01-20,61075340484653.125,523079835566.71655,216128055461.6301,543071715297.04016
2025-01-21,61133187810125.33,526468183933.48816,228890355152.8352,542363584855.7396
2025-01-22,61181965326225.42,531015720400.5067,241159480894.34665,540514947582.3838
2025-01-23,61229341586043.31,523259938527.9425,254123196185.70563,544048802112.00934
2025-01-24,61284246119909.516,514015311992.6885,264874759829.29733,547284944618.15173
2025-01-25,61319284590728.63,520291527457.1566,274034391820.55804,547498074909.16595
2025-01-26,61352395744916.33,527844628251.7331,283555991413.5941,548491752356.9298
2025-01-27,61381804399081.78,534647911492.7013,293632372004.3055,551508603577.5696
2025-01-28,61417960486480.93,540543371211.1266,303336112269.2043,555078970872.7747
2025-01-29,61445688103571.28,545680645280.30634,313079906632.15497,560527635285.1968
2025-01-30,61461984283421.3,546639897681.8447,323323031932.0842,568391200494.3573
2025-01-31,61462572905958.61,518428433565.19775,333341102457.29236,587672119476.229
2025-02-01,61427966222498.8,486690860159.6393,336264218523.4158,608049074871.8618
2025-02-02,61383725982105.48,480257281438.7556,334313112329.4265,616262054525.1547
2025-02-03,61365980129175.27,477100663320.17737,330399492542.35693,623025531610.6445
2025-02-04,61356914966799.69,468170193002.12366,325193518021.43225,631086629834.9485
2025-02-05,61353890170579.45,472418192387.08484,318462731671.558,631572542917.5941
2025-02-06,61340687016580.76,479858162326.78613,312690534286.2401,630341899250.2235
2025-02-07,61315768836870.74,489912437230.67065,307759819088.5094,625685362651.2551
2025-02-08,61274595679484.125,507198215045.95337,304859127656.9455,617906300711.6478
2025-02-09,61256079304103.12,515938585825.8858,304997414356.3906,615040650978.4889
2025-02-10,61238429408624.21,533231722076.4172,306916352264.39276,609806775950.4729
2025-02-11,61252267251690.49,547940128959.7317,311750912712.5941,607792364543.8855
2025-02-12,61281799103691.28,567605016839.4187,319080957761.2291,604854125526.3583
2025-02-13,61321838196115.78,585273110958.0308,329519912661.4513,604501859708.2533
2025-02-14,61357921972757.086,593384080100.5728,342609537831.6478,610149215334.427
2025-02-15,61351300687056.56,603925748891.4915,357219158505.89417,613221740363.8534
2025-02-16,61297774888304.555,573464779999.8002,373096097312.1809,630700117147.5226
2025-02-17,61205650948404.97,541479726290.0394,381772039559.9784,648047008325.6195
2025-02-18,61126835636916.65,537788465843.3202,385602796309.4275,652123653260.524
2025-02-19,61086372156631.805,535538143277.433,388597665233.0736,656850045802.6565
2025-02-20,61009435215575.734,520829733607.2675,389204074950.84546,671457725249.1155
2025-02-21,60945399341379.01,520606595745.4034,387445489528.6543,674367771411.3313
2025-02-22,60855189610435.09,505128662457.85004,384006039520.046,685316515554.531
2025-02-23,60725371713607.81,488864668251.04095,376317840294.355,700536704028.8224
2025-02-24,60589456700225.28,497437015637.9613,366883458518.8881,695759621451.9796
2025-02-25,60423938539174.07,491612683403.54614,357777101486.689,699775834930.6658
2025-02-26,60158208526904.46,495972014557.4403,348281318965.57404,700841380490.0256
2025-02-27,60062403480037.35,518574826923.9808,341314694513.73,688494935115.9567
2025-02-28,60027584238290.91,523603023711.01404,337972096232.0216,686048787599.891
2025-03-01,60061966687621.66,554841034064.7296,337164346905.29663,671309747921.699
2025-03-02,60112397895462.56,581864679759.6927,342700337312.65796,662258504327.2566
2025-03-03,60147286119046.97,600788453134.6249,353501569779.4326,659891257867.8545
2025-03-04,60161007196790.2,626290967693.1262,368557530773.46515,657509538117.5718
2025-03-05,60183665332503.9,618696311822.3191,387198144701.02246,666230325135.5504
2025-03-06,60180376701714.36,648669723353.2568,403528059631.5703,661615492195.385
2025-03-07,60145202950272.37,700408682473.3262,425244308441.1124,655575626387.6865
2025-03-08,60092288794946.85,716465451537.1547,454224478198.1273,661808113453.5255
2025-03-09,60035323847013.914,674506568586.4105,481101992232.5677,680420496369.5186
2025-03-10,59987352408045.76,632080533641.6763,498407937445.43115,696839184662.5232
2025-03-11,59921669744864.375,630071963799.4983,509037610227.8917,701052506313.531
2025-03-12,59861098850125.836,606961584360.4673,517551575919.50366,711986530859.9363
2025-03-13,59836568918659.086,584206955315.128,522482603798.34937,723767648638.557
2025-03-14,59828550079545.89,601199931164.9214,525502786674.9903,720755788622.1157
2025-03-15,59800410974018.445,612485928187.9674,532624884515.876,723058125490.0667
2025-03-16,59730029612380.57,603990647729.6752,542050150212.4216,732667142383.4653
2025-03-17,59691448398681.71,613719888808.7571,550947824567.8407,737235283029.9712
2025-03-18,59643723864180.61,646025810860.5027,561848527323.0679,734976465055.8735
2025-03-19,59526541269664.664,692842805066.2263,580018843329.498,734250424335.2334
2025-03-20,59406635521406.516,676706268538.9949,603260552457.057,752071617533.131
2025-03-21,59273313428355.11,659212173158.1947,622345654939.8954,768175217532.1279
2025-03-22,59169104007839.87,660468421998.3813,636438293753.5314,778292246030.6265
2025-03-23,59080637914269.45,678678180245.8329,650346855504.697,782502778450.3733
2025-03-24,59020023556115.69,632584066996.011,663526804840.312,805488376979.19
2025-03-25,58995469823678.9,596831688859.1548,667149385221.1893,818805473374.194
2025-03-26,58947443749810.234,596882325604.7885,663075491328.5952,816937562641.7759
2025-03-27,58895358778123.57,611126047314.8077,662002142222.1941,812986246142.6436
2025-03-28,58775743884201.234,633909995758.5864,667823057009.1582,813915074617.5029
2025-03-29,58644466333741.04,618637244321.1101,678026095581.0894,831049737265.0903
2025-03-30,58562798426426.42,607069474191.2677,686030638941.5369,845489605877.6763
2025-03-31,58458510385275.68,656755654651.0021,694732632709.8517,841519172264.01
2025-04-01,58360520039509.61,718245886778.1488,715009137149.6965,840917453490.4493
2025-04-02,58268158985691.516,794433819649.772,747001976969.4172,842747051762.3745
2025-04-03,58167801383825.61,872576898573.6168,789648280340.0569,850011739464.1194
2025-04-04,57970229820628.234,1014284631495.2203,844361411403.484,853472124956.766
2025-04-05,57705796104762.95,1170119495648.3352,915832509416.2896,866027415444.1278
2025-04-06,57417794709076.43,1307487542054.943,998984261843.8542,889752394823.7617
2025-04-07,57332837830735.83,1220074010940.1577,1086485958080.4749,936853720912.1333
2025-04-08,57269518526057.23,1123666947804.8804,1161700379260.6118,980508795986.9521
2025-04-09,57177476276269.36,1030542893376.621,1231374680390.385,1024420805970.0394
2025-04-10,56977302085128.49,1040668495097.5034,1294934610081.1677,1054027438921.8176
2025-04-11,56902421178000.48,967494189355.8447,1355565473034.2437,1093571567052.3875
2025-04-12,56864807747805.23,983440835275.9646,1412027382804.3818,1117736277034.1882
2025-04-13,56839863788261.195,1026991485557.8907,1470160219344.8545,1140431266644.5461
2025-04-14,56760987181941.82,1079360778140.7261,1536005604154.4377,1168610269993.2554
2025-04-15,56756575115423.24,1086611529315.4917,1604326948501.3213,1202549795495.3423
2025-04-16,56724217514605.09,1107979845953.3835,1672299248363.3882,1234811477040.1401
2025-04-17,56664131794972.664,1139125285949.4573,1744230963155.5547,1268038508364.2852
2025-04-18,56576493105176.39,1180746524250.9644,1817883038521.7207,1297711016515.8774
2025-04-19,56494533385330.97,1217571537256.553,1890960715432.1562,1326285928351.4014
2025-04-20,56458358066453.25,1218200150615.3599,1962884466603.814,1357210564904.783
2025-04-21,56508720137135.19,1148730229753.0742,2028014728672.853,1391138683502.4434
2025-04-22,56521265735431.29,1162471169446.1233,2077329948478.663,1401581759444.374
2025-04-23,56515648037205.19,1207735360219.4426,2123180717456.5913,1408048858878.7192
2025-04-24,56572740995790.74,1228018785353.0728,2165055556512.274,1418539433677.0278
2025-04-25,56692728791865.47,1208277635240.21,2203372442687.9316,1435438754469.6255
2025-04-26,56844861527802.12,1165887775462.988,2239456518775.723,1457513242201.4038
2025-04-27,56957782937152.7,1147682890310.2122,2277296585105.915,1482903213742.1738
2025-04-28,57013620673296.68,1124189316702.5166,2318935646368.627,1514872913779.7107
2025-04-29,57159992984902.13,971431626237.8623,2358337651096.7563,1563610215006.0474
2025-04-30,57274214316762.34,887815836016.4358,2369737967470.085,1584257233207.2607
2025-05-01,57305340312948.69,881736283363.2197,2371561020806.2515,1589736771425.4749
2025-05-02,57341860651671.75,880684421429.6204,2365390218783.1367,1595107116129.7622
2025-05-03,57420939607323.33,856444616765.7231,2352664543677.049,1605099788940.7805
2025-05-04,57514325256575.92,828446119424.4894,2330098267891.9585,1612250656971.6152
2025-05-05,57584105504418.695,843354880221.387,2301162028652.5254,1605051599410.5566
2025-05-06,57690136502345.63,858157665851.4221,2269712600807.031,1596779124748.5737
2025-05-07,57866891537134.02,855049668904.9475,2233365777367.911,1588960658830.54
2025-05-08,58079881986066.77,826295132437.2076,2195640948190.0068,1585531250539.0718
2025-05-09,58196296371473.4,837079967157.5992,2165656364519.0007,1577275610114.227
2025-05-10,58336270101249.58,817288087973.9182,2137478919197.4597,1584521779509.3105
2025-05-11,58506923718141.04,744142100820.7698,2107286542597.1604,1612759448909.6624
2025-05-12,58601800047307.555,715662279724.6766,2071394387203.7085,1628132924024.3198
2025-05-13,58632265017713.99,726290245272.8723,2036370046754.3867,1631667637448.9595
2025-05-14,58603018071776.2,752169153942.4648,2015855870977.2417,1633714343932.862
2025-05-15,58614461535858.81,739093401613.1702,1999713850131.8281,1649735001489.7764
2025-05-16,58685529399635.93,681175888442.5731,1979390116363.2642,1681638126569.8784
2025-05-17,58816075230755.15,585676141802.2795,1937903228296.3828,1732126729041.8245
2025-05-18,58957298203007.29,521649798825.1193,1871250443386.2866,1767105878907.1226
2025-05-19,59020996140677.49,536578596602.5349,1802494877395.8892,1753895065203.86
2025-05-20,59101533842854.45,528467655535.69824,1746630242805.0957,1749732777702.6396
2025-05-21,59220392038195.875,520366076248.7887,1688249417559.465,1735243716320.4768
2025-05-22,59320745753070.82,556362782193.9609,1640040891605.7354,1686522318908.278
2025-05-23,59396748328796.805,621985543426.8528,1615518746363.2776,1624780852205.2896
2025-05-24,59477295883460.12,669742405018.7935,1615337719835.5708,1586568169926.2083
2025-05-25,59536841277440.305,708457796566.7467,1627470197845.1575,1570929712623.9878
2025-05-26,59542944364766.38,729854856714.6975,1651533805507.564,1575660635308.4126
2025-05-27,59517067263215.234,721408393084.717,1673711471113.733,1599151539025.1284
2025-05-28,59441498181736.42,736851616595.6027,1693005852913.4746,1613495746964.6746
2025-05-29,59355997812353.516,774781946982.3909,1715187186029.1611,1618406523169.8894
2025-05-30,59296504779566.67,763357791494.7717,1742068234983.5586,1639373712384.5813
2025-05-31,59216547862075.3,780895676031.2252,1766498268542.9897,1641197638885.6816
2025-06-01,59237972553663.66,729705770822.625,1783057444796.2588,1663926140980.0552
2025-06-02,59201667387364.82,758554922694.5134,1787761581199.267,1651186830410.2532
2025-06-03,59187237696305.45,803244343370.913,1797728870637.2832,1626433540825.827
2025-06-04,59197450116167.59,858798976243.6182,1814473196744.579,1594293130692.1091
2025-06-05,59220248440895.336,910586776080.3577,1845879585062.7632,1557963427364.1377
2025-06-06,59193379376624.89,988321865877.74,1886936318874.403,1522261990406.0293
2025-06-07,59161625935420.914,1059094494213.6431,1945737489984.1008,1497881606454.6572
2025-06-08,59077408072309.25,1147129480027.9722,2015357179678.812,1483428510801.5952
2025-06-09,58994027100991.87,1216278639991.6016,2088098848002.8672,1485602481880.938
2025-06-10,58889284938217.12,1282950462435.4023,2160354456753.564,1498738102338.2686
2025-06-11,58774809598948.055,1338870852504.9185,2233374571133.177,1521390991094.7861
2025-06-12,58674900053349.22,1368169639711.145,2309109611953.068,1551633384444.0645
2025-06-13,58644932169976.38,1315352592830.93,2382078569870.084,1593151614995.6914
2025-06-14,58583530659589.164,1291019972688.433,2446265513591.5605,1625179022339.646
2025-06-15,58534761208901.17,1263204378746.815,2503159694391.582,1651467891881.581
2025-06-16,58514265843468.53,1229414320383.2466,2551746768201.917,1672479727427.5342
2025-06-17,58551826360356.555,1167026591746.8936,2588487774734.5063,1692803517173.4233
2025-06-18,58620650493590.5,1098606135097.5331,2610394552597.5693,1708334464376.7915
2025-06-19,58733845041534.69,1041815471312.0149,2614925244483.116,1715761521782.7324
2025-06-20,58851767813207.86,1026569545358.1716,2605815246369.865,1708738040164.2437
2025-06-21,59045869085246.66,959658793862.5153,2588135918234.079,1713858782711.9656
2025-06-22,59281521965731.22,863068768890.9813,2548978254612.174,1728197644191.7622
2025-06-23,59488209710808.484,826292381194.4072,2494700898571.1074,1727260087740.4365
2025-06-24,59652126745970.03,811077580428.6777,2433878468916.1616,1723530669074.9756
2025-06-25,59756364436207.52,805294025918.584,2378510430562.3594,1721973590029.648
2025-06-26,59855661953444.7,766339319470.935,2324189418654.6284,1731516318789.3706
2025-06-27,59944207329273.516,713719117285.6841,2268458418838.933,1743412969904.6519
2025-06-28,60019864645454.734,669005295635.9021,2201852960797.474,1749999773127.6536
2025-06-29,60063429429622.57,661980015040.361,2131351294180.3916,1737822281517.8057
2025-06-30,60074307926514.52,691445290868.9397,2071494364273.975,1704362767510.1938
2025-07-01,60107174156789.3,722203306720.5383,2022523266320.2637,1666687788618.6826
2025-07-02,60161243103825.69,748319651828.0825,1983086613144.0718,1632216031367.6514
2025-07-03,60218872627293.37,779716846495.7177,1956740279162.938,1595376876801.3875
2025-07-04,60279228377454.34,805994697135.3384,1941215626100.8135,1564451312276.122
2025-07-05,60304447293453.08,850076215477.0005,1940359956155.5205,1531164232380.5474
2025-07-06,60317264461178.58,886460416610.6837,1951234285872.3477,1506940168990.9087
2025-07-07,60322761645377.16,924699721657.4816,1969703686171.8916,1489877460321.1406
2025-07-08,60350044255251.5,950272680153.6099,1990759353121.3706,1484703409855.7485
2025-07-09,60437132185174.45,907648809481.974,2008823235564.5918,1502209899916.404
2025-07-10,60559476079909.516,799282189021.058,2008840386768.2515,1542595496633.4436
2025-07-11,60593299742203.03,787365136114.6467,1988852470035.1738,1554623232999.9624
2025-07-12,60612589874084.7,788554666892.9485,1968494027486.0103,1562784461721.4878
2025-07-13,60633614324238.586,781141482834.4581,1949026619498.7048,1572497399455.9126
2025-07-14,60624195354390.9,792172053477.5789,1932703907338.4692,1572154625001.3223
2025-07-15,60639196641609.07,789766478327.4766,1916886360073.6904,1574995296035.3218
2025-07-16,60637950414074.29,815234015098.478,1904353952096.5615,1560925981031.9453
2025-07-17,60643724039076.25,850192023665.2981,1902633030144.4087,1539675712275.661
2025-07-18,60641862208684.77,891449518545.0472,1913252287840.4001,1519276746152.4111
2025-07-19,60691307338566.14,886348524573.7114,1932151986380.783,1513640890301.263
2025-07-20,60716343213243.79,913584927575.3154,1950406192038.271,1500920978540.561
2025-07-21,60748044589087.4,937167143355.7649,1972307394984.3423,1494256619202.895
2025-07-22,60784442772326.625,941261179004.9199,1995063185234.6782,1498939096306.7583
2025-07-23,60805660881454.57,925256122513.1309,2013219362196.6992,1512940961400.4766
2025-07-24,60804260636695.37,909045522372.6587,2026154323614.787,1529371998475.5994
2025-07-25,60798200198375.94,893541282552.3318,2032945358412.5513,1546417582184.7349
2025-07-26,60797803054973.84,859496184819.4843,2035371206766.7686,1568407061744.935
2025-07-27,60791337711385.5,840576496997.6135,2028827016438.745,1582254921493.985
2025-07-28,60768904255946.04,837225595843.1178,2019406034330.5923,1587395293012.879
2025-07-29,60753839208612.586,838312760878.2698,2010479157997.1133,1586635862020.7046
2025-07-30,60757225551100.78,839640821009.1399,2000849927504.0923,1579526068683.8135
2025-07-31,60797529056213.26,835263561882.9639,1990524643743.4663,1567831672435.7642
2025-08-01,60877058389522.24,818189912346.5924,1976187452332.7744,1556754969576.0498
2025-08-02,60970182871484.414,804621627325.6744,1959328777605.497,1543628419903.0369
2025-08-03,61062199206568.12,787793960345.043,1942197059360.2388,1533767385453.96
2025-08-04,61168376303265.37,765385119109.8303,1920778586334.2725,1527804486813.791
2025-08-05,61272167514952.27,745462711704.043,1895446409610.7363,1525590377327.9912
2025-08-06,61372774973845.57,707238834284.0713,1871496036106.6165,1532518978498.7056
2025-08-07,61496057141998.8,633671568471.9081,1835621556603.5034,1556813390448.2524
2025-08-08,61581389259564.586,619223228845.044,1787379350815.8364,1563182719025.3547
2025-08-09,61643831254813.57,613543978999.4689,1745325183759.2993,1567162991292.5195
2025-08-10,61714858714074.96,597150238902.7108,1701040660262.5845,1573052688932.287
2025-08-11,61785149024570.02,585924607737.2222,1655380019319.997,1573196143223.1982
2025-08-12,61863124801286.1,579006878050.3347,1609984210873.37,1570913955629.792
2025-08-13,61940918862026.914,574143826058.1746,1567997741809.558,1566205458388.3264
2025-08-14,62021327228462.83,564595226290.2928,1529024413578.2747,1558991078437.259
2025-08-15,62097232408359.37,540041695498.0366,1495324554898.043,1555960160314.239
2025-08-16,62268834289891.75,444706150753.0115,1448611256503.8252,1594190485967.0781
2025-08-17,62418498194696.95,411883594350.35596,1380827239123.9482,1598669026227.0168
2025-08-18,62545672076516.03,411722847189.4359,1315028384535.4517,1580333679152.0847
2025-08-19,62669954898836.31,415085237714.2715,1257200139542.177,1560263316065.1445
2025-08-20,62757987204572.78,412295241562.7429,1209331374055.7673,1549319336049.4224
2025-08-21,62812261990841.266,429809286789.1178,1168421632262.859,1525548533043.5176
2025-08-22,62855779510217.22,446901632279.83777,1135937913033.8296,1502866469345.3193
2025-08-23,62902886758919.26,463222130354.8862,1108897080247.3088,1480530523789.7886
2025-08-24,62944875622958.19,479629220210.02246,1088663343827.975,1456672093975.641
2025-08-25,62972658406748.67,495155386968.08966,1075293032621.9268,1436151568386.422
2025-08-26,62995503708355.74,510304063200.62195,1067670857038.1556,1415619215884.954
2025-08-27,63007607540775.414,524504957983.11224,1066038646855.435,1395023366071.8328
2025-08-28,63014171282027.47,534496531938.32654,1072767392446.7812,1376068435953.9517
2025-08-29,63046812048660.74,519284550737.1564,1081592850682.9443,1369582395850.8357
2025-08-30,63086855458564.53,524789481261.97424,1086622197309.026,1351546577662.3286
2025-08-31,63142080348806.305,520442147868.37634,1093119575163.5281,1338940199776.1196
2025-09-01,63208095896083.484,515218254727.9419,1096965046377.5908,1329024423235.4126
2025-09-02,63281357880054.445,513329736698.7472,1098931720043.0508,1319367784550.4565
2025-09-03,63340402943492.98,518231588987.0328,1102041018131.5938,1310660021797.3838
2025-09-04,63420896389989.66,519883647674.63434,1104639673504.6453,1305311307197.2053
2025-09-05,63500407286746.8,518648766258.4485,1104915961028.526,1304146256687.7085
2025-09-06,63558833578780.305,517030580324.10736,1104128776578.2664,1307434184125.7703
2025-09-07,63611057784073.63,510086926218.60065,1101796227194.7485,1315496705661.792
2025-09-08,63676790847300.56,474004385649.0502,1093301606598.3313,1339992683586.8308
2025-09-09,63726834713530.46,459868148211.3745,1073617473004.6074,1355195565998.8374
2025-09-10,63772801196118.93,459834543043.5721,1050142796461.6824,1362094543299.1218
2025-09-11,63811919197005.7,463552220793.8286,1027569551191.2662,1365143852430.3665
2025-09-12,63848197805664.68,467605940337.9125,1008341800857.9086,1364284316607.24
2025-09-13,63878562821858.21,468542796090.0846,992258262809.2063,1361961468285.9253
2025-09-14,63905432827568.266,466343996179.7925,978154580624.5566,1358520172843.1602
2025-09-15,63975467078343.266,422081063847.36,960036505822.5283,1384349629366.9119
2025-09-16,64011178607870.29,436130897259.808,931229409051.1613,1368728258928.2686
2025-09-17,64043733267247.34,452130828637.61523,911428325691.0662,1349595585414.7786
2025-09-18,64085830091195.68,458076412049.1267,899623553138.8257,1335835135801.1472
2025-09-19,64108456642119.664,466047707338.2179,890084824605.5159,1325397771438.039
2025-09-20,64136169316977.266,474706172888.63025,882870763701.3794,1313725718872.0342
2025-09-21,64171980330189.45,465583974316.52844,878869120100.4177,1311866053050.2544
2025-09-22,64170114822608.27,465064188820.95544,871718170402.7454,1307010703776.1292
2025-09-23,64159688084458.11,471945471002.0272,867353622791.9294,1298712827767.9705
2025-09-24,64171693001714.84,479539513636.2846,864573722003.083,1287816270201.413
2025-09-25,64212508768006.41,480804021065.7566,861922883834.5137,1279060586987.6694
2025-09-26,64267025849641.36,465882039537.118,860130883890.5398,1280453324499.389
2025-09-27,64310687759664.66,452006893253.81885,854604826273.0245,1281216574554.0693
2025-09-28,64368123758498.125,422593623593.20184,841037116619.0945,1293493956407.9436
2025-09-29,64396694493027.78,418725641669.9266,820837754637.2457,1291152595915.4568
2025-09-30,64392461892981.86,382789450431.5425,799863061531.8765,1317371070719.352
2025-10-01,64215254631739.555,384909289743.86584,774274510319.5188,1322776497500.799
2025-10-02,63902914172627.23,372910140411.3429,752491158066.9264,1347212753553.3572
2025-10-03,63675744592197.86,370538852055.19293,726570396932.2147,1358547116451.8809
2025-10-04,63601184265624.91,385055483563.8596,700200475071.7346,1343424993228.481
2025-10-05,63635413285746.484,395854064334.39355,677391078094.1149,1324622494736.4492
2025-10-06,63731860175135.14,419863818793.58514,660394778453.753,1290707257599.2112
2025-10-07,63884111589101.17,437544033081.8846,652245996643.943,1265188423487.0962
2025-10-08,64074857759598.28,437409672721.245,648572865404.6279,1254633442774.2349
2025-10-09,64189524811835.59,439914774422.8114,647498670540.1625,1248341218425.3843
2025-10-10,64246176932478.47,430441490656.8185,646505371674.7566,1254076093794.7344
2025-10-11,64284632023038.47,395705821288.1588,639364376697.9126,1283467659041.1355
2025-10-12,64290023332765.22,380714536718.7478,619529618746.22,1298981491383.7676
2025-10-13,64364703878433.97,379557568927.0983,598355712229.7621,1299745970889.539
2025-10-14,64429140324325.55,400436072862.98395,578152080983.6748,1274731570260.7598
2025-10-15,64491971137198.305,421614907547.51807,567575920588.5388,1244248469092.62
2025-10-16,64546807498753.484,438311939014.20386,565098042507.8508,1213945007790.0347
2025-10-17,64580997546845.64,427251459400.03284,568828059792.3069,1206123341413.29
2025-10-18,64569682140512.67,438238833386.15063,569061600345.7654,1185959014420.1973
2025-10-19,64561153761126.25,387965429309.94464,570596086597.6516,1221663582364.9478
2025-10-20,64594018617342.35,368509342654.192,550890895089.9797,1243057092715.72
2025-10-21,64629230846070.55,369673615013.2489,528753988536.3666,1242467490166.5564
2025-10-22,64639585806452.14,384164474399.65967,506959580599.0515,1224215685683.235
2025-10-23,64632015629008.16,375462203776.1644,491140143955.08496,1225900436349.9507
2025-10-24,64463434037640.67,367356338517.2383,475689598993.3023,1238800082394.1738
2025-10-25,64203506599192.445,351407664953.55707,456085660495.88086,1269025669425.831
2025-10-26,63916189908847.88,342640061354.34015,432837279094.99133,1286472084310.9072
2025-10-27,63854640459925.67,347689110888.5271,407770292515.1758,1279110646425.1536
2025-10-28,63886766061505.24,370646202889.437,385933156115.66425,1236344068331.5698
2025-10-29,63838317850972.56,363156176280.38257,370510034236.84564,1241988158958.716
2025-10-30,63914404976288.125,382323352552.1214,353738783562.25696,1206039796750.9863
2025-10-31,64041791370513.9,399230487484.54407,344747237562.9304,1168937627386.6565
2025-11-01,64032440917512.74,378525231709.234,340506209008.3978,1181160603906.9238
2025-11-02,63985196714060.01,383027234166.6818,329554166664.31683,1166222357147.755
2025-11-03,63976143263870.914,398127596536.12256,322160982822.65283,1140506653555.5547
2025-11-04,64062768391032.305,403695059440.13666,317894486858.7,1118922968194.9683
2025-11-05,64081387746741.29,422084594651.35254,316633270944.3999,1089007891559.5885
2025-11-06,63694452142651.5,404074049712.1093,318517900040.9184,1108479238659.0059
2025-11-07,63156212087191.7,390914671709.1644,315081486937.07996,1129446694357.8774
2025-11-08,62897242162759.016,395442828927.6804,306418067353.2714,1124086035080.856
2025-11-09,62889004050422.02,407305751515.59436,298990074280.95856,1110103490578.7964
2025-11-10,62906290271700.945,418107469191.10046,294270425057.9883,1094323582294.1929
2025-11-11,63003308311293.11,423831673434.73083,291500502983.0553,1077301213859.1356
2025-11-12,63147862791763.98,433062851586.827,290696673064.7656,1052939075069.6841
2025-11-13,63320676679552.66,416982255194.8301,291718531981.041,1051335714661.4425
2025-11-14,63420001512162.86,398085606929.13763,287117025123.3703,1052135247209.6599
2025-11-15,63366508257453.65,385766201714.29614,279143345887.16754,1055060046210.4182
2025-11-16,63218952358526.64,381290265488.2566,268779833684.8443,1050669184931.8813
2025-11-17,63230044932880.66,379291569282.6271,257937766531.18466,1036978172716.5258
2025-11-18,63433498917099.22,379157654318.79517,248154355233.55533,1015506954087.727
