,PugC_MP,PugC_SE,PugN_MP,PugN_SE,JdFE_MP,JdFE_SE,JdFW_MP,JdFE_SW,SoGC_MP,SoGC_SE,SoGN_MP,SoGN_SE,Fraser_MP,Fraser_SE
21,1.3435938418528686,0.10390852365812109,1.3435938418528686,0.10390852365812109,1.3435938418528686,0.10390852365812109,0.27796473431117347,0.04210053269269003,1.3435938418528686,0.10390852365812109,1.3435938418528686,0.10390852365812109,0.08272975456227234,0.022827198542184988
22,1.104600004661551,0.07944610082738235,1.104600004661551,0.07944610082738235,1.104600004661551,0.07944610082738235,0.21591412239767993,0.03624296736474493,1.104600004661551,0.07944610082738235,1.104600004661551,0.07944610082738235,0.06130233804871362,0.016763650550714167
23,1.0202701598360373,0.0659314635277506,1.0202701598360373,0.0659314635277506,1.0202701598360373,0.0659314635277506,0.09351473988993943,0.018919932346317066,1.0202701598360373,0.0659314635277506,1.0202701598360373,0.0659314635277506,0.06069616084117205,0.012813177262655705
24,0.7395802054755104,0.048606913960014736,0.7395802054755104,0.048606913960014736,0.7395802054755104,0.048606913960014736,0.04848497605298233,0.013660906003535726,0.7395802054755104,0.048606913960014736,0.7395802054755104,0.048606913960014736,0.05072228241343637,0.010011503233813774
25,0.5739618281849094,0.040583187610874684,0.5739618281849094,0.040583187610874684,0.5739618281849094,0.040583187610874684,0.024578885496445064,0.007747149666230286,0.5739618281849094,0.040583187610874684,0.5739618281849094,0.040583187610874684,0.031156794651262955,0.007058811367306103
26,0.405868894597359,0.03052824355514986,0.405868894597359,0.03052824355514986,0.405868894597359,0.03052824355514986,0.023126836071936854,0.005964390827786693,0.405868894597359,0.03052824355514986,0.405868894597359,0.03052824355514986,0.02304426074599634,0.005674303087054957
27,0.307246979874491,0.02348592581310017,0.307246979874491,0.02348592581310017,0.307246979874491,0.02348592581310017,0.016407546276202573,0.004767889825052671,0.307246979874491,0.02348592581310017,0.307246979874491,0.02348592581310017,0.016116568498605464,0.004556023489211171
28,0.18485214580323245,0.019908699579130478,0.18485214580323245,0.019908699579130478,0.18485214580323245,0.019908699579130478,0.013717139327914114,0.004027114221160335,0.18485214580323245,0.019908699579130478,0.18485214580323245,0.019908699579130478,0.011720325639594667,0.003786392176086248
29,0.11434526111373221,0.020525757392678548,0.11434526111373221,0.020525757392678548,0.11434526111373221,0.020525757392678548,0.0074198449249628755,0.002806981194291274,0.11434526111373221,0.020525757392678548,0.11434526111373221,0.020525757392678548,0.018343395643041344,0.004609677896364986
30,0.019418186288167685,0.013255919334099016,0.019418186288167685,0.013255919334099016,0.019418186288167685,0.013255919334099016,0.0016297941742496086,0.0037014432817291274,0.019418186288167685,0.013255919334099016,0.019418186288167685,0.013255919334099016,0.014490208593764278,0.00404632197994832
31,0.001287201766038992,0.0029460227515202405,0.001287201766038992,0.0029460227515202405,0.001287201766038992,0.0029460227515202405,0.0,0.0,0.001287201766038992,0.0029460227515202405,0.001287201766038992,0.0029460227515202405,0.009220199126153152,0.0032095044571747063
32,0.001236718025625949,0.0016065113196145535,0.001236718025625949,0.0016065113196145535,0.001236718025625949,0.0016065113196145535,0.0,0.0,0.001236718025625949,0.0016065113196145535,0.001236718025625949,0.0016065113196145535,0.0055351909327238605,0.0037823936114787828
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008264871524776254,0.0030537446141212883
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027364078693213616,0.002025576766726287
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013861325527692034,0.002495228588158382
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
