,PugC_MP,PugC_SE,PugN_MP,PugN_SE,JdFE_MP,JdFE_SE,JdFW_MP,JdFE_SW,SoGC_MP,SoGC_SE,SoGN_MP,SoGN_SE,Fraser_MP,Fraser_SE
15,2.6280164127227414,0.4385053009857262,2.6280164127227414,0.4385053009857262,2.6280164127227414,0.4385053009857262,1.1837433383741602,0.19393183789911386,2.6280164127227414,0.4385053009857262,0.2139446442546331,0.08062687561711579,0.2986580818340712,0.09396177319286365
16,2.382673897518927,0.39627807653180397,2.382673897518927,0.39627807653180397,2.382673897518927,0.39627807653180397,0.5494091664073439,0.12200176286851619,2.382673897518927,0.39627807653180397,0.11351216304679047,0.05672444650501564,0.1386730669637738,0.06183662653997238
17,2.809335997606988,0.4021043151798963,2.809335997606988,0.4021043151798963,2.809335997606988,0.4021043151798963,0.7001621151790886,0.12866304146587731,2.809335997606988,0.4021043151798963,0.04983976222384809,0.035272115921688274,0.0,0.0
18,2.533134182507559,0.3235419841020882,2.533134182507559,0.3235419841020882,2.533134182507559,0.3235419841020882,0.47076966194898134,0.09514391094821846,2.533134182507559,0.3235419841020882,0.04044661703142075,0.02857519001303285,0.17795847334572423,0.05915535325229385
19,1.8720502023400045,0.23656241921428464,1.8720502023400045,0.23656241921428464,1.8720502023400045,0.23656241921428464,0.6082895978375862,0.09550422689870378,1.8720502023400045,0.23656241921428464,0.059866470061615315,0.029834932990065677,0.17514500657081664,0.05036533149225861
20,2.3123750299825026,0.23240253721623907,2.3123750299825026,0.23240253721623907,2.3123750299825026,0.23240253721623907,0.4218836103448721,0.06561235738673928,2.3123750299825026,0.23240253721623907,0.02031360607058744,0.014300251898469242,0.079152758203194,0.02790596314268085
21,1.787646629251355,0.1637893098400529,1.787646629251355,0.1637893098400529,1.787646629251355,0.1637893098400529,0.27796473431117347,0.04210053269269003,1.787646629251355,0.1637893098400529,0.019601682370934077,0.011237459357181775,0.08272975456227234,0.022827198542184988
22,1.4632671596307776,0.12650965150762059,1.4632671596307776,0.12650965150762059,1.4632671596307776,0.12650965150762059,0.21591412239767993,0.03624296736474493,1.4632671596307776,0.12650965150762059,0.0168538522817996,0.008337332958554948,0.06130233804871362,0.016763650550714167
23,1.3490012838922698,0.09866279627853931,1.3490012838922698,0.09866279627853931,1.3490012838922698,0.09866279627853931,0.09351473988993943,0.018919932346317066,1.3490012838922698,0.09866279627853931,0.0,0.0,0.06069616084117205,0.012813177262655705
24,0.9929810376590446,0.07631634952748005,0.9929810376590446,0.07631634952748005,0.9929810376590446,0.07631634952748005,0.04848497605298233,0.013660906003535726,0.9929810376590446,0.07631634952748005,0.0021265942776695296,0.002066761507219018,0.05072228241343637,0.010011503233813774
25,0.8093031216165791,0.06586519717663897,0.8093031216165791,0.06586519717663897,0.8093031216165791,0.06586519717663897,0.024578885496445064,0.007747149666230286,0.8093031216165791,0.06586519717663897,0.001737609565822755,0.001664200575968242,0.031156794651262955,0.007058811367306103
26,0.5905408472868914,0.04904368149629735,0.5905408472868914,0.04904368149629735,0.5905408472868914,0.04904368149629735,0.023126836071936854,0.005964390827786693,0.5905408472868914,0.04904368149629735,0.0015519807196809623,0.0014541197087640588,0.02304426074599634,0.005674303087054957
27,0.45212033923803546,0.038798090854756245,0.45212033923803546,0.038798090854756245,0.45212033923803546,0.038798090854756245,0.016407546276202573,0.004767889825052671,0.45212033923803546,0.038798090854756245,0.0014464120036101033,0.00134715027967685,0.016116568498605464,0.004556023489211171
28,0.2983063629412164,0.03342810716490468,0.2983063629412164,0.03342810716490468,0.2983063629412164,0.03342810716490468,0.013717139327914114,0.004027114221160335,0.2983063629412164,0.03342810716490468,0.0,0.0,0.011720325639594667,0.003786392176086248
29,0.15058871759921003,0.03826073735853247,0.15058871759921003,0.03826073735853247,0.15058871759921003,0.03826073735853247,0.0074198449249628755,0.002806981194291274,0.15058871759921003,0.03826073735853247,0.0013998903126178762,0.0012635646390943042,0.018343395643041344,0.004609677896364986
30,0.021755641310732144,0.025188869870469734,0.021755641310732144,0.025188869870469734,0.021755641310732144,0.025188869870469734,0.0016297941742496086,0.0037014432817291274,0.021755641310732144,0.025188869870469734,0.0,0.0,0.014490208593764278,0.00404632197994832
31,0.002711748844821522,0.0061298064108290026,0.002711748844821522,0.0061298064108290026,0.002711748844821522,0.0061298064108290026,0.0,0.0,0.002711748844821522,0.0061298064108290026,0.0,0.0,0.009220199126153152,0.0032095044571747063
32,0.002585672273729408,0.0033426773031406424,0.002585672273729408,0.0033426773031406424,0.002585672273729408,0.0033426773031406424,0.0,0.0,0.002585672273729408,0.0033426773031406424,0.0,0.0,0.0055351909327238605,0.0037823936114787828
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008264871524776254,0.0030537446141212883
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027364078693213616,0.002025576766726287
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013861325527692034,0.002495228588158382
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
